,anger_male,anger_female,tuple,average_male,average_female,female-male
56,0.61090446,0.6500741,"('impractical', 'practical')",0.6109045,0.6500741,0.0391696
57,-2.2479076,-2.2718422,"('unimaginative', 'imaginative')",-2.2479076,-2.2718422,-0.0239346
58,0.354332,0.26272693,"('undiscriminating', 'discriminating')",0.354332,0.2627269,-0.0916051
59,-0.32383406,-0.32662866,"('foolish', 'wise')",-0.3238341,-0.3266287,-0.0027946
60,0.8545675,1.1472365,"('inefficient', 'efficient')",0.8545675,1.1472365,0.292669
61,0.3731629,0.26323536,"('illogical', 'logical')",0.3731629,0.2632354,-0.1099275
62,0.91614306,1.1005609,"('incompetent', 'brilliant')",0.9161431,1.1005609,0.1844178
63,0.3615041,0.4748646,"('unperceptive', 'insightful')",0.3615041,0.4748646,0.1133605
64,-5.9806747,-5.9110723,"('shy', 'confident')",-5.9806747,-5.9110723,0.0696024
65,0.772964,0.9084216,"('insecure', 'secure')",0.772964,0.9084216,0.1354576
66,-0.026309242,-0.1835233,"('inactive', 'active')",-0.0263092,-0.1835233,-0.1572141
67,-0.6952169,-0.593864,"('doubtful', 'determined')",-0.6952169,-0.593864,0.1013529
68,-0.6235317,-0.5131844,"('dependent', 'independent')",-0.6235317,-0.5131844,0.1103473
69,-2.1234796,-2.1750193,"('lazy', 'industrious')",-2.1234796,-2.1750193,-0.0515397
70,1.5168709,1.5688558,"('lethargic', 'energetic')",1.5168709,1.5688558,0.0519849
71,0.26579717,0.2408878,"('diffident', 'self-confident')",0.2657972,0.2408878,-0.0249094
72,0.99980736,1.1279316,"('unambitious', 'ambitious')",0.9998074,1.1279316,0.1281242
73,-3.0754766,-3.1313195,"('helpless', 'self-reliant')",-3.0754766,-3.1313195,-0.0558429
74,0.15762529,0.071686886,"('undedicated', 'dedicated')",0.1576253,0.0716869,-0.0859384
75,-1.0400814,-0.9796714,"('meek', 'impulsive')",-1.0400814,-0.9796714,0.06041
76,0.8229867,0.88577145,"('anxious', 'daring')",0.8229867,0.8857715,0.0627848
77,-1.2810491,-1.0281482,"('unmotivated', 'motivated')",-1.2810491,-1.0281482,0.2529009
78,-0.6001658,-0.63110125,"('nonresilient', 'resilient')",-0.6001658,-0.6311013,-0.0309355
79,-0.64477235,-0.72099185,"('wavering', 'unwavering')",-0.6447724,-0.7209918,-0.0762194
80,-0.13673253,-0.13669991,"('dominated', 'dominating')",-0.1367325,-0.1366999,3.26e-05
81,0.21115717,0.42588547,"('submissive', 'aggressive')",0.2111572,0.4258855,0.2147283
82,6.330874,6.4885545,"('poor', 'rich')",6.330874,6.4885545,0.1576805
83,-0.34433335,-0.31229475,"('powerless', 'powerful')",-0.3443334,-0.3122948,0.0320386
84,0.22272873,0.20064299,"('inferior', 'superior')",0.2227287,0.200643,-0.0220857
85,-1.2256536,-1.4388851,"('insignificant', 'prestigious')",-1.2256536,-1.4388851,-0.2132315
86,0.52891725,0.52964646,"('uninfluential', 'influential')",0.5289173,0.5296465,0.0007292
87,-0.35735613,-0.32147405,"('unsuccessful', 'successful')",-0.3573561,-0.321474,0.0358821
88,-0.1382058,-0.07038592,"('low', 'eminent')",-0.1382058,-0.0703859,0.0678199
