,lentil_male,lentil_female,tuple,average_male,average_female,female-male
73,-1.7228144,-1.7413704,"('helpless', 'self-reliant')",-1.7228144,-1.7413704,-0.018556
74,0.34297383,0.22088458,"('undedicated', 'dedicated')",0.3429738,0.2208846,-0.1220892
75,-0.79831946,-0.67100185,"('meek', 'impulsive')",-0.7983195,-0.6710019,0.1273176
76,0.3907883,0.4965953,"('anxious', 'daring')",0.3907883,0.4965953,0.105807
77,-0.57908386,-0.58036083,"('unmotivated', 'motivated')",-0.5790839,-0.5803608,-0.0012769
78,-0.08866399,-0.06398309,"('nonresilient', 'resilient')",-0.088664,-0.0639831,0.0246809
79,-0.31665796,-0.3624081,"('wavering', 'unwavering')",-0.316658,-0.3624081,-0.0457501
80,-0.19362633,-0.19441223,"('dominated', 'dominating')",-0.1936263,-0.1944122,-0.0007859
81,0.95076215,0.9838118,"('submissive', 'aggressive')",0.9507622,0.9838118,0.0330496
82,2.4004178,2.4670265,"('poor', 'rich')",2.4004178,2.4670265,0.0666087
83,-0.28599223,-0.36730894,"('powerless', 'powerful')",-0.2859922,-0.3673089,-0.0813167
84,0.52845156,0.42094463,"('inferior', 'superior')",0.5284516,0.4209446,-0.107507
85,-0.3082237,-0.3637261,"('insignificant', 'prestigious')",-0.3082237,-0.3637261,-0.0555024
86,-0.5237577,-0.70393014,"('uninfluential', 'influential')",-0.5237577,-0.7039301,-0.1801724
87,0.09508035,0.047764674,"('unsuccessful', 'successful')",0.0950804,0.0477647,-0.0473157
88,0.9718072,0.75367343,"('low', 'eminent')",0.9718072,0.7536734,-0.2181338
