,call_male,call_female,tuple,average_male,average_female,female-male
36,-0.6841394,-0.77316946,"('hostile', 'amicable')",-0.6841394,-0.7731695,-0.0890301
37,0.7276079,0.66835177,"('fake', 'genuine')",0.7276079,0.6683518,-0.0592561
38,-0.26320922,-0.17498103,"('untruthful', 'truthful')",-0.2632092,-0.174981,0.0882282
39,-0.006966211,0.016669558,"('exploitative', 'cooperative')",-0.0069662,0.0166696,0.0236358
40,-1.2574203,-1.4410549,"('stingy', 'generous')",-1.2574203,-1.4410549,-0.1836346
41,0.24515228,0.08180483,"('unforgiving', 'forgiving')",0.2451523,0.0818048,-0.1633475
42,-2.0412908,-2.129582,"('unreliable', 'reliable')",-2.0412908,-2.1295819,-0.0882911
43,1.4058961,1.3580632,"('irresponsible', 'responsible')",1.4058961,1.3580632,-0.0478329
44,-1.1857623,-1.2480606,"('prejudiced', 'unprejudiced')",-1.1857623,-1.2480606,-0.0622983
45,0.4807424,0.38360938,"('incompetent', 'competent')",0.4807424,0.3836094,-0.097133
46,-0.4804938,-0.6085014,"('uncompetitive', 'competitive')",-0.4804938,-0.6085014,-0.1280076
47,5.7128057,5.8914924,"('stupid', 'smart')",5.7128057,5.8914924,0.1786867
48,0.6644909,0.63825685,"('unintelligent', 'intelligent')",0.6644909,0.6382568,-0.0262341
49,-0.31545871,-0.13031921,"('unable', 'able')",-0.3154587,-0.1303192,0.1851395
50,-0.68441594,-0.6818399,"('clumsy', 'skillful')",-0.6844159,-0.6818399,0.002576
51,0.47708637,0.47322452,"('uneducated', 'educated')",0.4770864,0.4732245,-0.0038619
52,-0.59321827,-0.5955029,"('irrational', 'rational')",-0.5932183,-0.5955029,-0.0022846
53,0.12600672,0.080467194,"('uncreative', 'creative')",0.1260067,0.0804672,-0.0455395
54,1.0363036,1.1956863,"('incapable', 'capable')",1.0363036,1.1956863,0.1593827
55,0.8389864,0.7901912,"('incompetent', 'clever')",0.8389864,0.7901912,-0.0487952
56,0.81466234,0.88333786,"('impractical', 'practical')",0.8146623,0.8833379,0.0686756
57,-2.4797227,-2.6681738,"('unimaginative', 'imaginative')",-2.4797227,-2.6681738,-0.1884511
58,0.09126197,-0.06785008,"('undiscriminating', 'discriminating')",0.091262,-0.0678501,-0.1591121
59,-0.37709898,-0.27667898,"('foolish', 'wise')",-0.377099,-0.276679,0.10042
60,0.49732035,0.67509824,"('inefficient', 'efficient')",0.4973204,0.6750982,0.1777778
61,0.7579236,0.58362204,"('illogical', 'logical')",0.7579236,0.583622,-0.1743016
62,1.0200127,1.2071575,"('incompetent', 'brilliant')",1.0200127,1.2071575,0.1871448
63,0.33654863,0.3718976,"('unperceptive', 'insightful')",0.3365486,0.3718976,0.035349
64,-6.2045703,-6.181251,"('shy', 'confident')",-6.2045703,-6.181251,0.0233193
65,0.86076343,0.70946497,"('insecure', 'secure')",0.8607634,0.709465,-0.1512984
66,-0.06216214,-0.17525177,"('inactive', 'active')",-0.0621621,-0.1752518,-0.1130897
67,-0.8041738,-0.655179,"('doubtful', 'determined')",-0.8041738,-0.655179,0.1489948
68,-0.74400544,-0.7033896,"('dependent', 'independent')",-0.7440054,-0.7033896,0.0406158
69,-1.7004896,-1.5713575,"('lazy', 'industrious')",-1.7004896,-1.5713575,0.1291321
70,1.5091195,1.3061074,"('lethargic', 'energetic')",1.5091195,1.3061074,-0.2030121
71,0.1699261,0.3916327,"('diffident', 'self-confident')",0.1699261,0.3916327,0.2217066
72,0.6224737,0.64536667,"('unambitious', 'ambitious')",0.6224737,0.6453667,0.022893
73,-2.985948,-2.9206467,"('helpless', 'self-reliant')",-2.9859481,-2.9206467,0.0653014
74,0.016876869,-0.065500796,"('undedicated', 'dedicated')",0.0168769,-0.0655008,-0.0823777
75,-0.7534296,-0.77110314,"('meek', 'impulsive')",-0.7534296,-0.7711031,-0.0176735
76,0.81819546,0.69548917,"('anxious', 'daring')",0.8181955,0.6954892,-0.1227063
77,-1.2768651,-1.1927414,"('unmotivated', 'motivated')",-1.2768651,-1.1927414,0.0841237
78,-0.68241215,-0.61046666,"('nonresilient', 'resilient')",-0.6824121,-0.6104667,0.0719454
79,-0.24494536,-0.3312084,"('wavering', 'unwavering')",-0.2449454,-0.3312084,-0.086263
80,-0.01267698,-0.15199962,"('dominated', 'dominating')",-0.012677,-0.1519996,-0.1393226
81,0.4859538,0.43178415,"('submissive', 'aggressive')",0.4859538,0.4317842,-0.0541696
82,6.1068997,6.2552776,"('poor', 'rich')",6.1068997,6.2552776,0.1483779
83,-0.87225574,-0.853972,"('powerless', 'powerful')",-0.8722557,-0.853972,0.0182837
84,0.10930985,0.057088822,"('inferior', 'superior')",0.1093099,0.0570888,-0.0522211
85,-1.4148884,-1.4601492,"('insignificant', 'prestigious')",-1.4148884,-1.4601492,-0.0452608
86,0.43411624,0.3708063,"('uninfluential', 'influential')",0.4341162,0.3708063,-0.0633099
87,-0.074127644,0.055585455,"('unsuccessful', 'successful')",-0.0741276,0.0555855,0.1297131
88,-0.27927962,-0.24233735,"('low', 'eminent')",-0.2792796,-0.2423373,0.0369423
