,result_male,result_female,tuple,average_male,average_female,female-male
39,0.41853938,0.33527637,"('exploitative', 'cooperative')",0.4185394,0.3352764,-0.083263
40,-1.5841186,-1.7897145,"('stingy', 'generous')",-1.5841186,-1.7897145,-0.2055959
41,-0.034808207,-0.057993058,"('unforgiving', 'forgiving')",-0.0348082,-0.0579931,-0.0231849
42,-2.3758843,-2.4968693,"('unreliable', 'reliable')",-2.3758843,-2.4968693,-0.120985
43,0.91131705,0.8654855,"('irresponsible', 'responsible')",0.9113171,0.8654855,-0.0458316
44,-1.0047096,-1.0049984,"('prejudiced', 'unprejudiced')",-1.0047096,-1.0049984,-0.0002888
45,-0.06287636,-0.10283079,"('incompetent', 'competent')",-0.0628764,-0.1028308,-0.0399544
46,-0.5479977,-0.6798772,"('uncompetitive', 'competitive')",-0.5479977,-0.6798772,-0.1318795
47,5.1233244,5.2920685,"('stupid', 'smart')",5.1233244,5.2920685,0.1687441
48,0.66932976,0.6057431,"('unintelligent', 'intelligent')",0.6693298,0.6057431,-0.0635867
49,0.32205996,0.33240733,"('unable', 'able')",0.32206,0.3324073,0.0103473
50,-0.15899584,-0.18429027,"('clumsy', 'skillful')",-0.1589958,-0.1842903,-0.0252945
51,0.7790655,0.6980612,"('uneducated', 'educated')",0.7790655,0.6980612,-0.0810043
52,-0.67520756,-0.70328355,"('irrational', 'rational')",-0.6752076,-0.7032835,-0.0280759
53,-0.03106786,-0.091454506,"('uncreative', 'creative')",-0.0310679,-0.0914545,-0.0603866
54,1.0776203,1.1372707,"('incapable', 'capable')",1.0776203,1.1372707,0.0596504
55,0.7819675,0.71333206,"('incompetent', 'clever')",0.7819675,0.7133321,-0.0686354
56,0.71288455,0.66021234,"('impractical', 'practical')",0.7128845,0.6602123,-0.0526722
57,-2.8387985,-2.86506,"('unimaginative', 'imaginative')",-2.8387985,-2.8650601,-0.0262616
58,0.17631772,0.13974826,"('undiscriminating', 'discriminating')",0.1763177,0.1397483,-0.0365694
59,-0.21619621,-0.18938491,"('foolish', 'wise')",-0.2161962,-0.1893849,0.0268113
60,0.672374,0.64139915,"('inefficient', 'efficient')",0.672374,0.6413991,-0.0309749
61,0.40181017,0.2481297,"('illogical', 'logical')",0.4018102,0.2481297,-0.1536805
62,0.6035557,0.6287886,"('incompetent', 'brilliant')",0.6035557,0.6287886,0.0252329
63,0.18530111,0.1989532,"('unperceptive', 'insightful')",0.1853011,0.1989532,0.0136521
64,-6.136913,-6.2180963,"('shy', 'confident')",-6.1369128,-6.2180963,-0.0811835
65,0.17052615,0.12100357,"('insecure', 'secure')",0.1705261,0.1210036,-0.0495225
66,-0.36598197,-0.3538468,"('inactive', 'active')",-0.365982,-0.3538468,0.0121352
67,-0.34860817,-0.29317772,"('doubtful', 'determined')",-0.3486082,-0.2931777,0.0554305
68,-0.47494796,-0.5605669,"('dependent', 'independent')",-0.474948,-0.5605669,-0.0856189
69,-2.149057,-2.0748167,"('lazy', 'industrious')",-2.1490569,-2.0748167,0.0742402
70,0.9311761,0.8748442,"('lethargic', 'energetic')",0.9311761,0.8748442,-0.0563319
71,0.53074354,0.588681,"('diffident', 'self-confident')",0.5307435,0.588681,0.0579375
72,0.8007936,0.83959186,"('unambitious', 'ambitious')",0.8007936,0.8395919,0.0387983
73,-2.9452841,-2.993058,"('helpless', 'self-reliant')",-2.9452841,-2.993058,-0.0477739
74,0.29928544,0.14950633,"('undedicated', 'dedicated')",0.2992854,0.1495063,-0.1497791
75,-1.1426965,-1.0071381,"('meek', 'impulsive')",-1.1426965,-1.0071381,0.1355584
76,1.0182886,0.9484875,"('anxious', 'daring')",1.0182886,0.9484875,-0.0698011
77,-1.0247207,-0.90859157,"('unmotivated', 'motivated')",-1.0247207,-0.9085916,0.1161291
78,-0.48546484,-0.4759754,"('nonresilient', 'resilient')",-0.4854648,-0.4759754,0.0094894
79,-0.08917921,-0.05175311,"('wavering', 'unwavering')",-0.0891792,-0.0517531,0.0374261
80,0.10507925,-0.008424617,"('dominated', 'dominating')",0.1050792,-0.0084246,-0.1135038
81,0.23014385,0.23874238,"('submissive', 'aggressive')",0.2301438,0.2387424,0.0085986
82,5.8153667,5.9772487,"('poor', 'rich')",5.8153667,5.9772487,0.161882
83,-0.317948,-0.3038358,"('powerless', 'powerful')",-0.317948,-0.3038358,0.0141122
84,0.5731828,0.56292754,"('inferior', 'superior')",0.5731828,0.5629275,-0.0102553
85,-0.28025162,-0.30028567,"('insignificant', 'prestigious')",-0.2802516,-0.3002857,-0.0200341
86,0.3153368,0.25245354,"('uninfluential', 'influential')",0.3153368,0.2524535,-0.0628833
87,-0.4245917,-0.29793677,"('unsuccessful', 'successful')",-0.4245917,-0.2979368,0.1266549
88,0.4773382,0.47602215,"('low', 'eminent')",0.4773382,0.4760222,-0.001316
