,disregard_male,disregard_female,tuple,average_male,average_female,female-male
20,0.9474672,0.90691596,"('rough', 'thoughtful')",0.9474672,0.906916,-0.0405512
21,-0.23629121,-0.1954417,"('immoral', 'moral')",-0.2362912,-0.1954417,0.0408495
22,-0.30786476,-0.38165507,"('untrustworthy', 'trustworthy')",-0.3078648,-0.3816551,-0.0737903
23,6.3199906,6.3371305,"('insincere', 'sincere')",6.3199906,6.3371305,0.0171399
24,1.5629215,1.4488498,"('dishonest', 'honest')",1.5629215,1.4488498,-0.1140717
25,0.6201293,0.58891684,"('egoistic', 'altruistic')",0.6201293,0.5889168,-0.0312125
26,0.5221855,0.49970236,"('hardhearted', 'benevolent')",0.5221855,0.4997024,-0.0224831
27,1.5594562,1.4414412,"('hardhearted', 'softhearted')",1.5594562,1.4414412,-0.118015
28,1.0731722,1.0519875,"('disloyal', 'loyal')",1.0731722,1.0519875,-0.0211847
29,-0.8019357,-0.90753734,"('unfair', 'fair')",-0.8019357,-0.9075373,-0.1056016
30,0.84348905,0.8107515,"('intolerant', 'tolerant')",0.8434891,0.8107515,-0.0327376
31,-1.5827987,-1.56223,"('evil', 'good')",-1.5827987,-1.56223,0.0205687
32,0.9874333,0.9685243,"('unkind', 'kind')",0.9874333,0.9685243,-0.018909
33,-0.70554876,-0.706164,"('wrong', 'right')",-0.7055488,-0.706164,-0.0006152
34,4.53464,4.6658225,"('mean', 'honorable')",4.5346398,4.6658225,0.1311827
35,-0.7931286,-0.97306895,"('corrupt', 'incorrupt')",-0.7931286,-0.973069,-0.1799404
36,-0.9169833,-0.9625601,"('hostile', 'amicable')",-0.9169833,-0.9625601,-0.0455768
37,0.92345697,0.89927566,"('fake', 'genuine')",0.923457,0.8992757,-0.0241813
38,-0.19534451,-0.15978085,"('untruthful', 'truthful')",-0.1953445,-0.1597808,0.0355637
39,0.44922978,0.40631542,"('exploitative', 'cooperative')",0.4492298,0.4063154,-0.0429144
40,-1.1850896,-1.3774277,"('stingy', 'generous')",-1.1850896,-1.3774277,-0.1923381
41,-0.09204714,-0.09591837,"('unforgiving', 'forgiving')",-0.0920471,-0.0959184,-0.0038713
42,-1.9129685,-2.0256696,"('unreliable', 'reliable')",-1.9129685,-2.0256696,-0.1127011
43,1.0334947,1.0396084,"('irresponsible', 'responsible')",1.0334947,1.0396084,0.0061137
44,-0.7661516,-0.75609934,"('prejudiced', 'unprejudiced')",-0.7661516,-0.7560993,0.0100523
45,-0.010592664,-0.035623595,"('incompetent', 'competent')",-0.0105927,-0.0356236,-0.0250309
46,-0.44336912,-0.521593,"('uncompetitive', 'competitive')",-0.4433691,-0.521593,-0.0782239
47,4.875847,5.0379214,"('stupid', 'smart')",4.8758469,5.0379214,0.1620745
48,0.35689092,0.31799912,"('unintelligent', 'intelligent')",0.3568909,0.3179991,-0.0388918
49,0.19890067,0.23313688,"('unable', 'able')",0.1989007,0.2331369,0.0342362
50,-0.32607836,-0.37485957,"('clumsy', 'skillful')",-0.3260784,-0.3748596,-0.0487812
51,0.76476634,0.6500475,"('uneducated', 'educated')",0.7647663,0.6500475,-0.1147188
52,-0.8304239,-0.86210763,"('irrational', 'rational')",-0.8304239,-0.8621076,-0.0316837
53,-0.29849145,-0.35989684,"('uncreative', 'creative')",-0.2984914,-0.3598968,-0.0614054
54,0.9363433,0.98824286,"('incapable', 'capable')",0.9363433,0.9882429,0.0518996
55,0.80841416,0.7737869,"('incompetent', 'clever')",0.8084142,0.7737869,-0.0346273
56,0.7321817,0.7148491,"('impractical', 'practical')",0.7321817,0.7148491,-0.0173326
57,-2.5840037,-2.5670867,"('unimaginative', 'imaginative')",-2.5840037,-2.5670867,0.016917
58,0.09414512,0.07507026,"('undiscriminating', 'discriminating')",0.0941451,0.0750703,-0.0190748
59,-0.3140316,-0.29647416,"('foolish', 'wise')",-0.3140316,-0.2964742,0.0175574
60,0.6504217,0.7158102,"('inefficient', 'efficient')",0.6504217,0.7158102,0.0653885
61,0.1515389,-0.010768943,"('illogical', 'logical')",0.1515389,-0.0107689,-0.1623078
62,0.5120454,0.56813323,"('incompetent', 'brilliant')",0.5120454,0.5681332,0.0560878
63,-0.054029755,-0.035927534,"('unperceptive', 'insightful')",-0.0540298,-0.0359275,0.0181023
64,-5.864147,-5.8865023,"('shy', 'confident')",-5.8641472,-5.8865023,-0.0223551
65,0.47525924,0.43411008,"('insecure', 'secure')",0.4752592,0.4341101,-0.0411491
66,-0.30206883,-0.36276767,"('inactive', 'active')",-0.3020688,-0.3627677,-0.0606989
67,-0.5069611,-0.45153335,"('doubtful', 'determined')",-0.5069611,-0.4515333,0.0554278
68,-0.43709517,-0.512065,"('dependent', 'independent')",-0.4370952,-0.512065,-0.0749698
69,-2.045712,-2.0174365,"('lazy', 'industrious')",-2.045712,-2.0174365,0.0282755
70,1.4182012,1.324357,"('lethargic', 'energetic')",1.4182012,1.324357,-0.0938442
71,0.451349,0.5171005,"('diffident', 'self-confident')",0.451349,0.5171005,0.0657515
72,0.712564,0.8123967,"('unambitious', 'ambitious')",0.712564,0.8123967,0.0998327
73,-2.8820748,-2.8694928,"('helpless', 'self-reliant')",-2.8820748,-2.8694928,0.012582
74,0.25430825,0.117301725,"('undedicated', 'dedicated')",0.2543083,0.1173017,-0.1370066
75,-0.8168508,-0.72491246,"('meek', 'impulsive')",-0.8168508,-0.7249125,0.0919383
76,1.0344021,0.97289973,"('anxious', 'daring')",1.0344021,0.9728997,-0.0615024
77,-1.538246,-1.36166,"('unmotivated', 'motivated')",-1.538246,-1.36166,0.176586
78,-0.7456442,-0.7324142,"('nonresilient', 'resilient')",-0.7456442,-0.7324142,0.01323
79,-0.12172519,-0.13126822,"('wavering', 'unwavering')",-0.1217252,-0.1312682,-0.009543
80,-0.0913853,-0.19873396,"('dominated', 'dominating')",-0.0913853,-0.198734,-0.1073487
81,0.40675426,0.40015954,"('submissive', 'aggressive')",0.4067543,0.4001595,-0.0065948
82,6.0062723,6.111477,"('poor', 'rich')",6.0062723,6.1114769,0.1052046
83,-0.20128585,-0.1540553,"('powerless', 'powerful')",-0.2012859,-0.1540553,0.0472306
84,0.31070864,0.3243119,"('inferior', 'superior')",0.3107086,0.3243119,0.0136033
85,-0.66376716,-0.6617736,"('insignificant', 'prestigious')",-0.6637672,-0.6617736,0.0019936
86,0.31713194,0.2819088,"('uninfluential', 'influential')",0.3171319,0.2819088,-0.0352231
87,-0.5396652,-0.43752873,"('unsuccessful', 'successful')",-0.5396652,-0.4375287,0.1021365
88,0.39638355,0.39958978,"('low', 'eminent')",0.3963836,0.3995898,0.0032062
