,editorial_male,editorial_female,tuple,average_male,average_female,female-male
24,1.7553029,1.6958575,"('dishonest', 'honest')",1.7553029,1.6958575,-0.0594454
25,1.0239893,0.9793014,"('egoistic', 'altruistic')",1.0239893,0.9793014,-0.0446879
26,1.8811489,1.798488,"('hardhearted', 'benevolent')",1.8811489,1.798488,-0.0826609
27,1.7243406,1.6238755,"('hardhearted', 'softhearted')",1.7243406,1.6238755,-0.1004651
28,1.2725962,1.2220849,"('disloyal', 'loyal')",1.2725962,1.2220849,-0.0505113
29,-0.6001274,-0.6785067,"('unfair', 'fair')",-0.6001274,-0.6785067,-0.0783793
30,0.90489155,0.9448836,"('intolerant', 'tolerant')",0.9048916,0.9448836,0.039992
31,-0.84915936,-0.81013834,"('evil', 'good')",-0.8491594,-0.8101383,0.0390211
32,1.2282612,1.1880246,"('unkind', 'kind')",1.2282612,1.1880246,-0.0402366
33,0.37051788,0.2854431,"('wrong', 'right')",0.3705179,0.2854431,-0.0850748
34,5.0067987,5.102783,"('mean', 'honorable')",5.0067987,5.1027832,0.0959845
35,-0.25508618,-0.43990105,"('corrupt', 'incorrupt')",-0.2550862,-0.4399011,-0.1848149
36,0.026092924,-0.096053585,"('hostile', 'amicable')",0.0260929,-0.0960536,-0.1221465
37,1.2605636,1.3035527,"('fake', 'genuine')",1.2605636,1.3035527,0.0429891
38,0.30573508,0.31991857,"('untruthful', 'truthful')",0.3057351,0.3199186,0.0141835
39,0.33208746,0.28721806,"('exploitative', 'cooperative')",0.3320875,0.2872181,-0.0448694
40,-1.8473278,-1.9008536,"('stingy', 'generous')",-1.8473278,-1.9008536,-0.0535258
41,0.008893104,-0.01794544,"('unforgiving', 'forgiving')",0.0088931,-0.0179454,-0.0268385
42,-3.040609,-2.9398017,"('unreliable', 'reliable')",-3.0406089,-2.9398017,0.1008072
43,1.2673676,1.3273457,"('irresponsible', 'responsible')",1.2673676,1.3273457,0.0599781
44,-1.1236212,-1.1025518,"('prejudiced', 'unprejudiced')",-1.1236212,-1.1025518,0.0210694
45,-0.40189654,-0.29559797,"('incompetent', 'competent')",-0.4018965,-0.295598,0.1062985
46,-1.1451734,-1.0834402,"('uncompetitive', 'competitive')",-1.1451734,-1.0834402,0.0617332
47,5.2948008,5.3760147,"('stupid', 'smart')",5.2948008,5.3760147,0.0812139
48,0.6250604,0.58145636,"('unintelligent', 'intelligent')",0.6250604,0.5814564,-0.043604
49,0.28856522,0.29305357,"('unable', 'able')",0.2885652,0.2930536,0.0044884
50,-0.059765667,-0.08119926,"('clumsy', 'skillful')",-0.0597657,-0.0811993,-0.0214336
51,-0.27072957,-0.2821663,"('uneducated', 'educated')",-0.2707296,-0.2821663,-0.0114367
52,0.44401136,0.27665618,"('irrational', 'rational')",0.4440114,0.2766562,-0.1673552
53,0.83321196,0.84487647,"('uncreative', 'creative')",0.833212,0.8448765,0.0116645
54,1.4473526,1.4774595,"('incapable', 'capable')",1.4473526,1.4774595,0.0301069
55,-0.053016417,0.06381709,"('incompetent', 'clever')",-0.0530164,0.0638171,0.1168335
56,0.4923275,0.58632296,"('impractical', 'practical')",0.4923275,0.586323,0.0939955
57,-3.0494747,-2.930747,"('unimaginative', 'imaginative')",-3.0494747,-2.930747,0.1187277
58,0.5222665,0.5603898,"('undiscriminating', 'discriminating')",0.5222665,0.5603898,0.0381233
59,0.4585383,0.39810562,"('foolish', 'wise')",0.4585383,0.3981056,-0.0604327
60,0.3268958,0.47530487,"('inefficient', 'efficient')",0.3268958,0.4753049,0.1484091
61,0.43502197,0.2799309,"('illogical', 'logical')",0.435022,0.2799309,-0.1550911
62,0.19359937,0.32856125,"('incompetent', 'brilliant')",0.1935994,0.3285612,0.1349618
63,0.25991786,0.34233683,"('unperceptive', 'insightful')",0.2599179,0.3423368,0.0824189
64,-6.732018,-6.688436,"('shy', 'confident')",-6.732018,-6.688436,0.043582
65,-0.30724084,-0.27623168,"('insecure', 'secure')",-0.3072408,-0.2762317,0.0310091
66,0.25315285,0.2528486,"('inactive', 'active')",0.2531528,0.2528486,-0.0003042
67,-0.39660835,-0.3652225,"('doubtful', 'determined')",-0.3966084,-0.3652225,0.0313859
68,-0.383847,-0.45144978,"('dependent', 'independent')",-0.383847,-0.4514498,-0.0676028
69,-1.150509,-1.2035793,"('lazy', 'industrious')",-1.150509,-1.2035793,-0.0530703
70,0.01077278,0.11199626,"('lethargic', 'energetic')",0.0107728,0.1119963,0.1012235
71,0.5686713,0.5827931,"('diffident', 'self-confident')",0.5686713,0.5827931,0.0141218
72,0.7276491,0.76521134,"('unambitious', 'ambitious')",0.7276491,0.7652113,0.0375622
73,-2.796997,-2.7644775,"('helpless', 'self-reliant')",-2.7969971,-2.7644775,0.0325196
74,0.19314729,0.19115275,"('undedicated', 'dedicated')",0.1931473,0.1911528,-0.0019945
75,-0.9925323,-0.92067933,"('meek', 'impulsive')",-0.9925323,-0.9206793,0.071853
76,0.03831205,0.05710675,"('anxious', 'daring')",0.0383121,0.0571067,0.0187946
77,-1.7082803,-1.5982372,"('unmotivated', 'motivated')",-1.7082803,-1.5982372,0.1100431
78,-0.23614949,-0.22135127,"('nonresilient', 'resilient')",-0.2361495,-0.2213513,0.0147982
79,0.19614723,0.18748973,"('wavering', 'unwavering')",0.1961472,0.1874897,-0.0086575
80,-0.43647742,-0.440609,"('dominated', 'dominating')",-0.4364774,-0.440609,-0.0041316
81,-0.7386154,-0.59373343,"('submissive', 'aggressive')",-0.7386154,-0.5937334,0.144882
82,5.7238507,5.7962594,"('poor', 'rich')",5.7238507,5.7962594,0.0724087
83,0.031454593,0.014454395,"('powerless', 'powerful')",0.0314546,0.0144544,-0.0170002
84,0.5068805,0.43708906,"('inferior', 'superior')",0.5068805,0.4370891,-0.0697914
85,0.7969074,0.64697397,"('insignificant', 'prestigious')",0.7969074,0.646974,-0.1499334
86,0.47660702,0.44829836,"('uninfluential', 'influential')",0.476607,0.4482984,-0.0283086
87,-0.11378323,-0.065529555,"('unsuccessful', 'successful')",-0.1137832,-0.0655296,0.0482536
88,0.7700998,0.76400954,"('low', 'eminent')",0.7700998,0.7640095,-0.0060903
