,godfather_male,godfather_female,tuple,average_male,average_female,female-male
36,-0.4294001,-0.65025234,"('hostile', 'amicable')",-0.4294001,-0.6502523,-0.2208522
37,0.7435256,0.72706795,"('fake', 'genuine')",0.7435256,0.7270679,-0.0164577
38,-0.539819,-0.43311137,"('untruthful', 'truthful')",-0.539819,-0.4331114,0.1067076
39,0.16657263,0.22312476,"('exploitative', 'cooperative')",0.1665726,0.2231248,0.0565522
40,-1.1216933,-1.3357456,"('stingy', 'generous')",-1.1216933,-1.3357456,-0.2140523
41,0.3427317,0.33699062,"('unforgiving', 'forgiving')",0.3427317,0.3369906,-0.0057411
42,-1.6547357,-1.6254942,"('unreliable', 'reliable')",-1.6547357,-1.6254942,0.0292415
43,0.8828611,1.0044823,"('irresponsible', 'responsible')",0.8828611,1.0044823,0.1216212
44,-0.6486093,-0.66875666,"('prejudiced', 'unprejudiced')",-0.6486093,-0.6687567,-0.0201474
45,0.22458963,0.15619928,"('incompetent', 'competent')",0.2245896,0.1561993,-0.0683903
46,-0.5213292,-0.3753815,"('uncompetitive', 'competitive')",-0.5213292,-0.3753815,0.1459477
47,4.403518,4.594691,"('stupid', 'smart')",4.4035182,4.5946908,0.1911726
48,0.12832117,0.15241216,"('unintelligent', 'intelligent')",0.1283212,0.1524122,0.024091
49,-0.25620338,-0.11489624,"('unable', 'able')",-0.2562034,-0.1148962,0.1413072
50,-0.21175292,-0.27836066,"('clumsy', 'skillful')",-0.2117529,-0.2783607,-0.0666078
51,0.013530705,0.040469628,"('uneducated', 'educated')",0.0135307,0.0404696,0.0269389
52,-0.27987772,-0.5365763,"('irrational', 'rational')",-0.2798777,-0.5365763,-0.2566986
53,-0.081823565,-0.22655907,"('uncreative', 'creative')",-0.0818236,-0.2265591,-0.1447355
54,0.829142,0.8629734,"('incapable', 'capable')",0.829142,0.8629734,0.0338314
55,0.446121,0.59287024,"('incompetent', 'clever')",0.446121,0.5928702,0.1467492
56,0.25228465,0.3710049,"('impractical', 'practical')",0.2522846,0.3710049,0.1187203
57,-2.2946346,-2.3253927,"('unimaginative', 'imaginative')",-2.2946346,-2.3253927,-0.0307581
58,0.115122214,0.04093889,"('undiscriminating', 'discriminating')",0.1151222,0.0409389,-0.0741833
59,0.026447354,-0.04082717,"('foolish', 'wise')",0.0264474,-0.0408272,-0.0672746
60,0.27870095,0.62784374,"('inefficient', 'efficient')",0.2787009,0.6278437,0.3491428
61,0.12484425,-0.002368778,"('illogical', 'logical')",0.1248443,-0.0023688,-0.1272131
62,0.5290611,0.7036831,"('incompetent', 'brilliant')",0.5290611,0.7036831,0.174622
63,-0.039612815,0.045020215,"('unperceptive', 'insightful')",-0.0396128,0.0450202,0.084633
64,-5.42242,-5.26454,"('shy', 'confident')",-5.42242,-5.2645402,0.1578798
65,0.4831536,0.70832044,"('insecure', 'secure')",0.4831536,0.7083204,0.2251668
66,0.30940905,0.12975708,"('inactive', 'active')",0.3094091,0.1297571,-0.179652
67,-0.554906,-0.44323176,"('doubtful', 'determined')",-0.554906,-0.4432318,0.1116742
68,-0.7849806,-0.7252221,"('dependent', 'independent')",-0.7849806,-0.7252221,0.0597585
69,-1.6253674,-1.6956946,"('lazy', 'industrious')",-1.6253674,-1.6956946,-0.0703272
70,1.373854,1.3865232,"('lethargic', 'energetic')",1.373854,1.3865232,0.0126692
71,0.6666968,0.5364748,"('diffident', 'self-confident')",0.6666968,0.5364748,-0.130222
72,0.9027933,1.0474477,"('unambitious', 'ambitious')",0.9027933,1.0474477,0.1446544
73,-2.603348,-2.651905,"('helpless', 'self-reliant')",-2.603348,-2.6519051,-0.0485571
74,0.12261733,-0.011682892,"('undedicated', 'dedicated')",0.1226173,-0.0116829,-0.1343002
75,-0.38507518,-0.3589177,"('meek', 'impulsive')",-0.3850752,-0.3589177,0.0261575
76,0.57412606,0.6721764,"('anxious', 'daring')",0.5741261,0.6721764,0.0980503
77,-1.3035862,-1.0652893,"('unmotivated', 'motivated')",-1.3035862,-1.0652893,0.2382969
78,-0.8510328,-0.844684,"('nonresilient', 'resilient')",-0.8510328,-0.844684,0.0063488
79,-0.32966793,-0.3759043,"('wavering', 'unwavering')",-0.3296679,-0.3759043,-0.0462364
80,-0.19869,-0.21929514,"('dominated', 'dominating')",-0.19869,-0.2192951,-0.0206051
81,-0.14367497,0.099819615,"('submissive', 'aggressive')",-0.143675,0.0998196,0.2434946
82,5.6810184,5.7656994,"('poor', 'rich')",5.6810184,5.7656994,0.084681
83,-0.27269107,-0.17475617,"('powerless', 'powerful')",-0.2726911,-0.1747562,0.0979349
84,0.1475115,0.13847983,"('inferior', 'superior')",0.1475115,0.1384798,-0.0090317
85,-0.75046897,-0.9769509,"('insignificant', 'prestigious')",-0.750469,-0.9769509,-0.2264819
86,0.25103128,0.21594328,"('uninfluential', 'influential')",0.2510313,0.2159433,-0.035088
87,-0.4111512,-0.3895867,"('unsuccessful', 'successful')",-0.4111512,-0.3895867,0.0215645
88,-0.1701137,-0.1192095,"('low', 'eminent')",-0.1701137,-0.1192095,0.0509042
