,jerk_male,jerk_female,tuple,average_male,average_female,female-male
22,0.28164256,0.2556347,"('untrustworthy', 'trustworthy')",0.2816426,0.2556347,-0.0260079
23,7.043038,7.0845585,"('insincere', 'sincere')",7.0430379,7.0845585,0.0415206
24,2.3881326,2.446891,"('dishonest', 'honest')",2.3881326,2.4468911,0.0587585
25,0.84482086,0.68337077,"('egoistic', 'altruistic')",0.8448209,0.6833708,-0.1614501
26,0.18915814,0.16294974,"('hardhearted', 'benevolent')",0.1891581,0.1629497,-0.0262084
27,1.7727314,1.5505038,"('hardhearted', 'softhearted')",1.7727314,1.5505038,-0.2222276
28,1.2851865,1.2543241,"('disloyal', 'loyal')",1.2851865,1.2543241,-0.0308624
29,-0.6124374,-0.6400272,"('unfair', 'fair')",-0.6124374,-0.6400272,-0.0275898
30,1.0637243,1.0922736,"('intolerant', 'tolerant')",1.0637243,1.0922736,0.0285493
31,-1.3106545,-1.2210358,"('evil', 'good')",-1.3106545,-1.2210358,0.0896187
32,1.4894192,1.3690153,"('unkind', 'kind')",1.4894192,1.3690153,-0.1204039
33,-0.15387116,-0.17196576,"('wrong', 'right')",-0.1538712,-0.1719658,-0.0180946
34,4.795414,4.972292,"('mean', 'honorable')",4.795414,4.9722919,0.1768779
35,-1.0705621,-1.1159854,"('corrupt', 'incorrupt')",-1.0705621,-1.1159854,-0.0454233
36,-1.3096957,-1.4102038,"('hostile', 'amicable')",-1.3096957,-1.4102038,-0.1005081
37,1.1459329,1.0535059,"('fake', 'genuine')",1.1459329,1.0535059,-0.092427
38,0.27918714,0.3502167,"('untruthful', 'truthful')",0.2791871,0.3502167,0.0710296
39,0.20513056,0.21564697,"('exploitative', 'cooperative')",0.2051306,0.215647,0.0105164
40,-0.58337724,-0.8057135,"('stingy', 'generous')",-0.5833772,-0.8057135,-0.2223363
41,-0.19077499,-0.19652246,"('unforgiving', 'forgiving')",-0.190775,-0.1965225,-0.0057475
42,-1.8401694,-1.9387407,"('unreliable', 'reliable')",-1.8401694,-1.9387407,-0.0985713
43,1.2521089,1.3408147,"('irresponsible', 'responsible')",1.2521089,1.3408147,0.0887058
44,-1.906553,-2.0913603,"('prejudiced', 'unprejudiced')",-1.906553,-2.0913603,-0.1848073
45,0.7673417,0.7646724,"('incompetent', 'competent')",0.7673417,0.7646724,-0.0026693
46,-0.19312762,-0.1403028,"('uncompetitive', 'competitive')",-0.1931276,-0.1403028,0.0528248
47,4.87721,4.9392934,"('stupid', 'smart')",4.8772101,4.9392934,0.0620833
48,0.8170148,0.8528605,"('unintelligent', 'intelligent')",0.8170148,0.8528605,0.0358457
49,0.46684045,0.60152614,"('unable', 'able')",0.4668404,0.6015261,0.1346857
50,0.012534854,0.014803445,"('clumsy', 'skillful')",0.0125349,0.0148034,0.0022685
51,1.3605877,1.2991722,"('uneducated', 'educated')",1.3605877,1.2991722,-0.0614155
52,-0.3162037,-0.3349184,"('irrational', 'rational')",-0.3162037,-0.3349184,-0.0187147
53,0.1623321,0.16651751,"('uncreative', 'creative')",0.1623321,0.1665175,0.0041854
54,1.3532594,1.5994607,"('incapable', 'capable')",1.3532594,1.5994607,0.2462013
55,1.641823,1.6396167,"('incompetent', 'clever')",1.6418231,1.6396167,-0.0022064
56,0.9023849,0.9696459,"('impractical', 'practical')",0.9023849,0.9696459,0.067261
57,-2.1918967,-2.2295232,"('unimaginative', 'imaginative')",-2.1918967,-2.2295232,-0.0376265
58,0.26992655,0.30257183,"('undiscriminating', 'discriminating')",0.2699265,0.3025718,0.0326453
59,-0.25863588,-0.17953414,"('foolish', 'wise')",-0.2586359,-0.1795341,0.0791018
60,0.91555434,0.90667105,"('inefficient', 'efficient')",0.9155543,0.906671,-0.0088833
61,0.6593526,0.5982193,"('illogical', 'logical')",0.6593526,0.5982193,-0.0611333
62,1.9081092,1.973803,"('incompetent', 'brilliant')",1.9081092,1.973803,0.0656938
63,1.1033491,1.2852842,"('unperceptive', 'insightful')",1.1033491,1.2852842,0.1819351
64,-5.8514967,-5.7505817,"('shy', 'confident')",-5.8514967,-5.7505817,0.100915
65,0.8780502,0.82548875,"('insecure', 'secure')",0.8780502,0.8254887,-0.0525615
66,-0.36469585,-0.29135445,"('inactive', 'active')",-0.3646958,-0.2913544,0.0733414
67,-1.1305043,-1.0063224,"('doubtful', 'determined')",-1.1305043,-1.0063224,0.1241819
68,-0.23607366,-0.13156256,"('dependent', 'independent')",-0.2360737,-0.1315626,0.1045111
69,-2.2674317,-2.2568843,"('lazy', 'industrious')",-2.2674317,-2.2568843,0.0105474
70,2.0507052,2.0625577,"('lethargic', 'energetic')",2.0507052,2.0625577,0.0118525
71,0.42243326,0.5653821,"('diffident', 'self-confident')",0.4224333,0.5653821,0.1429488
72,1.0908558,1.1186346,"('unambitious', 'ambitious')",1.0908558,1.1186346,0.0277788
73,-2.464179,-2.467276,"('helpless', 'self-reliant')",-2.464179,-2.4672761,-0.0030971
74,0.56950176,0.52374786,"('undedicated', 'dedicated')",0.5695018,0.5237479,-0.0457539
75,-0.946949,-0.8312595,"('meek', 'impulsive')",-0.946949,-0.8312595,0.1156895
76,0.7558991,0.7096916,"('anxious', 'daring')",0.7558991,0.7096916,-0.0462075
77,-1.2074113,-1.0579656,"('unmotivated', 'motivated')",-1.2074113,-1.0579656,0.1494457
78,-0.46675268,-0.38201204,"('nonresilient', 'resilient')",-0.4667527,-0.382012,0.0847407
79,-0.261458,-0.19456352,"('wavering', 'unwavering')",-0.261458,-0.1945635,0.0668945
80,0.32578102,0.26630178,"('dominated', 'dominating')",0.325781,0.2663018,-0.0594792
81,0.2964703,0.34573174,"('submissive', 'aggressive')",0.2964703,0.3457317,0.0492614
82,6.595612,6.7364683,"('poor', 'rich')",6.595612,6.7364683,0.1408563
83,-0.4361312,-0.3631083,"('powerless', 'powerful')",-0.4361312,-0.3631083,0.0730229
84,0.07705593,0.100354806,"('inferior', 'superior')",0.0770559,0.1003548,0.0232989
85,-1.5724308,-1.57311,"('insignificant', 'prestigious')",-1.5724308,-1.57311,-0.0006792
86,1.2023776,1.2091125,"('uninfluential', 'influential')",1.2023776,1.2091125,0.0067349
87,0.7495172,0.93142635,"('unsuccessful', 'successful')",0.7495172,0.9314263,0.1819091
88,0.3945869,0.4957122,"('low', 'eminent')",0.3945869,0.4957122,0.1011253
