,lox_male,lox_female,tuple,average_male,average_female,female-male
25,0.24199687,0.24746779,"('egoistic', 'altruistic')",0.2419969,0.2474678,0.0054709
26,-0.21039487,-0.5474553,"('hardhearted', 'benevolent')",-0.2103949,-0.5474553,-0.3370604
27,0.22455886,0.28530815,"('hardhearted', 'softhearted')",0.2245589,0.2853082,0.0607493
28,0.21320783,0.1394426,"('disloyal', 'loyal')",0.2132078,0.1394426,-0.0737652
29,-0.3845715,-0.46596357,"('unfair', 'fair')",-0.3845715,-0.4659636,-0.0813921
30,0.5030619,0.43595678,"('intolerant', 'tolerant')",0.5030619,0.4359568,-0.0671051
31,-1.8220239,-1.7591926,"('evil', 'good')",-1.8220239,-1.7591926,0.0628313
32,0.3716411,0.06106127,"('unkind', 'kind')",0.3716411,0.0610613,-0.3105798
33,-0.44538888,-0.5619967,"('wrong', 'right')",-0.4453889,-0.5619967,-0.1166078
34,1.8941553,1.9958223,"('mean', 'honorable')",1.8941553,1.9958223,0.101667
35,-0.371101,-0.3959876,"('corrupt', 'incorrupt')",-0.371101,-0.3959876,-0.0248866
36,-0.77525747,-0.844241,"('hostile', 'amicable')",-0.7752575,-0.844241,-0.0689835
37,-0.6423001,-0.6162761,"('fake', 'genuine')",-0.6423001,-0.6162761,0.026024
38,-0.60994387,-0.6376085,"('untruthful', 'truthful')",-0.6099439,-0.6376085,-0.0276646
39,0.2512766,0.3216648,"('exploitative', 'cooperative')",0.2512766,0.3216648,0.0703882
40,-0.76360255,-0.88374585,"('stingy', 'generous')",-0.7636026,-0.8837458,-0.1201432
41,0.16891615,-0.05745075,"('unforgiving', 'forgiving')",0.1689162,-0.0574507,-0.2263669
42,-1.861605,-1.8542732,"('unreliable', 'reliable')",-1.861605,-1.8542732,0.0073318
43,-0.46070066,-0.55694085,"('irresponsible', 'responsible')",-0.4607007,-0.5569409,-0.0962402
44,-0.5386325,-0.51567,"('prejudiced', 'unprejudiced')",-0.5386325,-0.51567,0.0229625
45,-0.2888385,-0.32368124,"('incompetent', 'competent')",-0.2888385,-0.3236812,-0.0348427
46,-0.6199421,-0.6586438,"('uncompetitive', 'competitive')",-0.6199421,-0.6586438,-0.0387017
47,1.7292058,1.7795376,"('stupid', 'smart')",1.7292058,1.7795376,0.0503318
48,0.6101924,0.536849,"('unintelligent', 'intelligent')",0.6101924,0.536849,-0.0733434
49,0.06506119,0.21217598,"('unable', 'able')",0.0650612,0.212176,0.1471148
50,-0.40021923,-0.363092,"('clumsy', 'skillful')",-0.4002192,-0.363092,0.0371272
51,-0.3759908,-0.50982445,"('uneducated', 'educated')",-0.3759908,-0.5098245,-0.1338337
52,-1.08433,-1.0520754,"('irrational', 'rational')",-1.08433,-1.0520754,0.0322546
53,-1.5337731,-1.577875,"('uncreative', 'creative')",-1.5337731,-1.577875,-0.0441019
54,-0.6628804,-0.6701131,"('incapable', 'capable')",-0.6628804,-0.6701131,-0.0072327
55,0.60831726,0.56248975,"('incompetent', 'clever')",0.6083173,0.5624897,-0.0458276
56,0.28253397,0.19808552,"('impractical', 'practical')",0.282534,0.1980855,-0.0844485
57,-1.735533,-1.9014671,"('unimaginative', 'imaginative')",-1.735533,-1.9014671,-0.1659341
58,-0.03506007,-0.15078107,"('undiscriminating', 'discriminating')",-0.0350601,-0.1507811,-0.115721
59,-0.10461079,0.020719726,"('foolish', 'wise')",-0.1046108,0.0207197,0.1253305
60,0.59970313,0.47408274,"('inefficient', 'efficient')",0.5997031,0.4740827,-0.1256204
61,-0.46564892,-0.6975326,"('illogical', 'logical')",-0.4656489,-0.6975326,-0.2318837
62,0.83787453,0.9289656,"('incompetent', 'brilliant')",0.8378745,0.9289656,0.0910911
63,-0.48696843,-0.53245896,"('unperceptive', 'insightful')",-0.4869684,-0.532459,-0.0454906
64,-3.1739821,-3.277323,"('shy', 'confident')",-3.1739821,-3.277323,-0.1033409
65,0.45842868,0.42593795,"('insecure', 'secure')",0.4584287,0.425938,-0.0324907
66,-1.5719258,-1.6525621,"('inactive', 'active')",-1.5719258,-1.6525621,-0.0806363
67,-0.18455975,-0.41276187,"('doubtful', 'determined')",-0.1845597,-0.4127619,-0.2282022
68,0.17383745,0.14544986,"('dependent', 'independent')",0.1738375,0.1454499,-0.0283876
69,-0.4915386,-0.61407655,"('lazy', 'industrious')",-0.4915386,-0.6140766,-0.122538
70,-0.63622135,-0.61642355,"('lethargic', 'energetic')",-0.6362213,-0.6164235,0.0197978
71,-0.37414455,-0.44152918,"('diffident', 'self-confident')",-0.3741446,-0.4415292,-0.0673846
72,-0.18533647,-0.14530471,"('unambitious', 'ambitious')",-0.1853365,-0.1453047,0.0400318
73,-1.5175389,-1.4163314,"('helpless', 'self-reliant')",-1.5175389,-1.4163314,0.1012075
74,-0.6282966,-0.8163963,"('undedicated', 'dedicated')",-0.6282966,-0.8163963,-0.1880997
75,-0.74820364,-0.66691667,"('meek', 'impulsive')",-0.7482036,-0.6669167,0.0812869
76,0.27544945,0.2922227,"('anxious', 'daring')",0.2754495,0.2922227,0.0167732
77,-0.59595495,-0.6319213,"('unmotivated', 'motivated')",-0.595955,-0.6319213,-0.0359663
78,-0.5311934,-0.59582365,"('nonresilient', 'resilient')",-0.5311934,-0.5958236,-0.0646302
79,-1.0188177,-1.0961934,"('wavering', 'unwavering')",-1.0188177,-1.0961934,-0.0773757
80,-0.043982163,0.016408078,"('dominated', 'dominating')",-0.0439822,0.0164081,0.0603903
81,0.21240927,0.14148048,"('submissive', 'aggressive')",0.2124093,0.1414805,-0.0709288
82,2.1224675,2.1523604,"('poor', 'rich')",2.1224675,2.1523604,0.0298929
83,-0.63776183,-0.7387184,"('powerless', 'powerful')",-0.6377618,-0.7387184,-0.1009566
84,0.028249277,-0.019615665,"('inferior', 'superior')",0.0282493,-0.0196157,-0.047865
85,-1.3621187,-1.5377007,"('insignificant', 'prestigious')",-1.3621187,-1.5377007,-0.175582
86,-0.7918985,-1.1154721,"('uninfluential', 'influential')",-0.7918985,-1.1154721,-0.3235736
87,-0.15276724,-0.22605994,"('unsuccessful', 'successful')",-0.1527672,-0.2260599,-0.0732927
88,-0.366052,-0.5652646,"('low', 'eminent')",-0.366052,-0.5652646,-0.1992126
