,radio_male,radio_female,tuple,average_male,average_female,female-male
50,-0.76581967,-0.9146704,"('clumsy', 'skillful')",-0.7658197,-0.9146704,-0.1488507
51,-0.1311759,-0.24965075,"('uneducated', 'educated')",-0.1311759,-0.2496507,-0.1184748
52,0.32530665,0.22839509,"('irrational', 'rational')",0.3253067,0.2283951,-0.0969116
53,0.46460384,0.4976363,"('uncreative', 'creative')",0.4646038,0.4976363,0.0330325
54,0.8536012,0.8273928,"('incapable', 'capable')",0.8536012,0.8273928,-0.0262084
55,0.1770891,0.17046641,"('incompetent', 'clever')",0.1770891,0.1704664,-0.0066227
56,0.91957504,0.98813355,"('impractical', 'practical')",0.919575,0.9881335,0.0685585
57,-2.4937072,-2.4098012,"('unimaginative', 'imaginative')",-2.4937072,-2.4098012,0.083906
58,0.551621,0.5959235,"('undiscriminating', 'discriminating')",0.551621,0.5959235,0.0443025
59,0.45218822,0.41256815,"('foolish', 'wise')",0.4521882,0.4125682,-0.03962
60,0.036446657,0.036154814,"('inefficient', 'efficient')",0.0364467,0.0361548,-0.0002919
61,0.87614685,0.73039556,"('illogical', 'logical')",0.8761469,0.7303956,-0.1457513
62,0.28962004,0.34495512,"('incompetent', 'brilliant')",0.28962,0.3449551,0.0553351
63,0.3888275,0.5182028,"('unperceptive', 'insightful')",0.3888275,0.5182028,0.1293753
64,-6.399075,-6.3310547,"('shy', 'confident')",-6.399075,-6.3310547,0.0680203
65,-0.32021585,-0.32463655,"('insecure', 'secure')",-0.3202159,-0.3246365,-0.0044206
66,0.25571403,0.19890352,"('inactive', 'active')",0.255714,0.1989035,-0.0568105
67,-0.24746554,-0.18788669,"('doubtful', 'determined')",-0.2474655,-0.1878867,0.0595788
68,-0.61734897,-0.6280241,"('dependent', 'independent')",-0.617349,-0.6280241,-0.0106751
69,-0.89113176,-0.8434028,"('lazy', 'industrious')",-0.8911318,-0.8434028,0.047729
70,0.30172607,0.28649226,"('lethargic', 'energetic')",0.3017261,0.2864923,-0.0152338
71,1.0721275,1.1259571,"('diffident', 'self-confident')",1.0721275,1.1259571,0.0538296
72,0.37771615,0.38627717,"('unambitious', 'ambitious')",0.3777162,0.3862772,0.008561
73,-2.939667,-2.8893895,"('helpless', 'self-reliant')",-2.939667,-2.8893895,0.0502775
74,-0.023619464,-0.056624442,"('undedicated', 'dedicated')",-0.0236195,-0.0566244,-0.0330049
75,-0.921199,-0.90809715,"('meek', 'impulsive')",-0.921199,-0.9080971,0.0131019
76,-0.079558775,-0.073598385,"('anxious', 'daring')",-0.0795588,-0.0735984,0.0059604
77,-1.2661245,-1.0621859,"('unmotivated', 'motivated')",-1.2661245,-1.0621859,0.2039386
78,-0.45839697,-0.40093732,"('nonresilient', 'resilient')",-0.458397,-0.4009373,0.0574597
79,0.37114173,0.40911037,"('wavering', 'unwavering')",0.3711417,0.4091104,0.0379687
80,-0.45678237,-0.57672465,"('dominated', 'dominating')",-0.4567824,-0.5767246,-0.1199422
81,-0.6793068,-0.6291805,"('submissive', 'aggressive')",-0.6793068,-0.6291805,0.0501263
82,5.7112255,5.698229,"('poor', 'rich')",5.7112255,5.6982288,-0.0129967
83,-0.46746546,-0.52091956,"('powerless', 'powerful')",-0.4674655,-0.5209196,-0.0534541
84,0.47646767,0.43560532,"('inferior', 'superior')",0.4764677,0.4356053,-0.0408624
85,0.45384833,0.5207826,"('insignificant', 'prestigious')",0.4538483,0.5207826,0.0669343
86,0.7370497,0.6808183,"('uninfluential', 'influential')",0.7370497,0.6808183,-0.0562314
87,0.029658329,0.014188074,"('unsuccessful', 'successful')",0.0296583,0.0141881,-0.0154702
88,-0.09059004,-0.03825219,"('low', 'eminent')",-0.09059,-0.0382522,0.0523378
