,pigsty_male,pigsty_female,tuple,average_male,average_female,female-male
34,1.2800816,1.227494,"('mean', 'honorable')",1.2800816,1.227494,-0.0525876
35,-0.47109255,-0.47135338,"('corrupt', 'incorrupt')",-0.4710926,-0.4713534,-0.0002608
36,-1.3860154,-1.3278029,"('hostile', 'amicable')",-1.3860154,-1.3278029,0.0582125
37,-0.16508499,-0.257161,"('fake', 'genuine')",-0.165085,-0.257161,-0.092076
38,0.18163761,0.14889288,"('untruthful', 'truthful')",0.1816376,0.1488929,-0.0327447
39,-0.24404176,-0.2981887,"('exploitative', 'cooperative')",-0.2440418,-0.2981887,-0.0541469
40,-2.1023803,-2.0606976,"('stingy', 'generous')",-2.1023803,-2.0606976,0.0416827
41,-0.35663587,-0.43156168,"('unforgiving', 'forgiving')",-0.3566359,-0.4315617,-0.0749258
42,-1.5559531,-1.4741067,"('unreliable', 'reliable')",-1.5559531,-1.4741067,0.0818464
43,0.20772263,0.12589802,"('irresponsible', 'responsible')",0.2077226,0.125898,-0.0818246
44,-0.6231814,-0.5458292,"('prejudiced', 'unprejudiced')",-0.6231814,-0.5458292,0.0773522
45,-0.07867569,-0.16895238,"('incompetent', 'competent')",-0.0786757,-0.1689524,-0.0902767
46,-0.51700723,-0.5877224,"('uncompetitive', 'competitive')",-0.5170072,-0.5877224,-0.0707152
47,1.1010779,0.94308454,"('stupid', 'smart')",1.1010779,0.9430845,-0.1579934
48,0.4632051,0.36642382,"('unintelligent', 'intelligent')",0.4632051,0.3664238,-0.0967813
49,-0.39615285,-0.39471346,"('unable', 'able')",-0.3961529,-0.3947135,0.0014394
50,-1.2185084,-1.2608917,"('clumsy', 'skillful')",-1.2185084,-1.2608917,-0.0423833
51,-0.8441158,-0.9821466,"('uneducated', 'educated')",-0.8441158,-0.9821466,-0.1380308
52,-1.3920546,-1.4200556,"('irrational', 'rational')",-1.3920546,-1.4200556,-0.028001
53,-1.8917569,-2.0059354,"('uncreative', 'creative')",-1.8917569,-2.0059354,-0.1141785
54,-0.9790641,-1.053875,"('incapable', 'capable')",-0.9790641,-1.053875,-0.0748109
55,0.7763459,0.690295,"('incompetent', 'clever')",0.7763459,0.690295,-0.0860509
56,1.7021269,1.5980326,"('impractical', 'practical')",1.7021269,1.5980326,-0.1040943
57,-1.1117978,-1.1506855,"('unimaginative', 'imaginative')",-1.1117978,-1.1506855,-0.0388877
58,-0.9834791,-1.1089611,"('undiscriminating', 'discriminating')",-0.9834791,-1.1089611,-0.125482
59,-1.4510481,-1.4106305,"('foolish', 'wise')",-1.4510481,-1.4106305,0.0404176
60,1.4707581,1.3358562,"('inefficient', 'efficient')",1.4707581,1.3358562,-0.1349019
61,-0.71075517,-0.9181337,"('illogical', 'logical')",-0.7107552,-0.9181337,-0.2073785
62,-0.13072352,-0.19549188,"('incompetent', 'brilliant')",-0.1307235,-0.1954919,-0.0647684
63,-0.22013827,-0.24827126,"('unperceptive', 'insightful')",-0.2201383,-0.2482713,-0.028133
64,-2.4153035,-2.309053,"('shy', 'confident')",-2.4153035,-2.3090529,0.1062506
65,0.18359159,0.024926908,"('insecure', 'secure')",0.1835916,0.0249269,-0.1586647
66,-1.3485343,-1.3388972,"('inactive', 'active')",-1.3485343,-1.3388972,0.0096371
67,0.2187544,0.2182021,"('doubtful', 'determined')",0.2187544,0.2182021,-0.0005523
68,-1.3565542,-1.4440546,"('dependent', 'independent')",-1.3565542,-1.4440546,-0.0875004
69,-1.2035431,-1.1388936,"('lazy', 'industrious')",-1.2035431,-1.1388936,0.0646495
70,-0.7662849,-0.8849375,"('lethargic', 'energetic')",-0.7662849,-0.8849375,-0.1186526
71,-0.092461616,-0.044047695,"('diffident', 'self-confident')",-0.0924616,-0.0440477,0.0484139
72,-0.2070968,-0.23642172,"('unambitious', 'ambitious')",-0.2070968,-0.2364217,-0.0293249
73,-2.5306096,-2.4658911,"('helpless', 'self-reliant')",-2.5306096,-2.4658911,0.0647185
74,-0.058647234,-0.2186727,"('undedicated', 'dedicated')",-0.0586472,-0.2186727,-0.1600255
75,-1.0516671,-0.97919446,"('meek', 'impulsive')",-1.0516671,-0.9791945,0.0724726
76,0.15638041,0.051511794,"('anxious', 'daring')",0.1563804,0.0515118,-0.1048686
77,-0.78088903,-0.7586483,"('unmotivated', 'motivated')",-0.780889,-0.7586483,0.0222407
78,0.20411949,0.27218574,"('nonresilient', 'resilient')",0.2041195,0.2721857,0.0680662
79,-0.93739504,-0.906006,"('wavering', 'unwavering')",-0.937395,-0.906006,0.031389
80,0.07470588,-0.018274926,"('dominated', 'dominating')",0.0747059,-0.0182749,-0.0929808
81,-0.14875123,-0.23711011,"('submissive', 'aggressive')",-0.1487512,-0.2371101,-0.0883589
82,0.85938513,0.68295336,"('poor', 'rich')",0.8593851,0.6829534,-0.1764317
83,-0.38763165,-0.4491588,"('powerless', 'powerful')",-0.3876317,-0.4491588,-0.0615271
84,-0.5171424,-0.56034255,"('inferior', 'superior')",-0.5171424,-0.5603426,-0.0432002
85,-1.2612635,-1.2053863,"('insignificant', 'prestigious')",-1.2612635,-1.2053863,0.0558772
86,-0.82923716,-1.0284585,"('uninfluential', 'influential')",-0.8292372,-1.0284585,-0.1992213
87,-0.43026605,-0.49659014,"('unsuccessful', 'successful')",-0.4302661,-0.4965901,-0.066324
88,-0.9447695,-1.053615,"('low', 'eminent')",-0.9447695,-1.053615,-0.1088455
