,mob_male,mob_female,tuple,average_male,average_female,female-male
44,-1.2466491,-1.4786074,"('prejudiced', 'unprejudiced')",-1.2466491,-1.4786074,-0.2319583
45,0.46721417,0.6510277,"('incompetent', 'competent')",0.4672142,0.6510277,0.1838135
46,-0.3500681,-0.27163708,"('uncompetitive', 'competitive')",-0.3500681,-0.2716371,0.078431
47,5.2697754,5.4109735,"('stupid', 'smart')",5.2697754,5.4109735,0.1411981
48,0.9341582,0.9938585,"('unintelligent', 'intelligent')",0.9341582,0.9938585,0.0597003
49,0.42485234,0.61437076,"('unable', 'able')",0.4248523,0.6143708,0.1895185
50,0.28663245,0.4473163,"('clumsy', 'skillful')",0.2866324,0.4473163,0.1606839
51,0.802815,0.88890755,"('uneducated', 'educated')",0.802815,0.8889076,0.0860926
52,-0.48852512,-0.4503941,"('irrational', 'rational')",-0.4885251,-0.4503941,0.038131
53,0.87137496,0.9884588,"('uncreative', 'creative')",0.871375,0.9884588,0.1170838
54,1.2729789,1.4918679,"('incapable', 'capable')",1.2729789,1.4918679,0.218889
55,1.1201938,1.1890393,"('incompetent', 'clever')",1.1201938,1.1890393,0.0688455
56,0.68782616,0.7162595,"('impractical', 'practical')",0.6878262,0.7162595,0.0284333
57,-2.3153389,-2.103282,"('unimaginative', 'imaginative')",-2.3153389,-2.103282,0.2120569
58,0.2268194,0.2753022,"('undiscriminating', 'discriminating')",0.2268194,0.2753022,0.0484828
59,0.16395183,0.2963302,"('foolish', 'wise')",0.1639518,0.2963302,0.1323784
60,0.7956523,0.75107133,"('inefficient', 'efficient')",0.7956523,0.7510713,-0.044581
61,0.5107835,0.42818522,"('illogical', 'logical')",0.5107835,0.4281852,-0.0825983
62,1.4081888,1.5979636,"('incompetent', 'brilliant')",1.4081888,1.5979636,0.1897748
63,0.9469504,1.1885245,"('unperceptive', 'insightful')",0.9469504,1.1885245,0.2415741
64,-5.1466312,-5.081779,"('shy', 'confident')",-5.1466312,-5.081779,0.0648522
65,1.2502382,1.1777585,"('insecure', 'secure')",1.2502382,1.1777585,-0.0724797
66,0.11312067,0.19382954,"('inactive', 'active')",0.1131207,0.1938295,0.0807088
67,-0.8979178,-0.89712036,"('doubtful', 'determined')",-0.8979178,-0.8971204,0.0007974
68,-0.2528823,-0.19589385,"('dependent', 'independent')",-0.2528823,-0.1958939,0.0569884
69,-1.6586993,-1.6426008,"('lazy', 'industrious')",-1.6586993,-1.6426008,0.0160985
70,1.5072299,1.6663119,"('lethargic', 'energetic')",1.5072299,1.6663119,0.159082
71,0.6147224,0.81017786,"('diffident', 'self-confident')",0.6147224,0.8101779,0.1954555
72,0.93253195,0.93481696,"('unambitious', 'ambitious')",0.932532,0.934817,0.002285
73,-2.6115613,-2.5721722,"('helpless', 'self-reliant')",-2.6115613,-2.5721722,0.0393891
74,0.4403175,0.5343282,"('undedicated', 'dedicated')",0.4403175,0.5343282,0.0940107
75,-0.78273684,-0.6976075,"('meek', 'impulsive')",-0.7827368,-0.6976075,0.0851293
76,1.1847553,1.2057198,"('anxious', 'daring')",1.1847553,1.2057198,0.0209645
77,-0.7590015,-0.69529617,"('unmotivated', 'motivated')",-0.7590015,-0.6952962,0.0637053
78,-0.22195625,-0.112766154,"('nonresilient', 'resilient')",-0.2219563,-0.1127662,0.1091901
79,0.0947895,0.25600144,"('wavering', 'unwavering')",0.0947895,0.2560014,0.1612119
80,-0.224052,-0.230393,"('dominated', 'dominating')",-0.224052,-0.230393,-0.006341
81,0.33190617,0.41616532,"('submissive', 'aggressive')",0.3319062,0.4161653,0.0842591
82,6.1000915,6.3782344,"('poor', 'rich')",6.1000915,6.3782344,0.2781429
83,-0.5291691,-0.6293113,"('powerless', 'powerful')",-0.5291691,-0.6293113,-0.1001422
84,0.081103206,0.061200004,"('inferior', 'superior')",0.0811032,0.0612,-0.0199032
85,-1.1298915,-1.0517149,"('insignificant', 'prestigious')",-1.1298915,-1.0517149,0.0781766
86,0.61252356,0.74406725,"('uninfluential', 'influential')",0.6125236,0.7440673,0.1315437
87,0.32290277,0.60072017,"('unsuccessful', 'successful')",0.3229028,0.6007202,0.2778174
88,0.1040972,0.35327518,"('low', 'eminent')",0.1040972,0.3532752,0.249178
