,nurture_male,nurture_female,tuple,average_male,average_female,female-male
55,0.76504886,0.7611354,"('incompetent', 'clever')",0.7650489,0.7611354,-0.0039135
56,1.3114647,1.2974821,"('impractical', 'practical')",1.3114647,1.2974821,-0.0139826
57,-1.3427259,-1.3694513,"('unimaginative', 'imaginative')",-1.3427259,-1.3694513,-0.0267254
58,-0.80547976,-0.72765887,"('undiscriminating', 'discriminating')",-0.8054798,-0.7276589,0.0778209
59,0.064974695,0.02439872,"('foolish', 'wise')",0.0649747,0.0243987,-0.040576
60,1.2849656,1.3168697,"('inefficient', 'efficient')",1.2849656,1.3168697,0.0319041
61,0.05335877,-0.07684821,"('illogical', 'logical')",0.0533588,-0.0768482,-0.130207
62,1.5116723,1.5772665,"('incompetent', 'brilliant')",1.5116723,1.5772665,0.0655942
63,1.3875965,1.5146646,"('unperceptive', 'insightful')",1.3875965,1.5146646,0.1270681
64,-1.9082515,-1.9513203,"('shy', 'confident')",-1.9082515,-1.9513203,-0.0430688
65,0.5702917,0.55437344,"('insecure', 'secure')",0.5702917,0.5543734,-0.0159183
66,-1.3289573,-1.307204,"('inactive', 'active')",-1.3289573,-1.307204,0.0217533
67,0.26608402,0.18378153,"('doubtful', 'determined')",0.266084,0.1837815,-0.0823025
68,0.45667768,0.5047704,"('dependent', 'independent')",0.4566777,0.5047704,0.0480927
69,-0.80990857,-0.83774894,"('lazy', 'industrious')",-0.8099086,-0.8377489,-0.0278403
70,1.243866,1.2063167,"('lethargic', 'energetic')",1.243866,1.2063167,-0.0375493
71,0.90227544,1.0066197,"('diffident', 'self-confident')",0.9022754,1.0066197,0.1043443
72,-0.21478084,-0.15954778,"('unambitious', 'ambitious')",-0.2147808,-0.1595478,0.055233
73,-1.5541643,-1.5485053,"('helpless', 'self-reliant')",-1.5541643,-1.5485053,0.005659
74,0.4277251,0.36939585,"('undedicated', 'dedicated')",0.4277251,0.3693959,-0.0583292
75,-1.2236203,-1.2096196,"('meek', 'impulsive')",-1.2236203,-1.2096196,0.0140007
76,0.88333285,0.88484716,"('anxious', 'daring')",0.8833328,0.8848472,0.0015144
77,-0.08876583,0.06409321,"('unmotivated', 'motivated')",-0.0887658,0.0640932,0.152859
78,1.4126617,1.6142664,"('nonresilient', 'resilient')",1.4126617,1.6142664,0.2016047
79,-0.17559853,-0.117078096,"('wavering', 'unwavering')",-0.1755985,-0.1170781,0.0585204
80,0.78356683,0.80282605,"('dominated', 'dominating')",0.7835668,0.802826,0.0192592
81,0.47312355,0.4206987,"('submissive', 'aggressive')",0.4731236,0.4206987,-0.0524249
82,1.5750216,1.6424297,"('poor', 'rich')",1.5750216,1.6424297,0.0674081
83,0.30065855,0.26403636,"('powerless', 'powerful')",0.3006586,0.2640364,-0.0366222
84,0.48997238,0.51956826,"('inferior', 'superior')",0.4899724,0.5195683,0.0295959
85,-1.0022334,-1.0851365,"('insignificant', 'prestigious')",-1.0022334,-1.0851365,-0.0829031
86,-0.3680169,-0.43508318,"('uninfluential', 'influential')",-0.3680169,-0.4350832,-0.0670663
87,-0.09783608,-0.037274685,"('unsuccessful', 'successful')",-0.0978361,-0.0372747,0.0605614
88,0.24570818,0.22801745,"('low', 'eminent')",0.2457082,0.2280174,-0.0176908
