,vibe_male,vibe_female,tuple,average_male,average_female,female-male
21,-0.30747843,-0.17104287,"('immoral', 'moral')",-0.3074784,-0.1710429,0.1364355
22,-0.08226761,-0.09596996,"('untrustworthy', 'trustworthy')",-0.0822676,-0.09597,-0.0137024
23,5.872239,5.964425,"('insincere', 'sincere')",5.8722391,5.9644251,0.092186
24,1.2544636,1.204655,"('dishonest', 'honest')",1.2544636,1.2046551,-0.0498085
25,0.71015793,0.6176059,"('egoistic', 'altruistic')",0.7101579,0.6176059,-0.092552
26,0.6989938,0.60033005,"('hardhearted', 'benevolent')",0.6989938,0.6003301,-0.0986637
27,1.4158108,1.3016866,"('hardhearted', 'softhearted')",1.4158108,1.3016866,-0.1141242
28,0.8166091,0.8122788,"('disloyal', 'loyal')",0.8166091,0.8122788,-0.0043303
29,-0.76699156,-0.84469855,"('unfair', 'fair')",-0.7669916,-0.8446985,-0.0777069
30,1.0736305,1.0890285,"('intolerant', 'tolerant')",1.0736305,1.0890285,0.015398
31,-1.3492223,-1.374399,"('evil', 'good')",-1.3492223,-1.3743989,-0.0251766
32,0.82362133,0.7627154,"('unkind', 'kind')",0.8236213,0.7627154,-0.0609059
33,-0.59617335,-0.6167758,"('wrong', 'right')",-0.5961733,-0.6167758,-0.0206025
34,4.186505,4.344144,"('mean', 'honorable')",4.1865048,4.3441439,0.1576391
35,-0.7736937,-1.0521153,"('corrupt', 'incorrupt')",-0.7736937,-1.0521153,-0.2784216
36,-0.8208882,-0.9005747,"('hostile', 'amicable')",-0.8208882,-0.9005747,-0.0796865
37,0.6807729,0.6958694,"('fake', 'genuine')",0.6807729,0.6958694,0.0150965
38,-0.53289217,-0.48559764,"('untruthful', 'truthful')",-0.5328922,-0.4855976,0.0472946
39,0.48310208,0.47081193,"('exploitative', 'cooperative')",0.4831021,0.4708119,-0.0122902
40,-1.1063726,-1.2975589,"('stingy', 'generous')",-1.1063726,-1.2975589,-0.1911863
41,-0.0320914,-0.01313152,"('unforgiving', 'forgiving')",-0.0320914,-0.0131315,0.0189599
42,-1.7973943,-1.8609875,"('unreliable', 'reliable')",-1.7973943,-1.8609875,-0.0635932
43,0.71244425,0.78998315,"('irresponsible', 'responsible')",0.7124442,0.7899832,0.077539
44,-0.59618646,-0.6022609,"('prejudiced', 'unprejudiced')",-0.5961865,-0.6022609,-0.0060744
45,-0.21655408,-0.2409818,"('incompetent', 'competent')",-0.2165541,-0.2409818,-0.0244277
46,-0.3628213,-0.3578659,"('uncompetitive', 'competitive')",-0.3628213,-0.3578659,0.0049554
47,4.8957863,5.0805726,"('stupid', 'smart')",4.8957863,5.0805726,0.1847863
48,-0.014345797,0.020878477,"('unintelligent', 'intelligent')",-0.0143458,0.0208785,0.0352243
49,-0.27057725,-0.19165929,"('unable', 'able')",-0.2705773,-0.1916593,0.078918
50,-0.5078872,-0.5450061,"('clumsy', 'skillful')",-0.5078872,-0.5450061,-0.0371189
51,0.60890234,0.49531126,"('uneducated', 'educated')",0.6089023,0.4953113,-0.113591
52,-0.70372593,-0.79560554,"('irrational', 'rational')",-0.7037259,-0.7956055,-0.0918796
53,-0.41111565,-0.45642427,"('uncreative', 'creative')",-0.4111156,-0.4564243,-0.0453087
54,0.7639875,0.816206,"('incapable', 'capable')",0.7639875,0.816206,0.0522185
55,0.7430085,0.79290855,"('incompetent', 'clever')",0.7430085,0.7929085,0.0499
56,0.43885502,0.4481237,"('impractical', 'practical')",0.438855,0.4481237,0.0092687
57,-2.4113133,-2.430796,"('unimaginative', 'imaginative')",-2.4113133,-2.4307959,-0.0194826
58,-0.048565723,-0.053870298,"('undiscriminating', 'discriminating')",-0.0485657,-0.0538703,-0.0053046
59,-0.1894003,-0.22064675,"('foolish', 'wise')",-0.1894003,-0.2206468,-0.0312465
60,0.31809813,0.52698016,"('inefficient', 'efficient')",0.3180981,0.5269802,0.2088821
61,-0.0067085326,-0.088088036,"('illogical', 'logical')",-0.0067085,-0.088088,-0.0813795
62,0.247264,0.36091822,"('incompetent', 'brilliant')",0.247264,0.3609182,0.1136542
63,-0.27588296,-0.21134968,"('unperceptive', 'insightful')",-0.275883,-0.2113497,0.0645333
64,-5.6425467,-5.654205,"('shy', 'confident')",-5.6425467,-5.6542048,-0.0116581
65,0.5833609,0.67107993,"('insecure', 'secure')",0.5833609,0.6710799,0.087719
66,0.07696834,-0.07234184,"('inactive', 'active')",0.0769683,-0.0723418,-0.1493101
67,-0.5878682,-0.5280992,"('doubtful', 'determined')",-0.5878682,-0.5280992,0.059769
68,-0.7566436,-0.78988045,"('dependent', 'independent')",-0.7566436,-0.7898805,-0.0332369
69,-2.0212646,-2.0475457,"('lazy', 'industrious')",-2.0212646,-2.0475457,-0.0262811
70,1.5572065,1.5074695,"('lethargic', 'energetic')",1.5572065,1.5074695,-0.049737
71,0.6080288,0.6443019,"('diffident', 'self-confident')",0.6080288,0.6443019,0.0362731
72,0.68718106,0.84111637,"('unambitious', 'ambitious')",0.6871811,0.8411164,0.1539353
73,-2.8852222,-2.8676174,"('helpless', 'self-reliant')",-2.8852222,-2.8676174,0.0176048
74,0.0971221,-0.023200318,"('undedicated', 'dedicated')",0.0971221,-0.0232003,-0.1203224
75,-0.6028144,-0.55917823,"('meek', 'impulsive')",-0.6028144,-0.5591782,0.0436362
76,0.7683593,0.77552235,"('anxious', 'daring')",0.7683593,0.7755224,0.0071631
77,-1.7103509,-1.487504,"('unmotivated', 'motivated')",-1.7103509,-1.487504,0.2228469
78,-0.89884925,-0.8868966,"('nonresilient', 'resilient')",-0.8988492,-0.8868966,0.0119526
79,-0.32833374,-0.38922843,"('wavering', 'unwavering')",-0.3283337,-0.3892284,-0.0608947
80,-0.2728441,-0.35819826,"('dominated', 'dominating')",-0.2728441,-0.3581983,-0.0853542
81,0.43010494,0.4791234,"('submissive', 'aggressive')",0.4301049,0.4791234,0.0490185
82,5.8501334,5.9572725,"('poor', 'rich')",5.8501334,5.9572725,0.1071391
83,-0.1434106,-0.10404539,"('powerless', 'powerful')",-0.1434106,-0.1040454,0.0393652
84,0.32298973,0.32240933,"('inferior', 'superior')",0.3229897,0.3224093,-0.0005804
85,-0.67523324,-0.81368905,"('insignificant', 'prestigious')",-0.6752332,-0.8136891,-0.1384559
86,0.30545676,0.26533836,"('uninfluential', 'influential')",0.3054568,0.2653384,-0.0401184
87,-0.8925798,-0.83900106,"('unsuccessful', 'successful')",-0.8925798,-0.8390011,0.0535787
88,0.1409975,0.07745674,"('low', 'eminent')",0.1409975,0.0774567,-0.0635408
