,cheetah_male,cheetah_female,tuple,average_male,average_female,female-male
24,-1.2118407,-1.2074863,"('dishonest', 'honest')",-1.2118407,-1.2074863,0.0043544
25,0.09038445,-0.069668084,"('egoistic', 'altruistic')",0.0903845,-0.0696681,-0.1600526
26,0.259883,0.044432182,"('hardhearted', 'benevolent')",0.259883,0.0444322,-0.2154508
27,0.2645733,0.48780096,"('hardhearted', 'softhearted')",0.2645733,0.487801,0.2232277
28,-1.3093128,-1.4241542,"('disloyal', 'loyal')",-1.3093128,-1.4241542,-0.1148414
29,-0.38390324,-0.49749532,"('unfair', 'fair')",-0.3839032,-0.4974953,-0.1135921
30,0.07467175,0.16095941,"('intolerant', 'tolerant')",0.0746718,0.1609594,0.0862876
31,-0.40946233,-0.5901315,"('evil', 'good')",-0.4094623,-0.5901315,-0.1806692
32,0.22280377,0.32326853,"('unkind', 'kind')",0.2228038,0.3232685,0.1004647
33,-0.21423957,-0.29549795,"('wrong', 'right')",-0.2142396,-0.295498,-0.0812584
34,0.7787692,0.91554016,"('mean', 'honorable')",0.7787692,0.9155402,0.136771
35,0.8681168,0.57394904,"('corrupt', 'incorrupt')",0.8681168,0.573949,-0.2941678
36,-0.27381676,-0.5187672,"('hostile', 'amicable')",-0.2738168,-0.5187672,-0.2449504
37,-0.11071758,-0.043540843,"('fake', 'genuine')",-0.1107176,-0.0435408,0.0671768
38,-0.41803437,-0.3975144,"('untruthful', 'truthful')",-0.4180344,-0.3975144,0.02052
39,0.092659175,0.18234184,"('exploitative', 'cooperative')",0.0926592,0.1823418,0.0896826
40,-1.4911878,-1.512167,"('stingy', 'generous')",-1.4911878,-1.512167,-0.0209792
41,-0.43534315,-0.5688783,"('unforgiving', 'forgiving')",-0.4353431,-0.5688783,-0.1335352
42,-0.10581892,-0.049765937,"('unreliable', 'reliable')",-0.1058189,-0.0497659,0.056053
43,-0.664098,-0.5561917,"('irresponsible', 'responsible')",-0.664098,-0.5561917,0.1079063
44,-0.2059822,-0.16286612,"('prejudiced', 'unprejudiced')",-0.2059822,-0.1628661,0.0431161
45,-0.33654627,-0.33375284,"('incompetent', 'competent')",-0.3365463,-0.3337528,0.0027935
46,-0.5693183,-0.42067084,"('uncompetitive', 'competitive')",-0.5693183,-0.4206708,0.1486475
47,1.4867654,1.687357,"('stupid', 'smart')",1.4867654,1.6873569,0.2005915
48,-0.53172433,-0.3796164,"('unintelligent', 'intelligent')",-0.5317243,-0.3796164,0.1521079
49,0.009803552,0.21460298,"('unable', 'able')",0.0098036,0.214603,0.2047994
50,0.76045144,0.92821974,"('clumsy', 'skillful')",0.7604514,0.9282197,0.1677683
51,0.31730878,0.24616446,"('uneducated', 'educated')",0.3173088,0.2461645,-0.0711443
52,-0.4411376,-0.6401685,"('irrational', 'rational')",-0.4411376,-0.6401685,-0.1990309
53,-1.1357532,-1.1839383,"('uncreative', 'creative')",-1.1357532,-1.1839383,-0.0481851
54,0.23350705,0.1814,"('incapable', 'capable')",0.2335071,0.1814,-0.0521071
55,-0.37514448,-0.09074863,"('incompetent', 'clever')",-0.3751445,-0.0907486,0.2843959
56,0.31212112,0.28023717,"('impractical', 'practical')",0.3121211,0.2802372,-0.0318839
57,-1.7269003,-1.852465,"('unimaginative', 'imaginative')",-1.7269003,-1.852465,-0.1255647
58,0.0016914941,-0.08250897,"('undiscriminating', 'discriminating')",0.0016915,-0.082509,-0.0842005
59,0.18179744,0.17344217,"('foolish', 'wise')",0.1817974,0.1734422,-0.0083552
60,-0.05987923,0.23912634,"('inefficient', 'efficient')",-0.0598792,0.2391263,0.2990055
61,-0.7961416,-0.84958166,"('illogical', 'logical')",-0.7961416,-0.8495817,-0.0534401
62,0.41073003,0.54287505,"('incompetent', 'brilliant')",0.41073,0.5428751,0.1321451
63,0.40963653,0.5337677,"('unperceptive', 'insightful')",0.4096365,0.5337677,0.1241312
64,-1.6344417,-1.761022,"('shy', 'confident')",-1.6344417,-1.761022,-0.1265803
65,-0.56909037,-0.35455337,"('insecure', 'secure')",-0.5690904,-0.3545534,0.214537
66,-0.3747359,-0.485177,"('inactive', 'active')",-0.3747359,-0.485177,-0.1104411
67,0.43007693,0.37296623,"('doubtful', 'determined')",0.4300769,0.3729662,-0.0571107
68,-0.44788414,-0.3170755,"('dependent', 'independent')",-0.4478841,-0.3170755,0.1308086
69,0.33802897,0.14281912,"('lazy', 'industrious')",0.338029,0.1428191,-0.1952099
70,0.062306967,0.16873229,"('lethargic', 'energetic')",0.062307,0.1687323,0.1064253
71,0.70008063,0.64847654,"('diffident', 'self-confident')",0.7000806,0.6484765,-0.0516041
72,-0.926978,-0.87817556,"('unambitious', 'ambitious')",-0.926978,-0.8781756,0.0488024
73,-0.8701356,-0.90003574,"('helpless', 'self-reliant')",-0.8701356,-0.9000357,-0.0299001
74,-0.15492842,-0.11600588,"('undedicated', 'dedicated')",-0.1549284,-0.1160059,0.0389225
75,0.6758242,0.49822333,"('meek', 'impulsive')",0.6758242,0.4982233,-0.1776009
76,0.39690742,0.6895919,"('anxious', 'daring')",0.3969074,0.6895919,0.2926845
77,-0.88947886,-0.80670065,"('unmotivated', 'motivated')",-0.8894789,-0.8067006,0.0827783
78,0.14487027,0.30239746,"('nonresilient', 'resilient')",0.1448703,0.3023975,0.1575272
79,0.16705772,0.06042178,"('wavering', 'unwavering')",0.1670577,0.0604218,-0.1066359
80,-0.17513329,-0.1890591,"('dominated', 'dominating')",-0.1751333,-0.1890591,-0.0139258
81,-0.7715103,-0.7237386,"('submissive', 'aggressive')",-0.7715103,-0.7237386,0.0477717
82,1.4738547,1.5123429,"('poor', 'rich')",1.4738547,1.5123429,0.0384882
83,-0.2847391,-0.3547296,"('powerless', 'powerful')",-0.2847391,-0.3547296,-0.0699905
84,-0.48673975,-0.57047653,"('inferior', 'superior')",-0.4867398,-0.5704765,-0.0837367
85,0.11187415,-0.06659281,"('insignificant', 'prestigious')",0.1118741,-0.0665928,-0.1784669
86,-1.4768826,-1.5217324,"('uninfluential', 'influential')",-1.4768826,-1.5217324,-0.0448498
87,0.29968572,0.25387058,"('unsuccessful', 'successful')",0.2996857,0.2538706,-0.0458151
88,0.17674538,-0.020524057,"('low', 'eminent')",0.1767454,-0.0205241,-0.1972695
