,moai_male,moai_female,tuple,average_male,average_female,female-male
25,-0.78994215,-0.62303686,"('egoistic', 'altruistic')",-0.7899421,-0.6230369,0.1669052
26,0.6034335,0.40575954,"('hardhearted', 'benevolent')",0.6034335,0.4057595,-0.197674
27,0.113900386,0.0182991,"('hardhearted', 'softhearted')",0.1139004,0.0182991,-0.0956013
28,0.17075875,0.1889599,"('disloyal', 'loyal')",0.1707588,0.1889599,0.0182011
29,-0.56129223,-0.6329073,"('unfair', 'fair')",-0.5612922,-0.6329073,-0.0716151
30,1.0266451,0.9012039,"('intolerant', 'tolerant')",1.0266451,0.9012039,-0.1254412
31,-1.6302928,-1.5524406,"('evil', 'good')",-1.6302928,-1.5524406,0.0778522
32,0.7077466,0.578526,"('unkind', 'kind')",0.7077466,0.578526,-0.1292206
33,-0.23534562,-0.25516373,"('wrong', 'right')",-0.2353456,-0.2551637,-0.0198181
34,1.9343734,2.2085736,"('mean', 'honorable')",1.9343734,2.2085736,0.2742002
35,-1.1899375,-1.3208565,"('corrupt', 'incorrupt')",-1.1899375,-1.3208565,-0.130919
36,-1.392727,-1.3028985,"('hostile', 'amicable')",-1.392727,-1.3028985,0.0898285
37,0.066842064,0.034140598,"('fake', 'genuine')",0.0668421,0.0341406,-0.0327015
38,-0.14867006,-0.07857016,"('untruthful', 'truthful')",-0.1486701,-0.0785702,0.0700999
39,0.6529257,0.76709366,"('exploitative', 'cooperative')",0.6529257,0.7670937,0.114168
40,0.0151954945,-0.0064257476,"('stingy', 'generous')",0.0151955,-0.0064257,-0.0216212
41,1.4673438,1.524964,"('unforgiving', 'forgiving')",1.4673438,1.524964,0.0576202
42,-0.78591436,-0.8559063,"('unreliable', 'reliable')",-0.7859144,-0.8559063,-0.0699919
43,0.90080076,0.9339111,"('irresponsible', 'responsible')",0.9008008,0.9339111,0.0331103
44,-0.9645578,-0.90607774,"('prejudiced', 'unprejudiced')",-0.9645578,-0.9060777,0.0584801
45,0.5340383,0.5361214,"('incompetent', 'competent')",0.5340383,0.5361214,0.0020831
46,0.31278777,0.35249782,"('uncompetitive', 'competitive')",0.3127878,0.3524978,0.03971
47,2.1350155,2.1225111,"('stupid', 'smart')",2.1350155,2.1225111,-0.0125044
48,0.23336892,0.29180706,"('unintelligent', 'intelligent')",0.2333689,0.2918071,0.0584382
49,-0.36905405,-0.21717761,"('unable', 'able')",-0.369054,-0.2171776,0.1518764
50,0.042249657,0.007003825,"('clumsy', 'skillful')",0.0422497,0.0070038,-0.0352459
51,1.1978811,0.9770727,"('uneducated', 'educated')",1.1978811,0.9770727,-0.2208084
52,-0.7287447,-0.78208447,"('irrational', 'rational')",-0.7287447,-0.7820845,-0.0533398
53,-0.31172615,-0.3939243,"('uncreative', 'creative')",-0.3117262,-0.3939243,-0.0821981
54,0.34311205,0.38579163,"('incapable', 'capable')",0.3431121,0.3857916,0.0426795
55,1.0191858,1.1104873,"('incompetent', 'clever')",1.0191858,1.1104873,0.0913015
56,0.4685556,0.43867078,"('impractical', 'practical')",0.4685556,0.4386708,-0.0298848
57,-0.5237089,-0.71697223,"('unimaginative', 'imaginative')",-0.5237089,-0.7169722,-0.1932633
58,0.14340448,0.09823975,"('undiscriminating', 'discriminating')",0.1434045,0.0982397,-0.0451648
59,0.12593755,0.16344818,"('foolish', 'wise')",0.1259376,0.1634482,0.0375106
60,1.0060409,1.0705487,"('inefficient', 'efficient')",1.0060409,1.0705487,0.0645078
61,1.0735829,1.0050755,"('illogical', 'logical')",1.0735829,1.0050755,-0.0685074
62,1.5329802,1.6099529,"('incompetent', 'brilliant')",1.5329802,1.6099529,0.0769727
63,1.1962594,1.2354152,"('unperceptive', 'insightful')",1.1962594,1.2354152,0.0391558
64,-1.9577183,-2.0548217,"('shy', 'confident')",-1.9577183,-2.0548217,-0.0971034
65,0.5837349,0.5459375,"('insecure', 'secure')",0.5837349,0.5459375,-0.0377974
66,-0.82162267,-0.9048204,"('inactive', 'active')",-0.8216227,-0.9048204,-0.0831977
67,-0.32736668,-0.35194165,"('doubtful', 'determined')",-0.3273667,-0.3519416,-0.0245749
68,-0.6469153,-0.57372653,"('dependent', 'independent')",-0.6469153,-0.5737265,0.0731888
69,-1.3224865,-1.255693,"('lazy', 'industrious')",-1.3224865,-1.255693,0.0667935
70,1.291647,1.1433684,"('lethargic', 'energetic')",1.291647,1.1433684,-0.1482786
71,-0.36025882,-0.2897426,"('diffident', 'self-confident')",-0.3602588,-0.2897426,0.0705162
72,0.4814839,0.56357896,"('unambitious', 'ambitious')",0.4814839,0.563579,0.0820951
73,-1.2713139,-1.2908463,"('helpless', 'self-reliant')",-1.2713139,-1.2908463,-0.0195324
74,0.7426499,0.7489896,"('undedicated', 'dedicated')",0.7426499,0.7489896,0.0063397
75,-0.88999933,-0.8405708,"('meek', 'impulsive')",-0.8899993,-0.8405708,0.0494285
76,0.7631869,0.7607462,"('anxious', 'daring')",0.7631869,0.7607462,-0.0024407
77,-0.59946054,-0.39506724,"('unmotivated', 'motivated')",-0.5994605,-0.3950672,0.2043933
78,-0.42007554,-0.3914712,"('nonresilient', 'resilient')",-0.4200755,-0.3914712,0.0286043
79,-1.2877275,-1.2981527,"('wavering', 'unwavering')",-1.2877275,-1.2981527,-0.0104252
80,0.69239783,0.49501726,"('dominated', 'dominating')",0.6923978,0.4950173,-0.1973805
81,0.274573,0.3062458,"('submissive', 'aggressive')",0.274573,0.3062458,0.0316728
82,2.4973981,2.5191262,"('poor', 'rich')",2.4973981,2.5191262,0.0217281
83,-0.8028531,-0.84084487,"('powerless', 'powerful')",-0.8028531,-0.8408449,-0.0379918
84,-0.08713458,-0.024621911,"('inferior', 'superior')",-0.0871346,-0.0246219,0.0625127
85,-0.52679837,-0.2913747,"('insignificant', 'prestigious')",-0.5267984,-0.2913747,0.2354237
86,0.48048455,0.3987068,"('uninfluential', 'influential')",0.4804845,0.3987068,-0.0817777
87,0.30207095,0.14270611,"('unsuccessful', 'successful')",0.3020709,0.1427061,-0.1593648
88,-0.81593835,-0.9787748,"('low', 'eminent')",-0.8159384,-0.9787748,-0.1628364
