,gathering_male,gathering_female,tuple,average_male,average_female,female-male
68,-0.7531233,-0.68569654,"('dependent', 'independent')",-0.7531233,-0.6856965,0.0674268
69,-1.9983108,-2.0204704,"('lazy', 'industrious')",-1.9983108,-2.0204704,-0.0221596
70,1.5977724,1.5125477,"('lethargic', 'energetic')",1.5977724,1.5125477,-0.0852247
71,0.5250813,0.4551774,"('diffident', 'self-confident')",0.5250813,0.4551774,-0.0699039
72,1.0135561,1.1509473,"('unambitious', 'ambitious')",1.0135561,1.1509473,0.1373912
73,-2.9278333,-2.9314382,"('helpless', 'self-reliant')",-2.9278333,-2.9314382,-0.0036049
74,0.17205524,0.024749808,"('undedicated', 'dedicated')",0.1720552,0.0247498,-0.1473054
75,-0.75480837,-0.6380783,"('meek', 'impulsive')",-0.7548084,-0.6380783,0.1167301
76,0.74968725,0.79793113,"('anxious', 'daring')",0.7496873,0.7979311,0.0482438
77,-1.4052472,-1.206853,"('unmotivated', 'motivated')",-1.4052472,-1.206853,0.1983942
78,-0.7877425,-0.8015696,"('nonresilient', 'resilient')",-0.7877425,-0.8015696,-0.0138271
79,-0.5791238,-0.5857254,"('wavering', 'unwavering')",-0.5791238,-0.5857254,-0.0066016
80,-0.118122995,-0.2154197,"('dominated', 'dominating')",-0.118123,-0.2154197,-0.0972967
81,0.23375833,0.3742335,"('submissive', 'aggressive')",0.2337583,0.3742335,0.1404752
82,6.099535,6.289506,"('poor', 'rich')",6.099535,6.289506,0.189971
83,-0.4316767,-0.4250331,"('powerless', 'powerful')",-0.4316767,-0.4250331,0.0066436
84,0.19800903,0.21296279,"('inferior', 'superior')",0.198009,0.2129628,0.0149538
85,-1.2879317,-1.4215788,"('insignificant', 'prestigious')",-1.2879317,-1.4215788,-0.1336471
86,0.36696225,0.2926233,"('uninfluential', 'influential')",0.3669623,0.2926233,-0.074339
87,-0.39047498,-0.3520526,"('unsuccessful', 'successful')",-0.390475,-0.3520526,0.0384224
88,-0.1780853,-0.10723643,"('low', 'eminent')",-0.1780853,-0.1072364,0.0708489
