,pickaxe_male,pickaxe_female,tuple,average_male,average_female,female-male
69,0.4753445,0.5178363,"('lazy', 'industrious')",0.4753445,0.5178363,0.0424918
70,-0.69066817,-0.6674686,"('lethargic', 'energetic')",-0.6906682,-0.6674686,0.0231996
71,0.803369,0.76164186,"('diffident', 'self-confident')",0.803369,0.7616419,-0.0417271
72,-0.2872226,-0.30770865,"('unambitious', 'ambitious')",-0.2872226,-0.3077087,-0.0204861
73,-1.1323265,-1.105159,"('helpless', 'self-reliant')",-1.1323265,-1.105159,0.0271675
74,-0.28990453,-0.3182363,"('undedicated', 'dedicated')",-0.2899045,-0.3182363,-0.0283318
75,-0.3511608,-0.30216,"('meek', 'impulsive')",-0.3511608,-0.30216,0.0490008
76,0.14403309,0.1789484,"('anxious', 'daring')",0.1440331,0.1789484,0.0349153
77,-0.27641824,-0.23633738,"('unmotivated', 'motivated')",-0.2764182,-0.2363374,0.0400808
78,-0.022386279,-0.055782855,"('nonresilient', 'resilient')",-0.0223863,-0.0557829,-0.0333966
79,-0.38666937,-0.44759572,"('wavering', 'unwavering')",-0.3866694,-0.4475957,-0.0609263
80,-0.5206767,-0.46107402,"('dominated', 'dominating')",-0.5206767,-0.461074,0.0596027
81,-0.5133946,-0.46093604,"('submissive', 'aggressive')",-0.5133946,-0.460936,0.0524586
82,0.9668731,0.9031119,"('poor', 'rich')",0.9668731,0.9031119,-0.0637612
83,-0.40288284,-0.40347323,"('powerless', 'powerful')",-0.4028828,-0.4034732,-0.0005904
84,0.44007242,0.39750656,"('inferior', 'superior')",0.4400724,0.3975066,-0.0425658
85,0.49505675,0.45051432,"('insignificant', 'prestigious')",0.4950567,0.4505143,-0.0445424
86,-1.0122418,-1.164276,"('uninfluential', 'influential')",-1.0122418,-1.164276,-0.1520342
87,0.5315321,0.5068819,"('unsuccessful', 'successful')",0.5315321,0.5068819,-0.0246502
88,-0.78734845,-0.80883396,"('low', 'eminent')",-0.7873484,-0.808834,-0.0214856
