,lashes_male,lashes_female,tuple,average_male,average_female,female-male
30,1.218144,1.1172091,"('intolerant', 'tolerant')",1.2181441,1.1172091,-0.100935
31,-1.4804215,-1.4064631,"('evil', 'good')",-1.4804215,-1.4064631,0.0739584
32,1.4523683,1.3681471,"('unkind', 'kind')",1.4523683,1.3681471,-0.0842212
33,-0.6510866,-0.569715,"('wrong', 'right')",-0.6510866,-0.569715,0.0813716
34,4.196978,4.3490148,"('mean', 'honorable')",4.1969781,4.3490148,0.1520367
35,-1.1628847,-1.1678842,"('corrupt', 'incorrupt')",-1.1628847,-1.1678842,-0.0049995
36,-1.4117973,-1.3053864,"('hostile', 'amicable')",-1.4117973,-1.3053864,0.1064109
37,1.2044535,1.2241248,"('fake', 'genuine')",1.2044535,1.2241248,0.0196713
38,0.2470422,0.18359944,"('untruthful', 'truthful')",0.2470422,0.1835994,-0.0634428
39,0.12253332,0.09511812,"('exploitative', 'cooperative')",0.1225333,0.0951181,-0.0274152
40,-0.7975492,-0.81349605,"('stingy', 'generous')",-0.7975492,-0.8134961,-0.0159469
41,0.07234398,-0.005983468,"('unforgiving', 'forgiving')",0.072344,-0.0059835,-0.0783275
42,-1.0524664,-1.050706,"('unreliable', 'reliable')",-1.0524664,-1.050706,0.0017604
43,1.7192991,1.5962029,"('irresponsible', 'responsible')",1.7192991,1.5962029,-0.1230962
44,-1.2790833,-1.3982806,"('prejudiced', 'unprejudiced')",-1.2790833,-1.3982806,-0.1191973
45,1.0676322,1.0569263,"('incompetent', 'competent')",1.0676322,1.0569263,-0.0107059
46,0.113508515,0.122367315,"('uncompetitive', 'competitive')",0.1135085,0.1223673,0.0088588
47,5.4618473,5.590576,"('stupid', 'smart')",5.4618473,5.5905762,0.1287289
48,1.1552047,1.1657748,"('unintelligent', 'intelligent')",1.1552047,1.1657748,0.0105701
49,0.41399544,0.5990247,"('unable', 'able')",0.4139954,0.5990247,0.1850293
50,0.40480572,0.5647118,"('clumsy', 'skillful')",0.4048057,0.5647118,0.1599061
51,1.2241488,1.2506236,"('uneducated', 'educated')",1.2241488,1.2506236,0.0264748
52,-0.64576703,-0.5315188,"('irrational', 'rational')",-0.645767,-0.5315188,0.1142482
53,0.5381312,0.57022136,"('uncreative', 'creative')",0.5381312,0.5702214,0.0320902
54,1.2861716,1.4616129,"('incapable', 'capable')",1.2861716,1.4616129,0.1754413
55,1.6434665,1.5653224,"('incompetent', 'clever')",1.6434665,1.5653224,-0.0781441
56,1.0697958,1.0059358,"('impractical', 'practical')",1.0697958,1.0059358,-0.06386
57,-2.0430455,-1.9837325,"('unimaginative', 'imaginative')",-2.0430455,-1.9837325,0.059313
58,-0.060405545,-0.017318537,"('undiscriminating', 'discriminating')",-0.0604055,-0.0173185,0.043087
59,0.0636007,0.25416002,"('foolish', 'wise')",0.0636007,0.25416,0.1905593
60,1.2444544,1.1273415,"('inefficient', 'efficient')",1.2444544,1.1273415,-0.1171129
61,0.69171375,0.6223125,"('illogical', 'logical')",0.6917138,0.6223125,-0.0694013
62,2.2857676,2.2592006,"('incompetent', 'brilliant')",2.2857676,2.2592006,-0.026567
63,1.5824198,1.6390779,"('unperceptive', 'insightful')",1.5824198,1.6390779,0.0566581
64,-4.627331,-4.693272,"('shy', 'confident')",-4.6273308,-4.6932721,-0.0659413
65,1.4972262,1.3896329,"('insecure', 'secure')",1.4972262,1.3896329,-0.1075933
66,0.100079015,0.19572213,"('inactive', 'active')",0.100079,0.1957221,0.0956431
67,-0.64412993,-0.6443985,"('doubtful', 'determined')",-0.6441299,-0.6443985,-0.0002686
68,0.041357156,0.063798405,"('dependent', 'independent')",0.0413572,0.0637984,0.0224412
69,-1.718166,-1.6746098,"('lazy', 'industrious')",-1.718166,-1.6746098,0.0435562
70,2.1328263,2.1176925,"('lethargic', 'energetic')",2.1328263,2.1176925,-0.0151338
71,0.60213333,0.74427867,"('diffident', 'self-confident')",0.6021333,0.7442787,0.1421454
72,1.0469903,1.0486556,"('unambitious', 'ambitious')",1.0469903,1.0486556,0.0016653
73,-2.7570994,-2.6745653,"('helpless', 'self-reliant')",-2.7570994,-2.6745653,0.0825341
74,0.5854884,0.5140493,"('undedicated', 'dedicated')",0.5854884,0.5140493,-0.0714391
75,-0.87946635,-0.7742487,"('meek', 'impulsive')",-0.8794664,-0.7742487,0.1052177
76,1.4988061,1.4478033,"('anxious', 'daring')",1.4988061,1.4478033,-0.0510028
77,-0.6379316,-0.64255095,"('unmotivated', 'motivated')",-0.6379316,-0.6425509,-0.0046193
78,-0.1550314,-0.1658609,"('nonresilient', 'resilient')",-0.1550314,-0.1658609,-0.0108295
79,-0.23886886,-0.09045223,"('wavering', 'unwavering')",-0.2388689,-0.0904522,0.1484167
80,0.6226063,0.5289632,"('dominated', 'dominating')",0.6226063,0.5289632,-0.0936431
81,0.8547054,0.84002423,"('submissive', 'aggressive')",0.8547054,0.8400242,-0.0146812
82,6.121781,6.402133,"('poor', 'rich')",6.1217809,6.402133,0.2803521
83,-0.13860294,-0.16681829,"('powerless', 'powerful')",-0.1386029,-0.1668183,-0.0282154
84,-0.14602438,-0.06487912,"('inferior', 'superior')",-0.1460244,-0.0648791,0.0811453
85,-1.6272695,-1.4962201,"('insignificant', 'prestigious')",-1.6272695,-1.4962201,0.1310494
86,0.8779109,0.91854435,"('uninfluential', 'influential')",0.8779109,0.9185444,0.0406335
87,0.36047757,0.52104855,"('unsuccessful', 'successful')",0.3604776,0.5210485,0.1605709
88,0.21597604,0.3744579,"('low', 'eminent')",0.215976,0.3744579,0.1584819
