,internet_male,internet_female,tuple,average_male,average_female,female-male
31,-1.8866769,-1.8780034,"('evil', 'good')",-1.8866769,-1.8780034,0.0086735
32,1.2093703,1.0775537,"('unkind', 'kind')",1.2093703,1.0775537,-0.1318166
33,0.061482448,0.018684726,"('wrong', 'right')",0.0614824,0.0186847,-0.0427977
34,4.8840556,5.0206246,"('mean', 'honorable')",4.8840556,5.0206246,0.136569
35,-0.95479566,-1.0521349,"('corrupt', 'incorrupt')",-0.9547957,-1.0521349,-0.0973392
36,-0.34994578,-0.5004818,"('hostile', 'amicable')",-0.3499458,-0.5004818,-0.150536
37,0.15435982,0.12597255,"('fake', 'genuine')",0.1543598,0.1259726,-0.0283872
38,0.7166872,0.73923266,"('untruthful', 'truthful')",0.7166872,0.7392327,0.0225455
39,0.4091202,0.43044382,"('exploitative', 'cooperative')",0.4091202,0.4304438,0.0213236
40,-2.506781,-2.5444596,"('stingy', 'generous')",-2.5067811,-2.5444596,-0.0376785
41,0.069889806,-0.048610203,"('unforgiving', 'forgiving')",0.0698898,-0.0486102,-0.1185
42,-2.8364398,-2.776534,"('unreliable', 'reliable')",-2.8364398,-2.7765341,0.0599057
43,0.93887216,0.9665973,"('irresponsible', 'responsible')",0.9388722,0.9665973,0.0277251
44,-1.5523219,-1.4449155,"('prejudiced', 'unprejudiced')",-1.5523219,-1.4449155,0.1074064
45,0.40106255,0.35987005,"('incompetent', 'competent')",0.4010625,0.35987,-0.0411925
46,-0.57680106,-0.6033156,"('uncompetitive', 'competitive')",-0.5768011,-0.6033156,-0.0265145
47,5.3482895,5.531718,"('stupid', 'smart')",5.3482895,5.5317178,0.1834283
48,1.2506773,1.1196841,"('unintelligent', 'intelligent')",1.2506773,1.1196841,-0.1309932
49,0.32580838,0.33708206,"('unable', 'able')",0.3258084,0.3370821,0.0112737
50,-0.16909948,-0.1370946,"('clumsy', 'skillful')",-0.1690995,-0.1370946,0.0320049
51,0.5095301,0.41396317,"('uneducated', 'educated')",0.5095301,0.4139632,-0.0955669
52,-0.11217198,-0.19702315,"('irrational', 'rational')",-0.112172,-0.1970232,-0.0848512
53,0.2921159,0.2526915,"('uncreative', 'creative')",0.2921159,0.2526915,-0.0394244
54,0.8915479,0.92629004,"('incapable', 'capable')",0.8915479,0.92629,0.0347421
55,0.76188284,0.7110866,"('incompetent', 'clever')",0.7618828,0.7110866,-0.0507962
56,1.3669956,1.3331695,"('impractical', 'practical')",1.3669956,1.3331695,-0.0338261
57,-2.7873092,-2.8192647,"('unimaginative', 'imaginative')",-2.7873092,-2.8192647,-0.0319555
58,-0.24113621,-0.20965615,"('undiscriminating', 'discriminating')",-0.2411362,-0.2096561,0.0314801
59,0.37629843,0.4224876,"('foolish', 'wise')",0.3762984,0.4224876,0.0461892
60,1.1146499,1.1883975,"('inefficient', 'efficient')",1.1146499,1.1883975,0.0737476
61,0.7633459,0.61442345,"('illogical', 'logical')",0.7633459,0.6144235,-0.1489224
62,1.2922233,1.4122363,"('incompetent', 'brilliant')",1.2922233,1.4122363,0.120013
63,0.6189973,0.66444427,"('unperceptive', 'insightful')",0.6189973,0.6644443,0.045447
64,-6.3366213,-6.287825,"('shy', 'confident')",-6.3366213,-6.2878251,0.0487962
65,0.16985622,0.1767652,"('insecure', 'secure')",0.1698562,0.1767652,0.006909
66,-0.5669558,-0.5734206,"('inactive', 'active')",-0.5669558,-0.5734206,-0.0064648
67,-0.07606766,-0.07080749,"('doubtful', 'determined')",-0.0760677,-0.0708075,0.0052602
68,-0.95032114,-0.9393642,"('dependent', 'independent')",-0.9503211,-0.9393642,0.0109569
69,-1.3096833,-1.202775,"('lazy', 'industrious')",-1.3096833,-1.202775,0.1069083
70,0.55074966,0.61271924,"('lethargic', 'energetic')",0.5507497,0.6127192,0.0619695
71,0.9073523,0.8419632,"('diffident', 'self-confident')",0.9073523,0.8419632,-0.0653891
72,0.08824194,0.23655307,"('unambitious', 'ambitious')",0.0882419,0.2365531,0.1483112
73,-3.269079,-3.1781218,"('helpless', 'self-reliant')",-3.269079,-3.1781218,0.0909572
74,0.29624823,0.24397407,"('undedicated', 'dedicated')",0.2962482,0.2439741,-0.0522741
75,-0.9266772,-0.77748835,"('meek', 'impulsive')",-0.9266772,-0.7774884,0.1491888
76,-0.0025189342,0.041945234,"('anxious', 'daring')",-0.0025189,0.0419452,0.0444641
77,-0.79476523,-0.80811244,"('unmotivated', 'motivated')",-0.7947652,-0.8081124,-0.0133472
78,-0.43814683,-0.47725445,"('nonresilient', 'resilient')",-0.4381468,-0.4772545,-0.0391077
79,-0.10621367,-0.058832027,"('wavering', 'unwavering')",-0.1062137,-0.058832,0.0473817
80,-0.31777945,-0.3242329,"('dominated', 'dominating')",-0.3177795,-0.3242329,-0.0064534
81,0.1080476,0.16866127,"('submissive', 'aggressive')",0.1080476,0.1686613,0.0606137
82,6.1775146,6.304148,"('poor', 'rich')",6.1775146,6.3041482,0.1266336
83,0.002651669,-0.088632375,"('powerless', 'powerful')",0.0026517,-0.0886324,-0.0912841
84,0.055121064,-0.07123013,"('inferior', 'superior')",0.0551211,-0.0712301,-0.1263512
85,-0.3931656,-0.53028065,"('insignificant', 'prestigious')",-0.3931656,-0.5302806,-0.137115
86,0.7699114,0.6231685,"('uninfluential', 'influential')",0.7699114,0.6231685,-0.1467429
87,0.62383425,0.628187,"('unsuccessful', 'successful')",0.6238343,0.628187,0.0043527
88,1.0206724,0.8233305,"('low', 'eminent')",1.0206724,0.8233305,-0.1973419
