,ashram_male,ashram_female,tuple,average_male,average_female,female-male
22,-0.34229654,-0.3786803,"('untrustworthy', 'trustworthy')",-0.3422965,-0.3786803,-0.0363838
23,1.7195599,1.7487667,"('insincere', 'sincere')",1.7195599,1.7487667,0.0292068
24,0.11294946,0.08935215,"('dishonest', 'honest')",0.1129495,0.0893522,-0.0235973
25,0.71805024,0.67338055,"('egoistic', 'altruistic')",0.7180502,0.6733806,-0.0446696
26,1.2835226,1.1134584,"('hardhearted', 'benevolent')",1.2835226,1.1134584,-0.1700642
27,-0.5256184,-0.6496004,"('hardhearted', 'softhearted')",-0.5256184,-0.6496004,-0.123982
28,-0.22538973,-0.36827266,"('disloyal', 'loyal')",-0.2253897,-0.3682727,-0.142883
29,-0.57138854,-0.6082748,"('unfair', 'fair')",-0.5713885,-0.6082748,-0.0368863
30,0.21002933,0.15909666,"('intolerant', 'tolerant')",0.2100293,0.1590967,-0.0509326
31,-0.68200606,-0.6357471,"('evil', 'good')",-0.6820061,-0.6357471,0.046259
32,-0.38229,-0.48173964,"('unkind', 'kind')",-0.38229,-0.4817396,-0.0994496
33,0.26306733,0.26464653,"('wrong', 'right')",0.2630673,0.2646465,0.0015792
34,2.1559093,2.353077,"('mean', 'honorable')",2.1559093,2.3530769,0.1971676
35,1.393553,1.2347288,"('corrupt', 'incorrupt')",1.393553,1.2347288,-0.1588242
36,-0.018107582,-0.11228642,"('hostile', 'amicable')",-0.0181076,-0.1122864,-0.0941788
37,0.0043244474,-0.032799877,"('fake', 'genuine')",0.0043244,-0.0327999,-0.0371243
38,0.10501696,0.11084113,"('untruthful', 'truthful')",0.105017,0.1108411,0.0058241
39,0.035890494,0.04753493,"('exploitative', 'cooperative')",0.0358905,0.0475349,0.0116444
40,-0.72874683,-0.8947945,"('stingy', 'generous')",-0.7287468,-0.8947945,-0.1660477
41,0.450721,0.3529457,"('unforgiving', 'forgiving')",0.450721,0.3529457,-0.0977753
42,-0.92870426,-0.8901851,"('unreliable', 'reliable')",-0.9287043,-0.8901851,0.0385192
43,-0.39615768,-0.30495167,"('irresponsible', 'responsible')",-0.3961577,-0.3049517,0.091206
44,-0.5943608,-0.5134679,"('prejudiced', 'unprejudiced')",-0.5943608,-0.5134679,0.0808929
45,-0.58013105,-0.5145995,"('incompetent', 'competent')",-0.5801311,-0.5145995,0.0655316
46,-1.295762,-1.2662606,"('uncompetitive', 'competitive')",-1.2957619,-1.2662606,0.0295013
47,1.205351,1.4332855,"('stupid', 'smart')",1.205351,1.4332855,0.2279345
48,-0.4401361,-0.6090282,"('unintelligent', 'intelligent')",-0.4401361,-0.6090282,-0.1688921
49,-0.87184095,-0.7899697,"('unable', 'able')",-0.871841,-0.7899697,0.0818713
50,-0.28442574,-0.36381888,"('clumsy', 'skillful')",-0.2844257,-0.3638189,-0.0793932
51,0.14112133,0.15643823,"('uneducated', 'educated')",0.1411213,0.1564382,0.0153169
52,0.2921499,0.18699884,"('irrational', 'rational')",0.2921499,0.1869988,-0.1051511
53,-0.71547544,-0.74245685,"('uncreative', 'creative')",-0.7154754,-0.7424569,-0.0269815
54,0.53976566,0.53948146,"('incapable', 'capable')",0.5397657,0.5394815,-0.0002842
55,-1.1815568,-1.1650097,"('incompetent', 'clever')",-1.1815568,-1.1650097,0.0165471
56,0.42274746,0.53653294,"('impractical', 'practical')",0.4227475,0.5365329,0.1137854
57,-1.1960607,-1.2599432,"('unimaginative', 'imaginative')",-1.1960607,-1.2599432,-0.0638825
58,-0.10393543,-0.037314557,"('undiscriminating', 'discriminating')",-0.1039354,-0.0373146,0.0666208
59,0.9683347,0.8172804,"('foolish', 'wise')",0.9683347,0.8172804,-0.1510543
60,-0.75454235,-0.6615126,"('inefficient', 'efficient')",-0.7545424,-0.6615126,0.0930298
61,-0.65748966,-0.66350454,"('illogical', 'logical')",-0.6574897,-0.6635045,-0.0060148
62,0.25486875,0.41657406,"('incompetent', 'brilliant')",0.2548687,0.4165741,0.1617054
63,0.19318844,0.23146261,"('unperceptive', 'insightful')",0.1931884,0.2314626,0.0382742
64,-2.6486948,-2.6918888,"('shy', 'confident')",-2.6486948,-2.6918888,-0.043194
65,-1.1969796,-1.2541177,"('insecure', 'secure')",-1.1969796,-1.2541177,-0.0571381
66,-0.12206344,-0.19310829,"('inactive', 'active')",-0.1220634,-0.1931083,-0.0710449
67,0.2923903,0.41347593,"('doubtful', 'determined')",0.2923903,0.4134759,0.1210856
68,-0.7882081,-0.8015506,"('dependent', 'independent')",-0.7882081,-0.8015506,-0.0133425
69,0.61627555,0.699252,"('lazy', 'industrious')",0.6162755,0.699252,0.0829765
70,-0.34578642,-0.3273263,"('lethargic', 'energetic')",-0.3457864,-0.3273263,0.0184601
71,0.17441264,0.13656361,"('diffident', 'self-confident')",0.1744126,0.1365636,-0.037849
72,-0.9902042,-0.9591943,"('unambitious', 'ambitious')",-0.9902042,-0.9591943,0.0310099
73,-0.53463364,-0.54047424,"('helpless', 'self-reliant')",-0.5346336,-0.5404742,-0.0058406
74,0.3780666,0.3431279,"('undedicated', 'dedicated')",0.3780666,0.3431279,-0.0349387
75,0.017314086,0.07666292,"('meek', 'impulsive')",0.0173141,0.0766629,0.0593488
76,-0.5275215,-0.48626763,"('anxious', 'daring')",-0.5275215,-0.4862676,0.0412539
77,-1.0602566,-0.9008375,"('unmotivated', 'motivated')",-1.0602566,-0.9008375,0.1594191
78,-0.29897448,-0.2871266,"('nonresilient', 'resilient')",-0.2989745,-0.2871266,0.0118479
79,0.9261564,0.8085745,"('wavering', 'unwavering')",0.9261564,0.8085745,-0.1175819
80,-0.7009781,-0.7002587,"('dominated', 'dominating')",-0.7009781,-0.7002587,0.0007194
81,-1.4623629,-1.2892383,"('submissive', 'aggressive')",-1.4623629,-1.2892383,0.1731246
82,2.4502232,2.6373858,"('poor', 'rich')",2.4502232,2.6373858,0.1871626
83,-0.12091412,-0.15297414,"('powerless', 'powerful')",-0.1209141,-0.1529741,-0.03206
84,0.016594278,-0.033488564,"('inferior', 'superior')",0.0165943,-0.0334886,-0.0500829
85,1.1408418,1.0093488,"('insignificant', 'prestigious')",1.1408418,1.0093488,-0.131493
86,-0.1553596,-0.22370172,"('uninfluential', 'influential')",-0.1553596,-0.2237017,-0.0683421
87,-0.3266275,-0.3146366,"('unsuccessful', 'successful')",-0.3266275,-0.3146366,0.0119909
88,1.304346,1.2401551,"('low', 'eminent')",1.304346,1.2401551,-0.0641909
