,development_male,development_female,tuple,average_male,average_female,female-male
29,-0.9471936,-1.1030895,"('unfair', 'fair')",-0.9471936,-1.1030895,-0.1558959
30,1.4855863,1.4599124,"('intolerant', 'tolerant')",1.4855863,1.4599124,-0.0256739
31,-2.1270459,-2.148381,"('evil', 'good')",-2.1270459,-2.148381,-0.0213351
32,1.2923697,1.2205682,"('unkind', 'kind')",1.2923697,1.2205682,-0.0718015
33,-0.5732574,-0.64288145,"('wrong', 'right')",-0.5732574,-0.6428815,-0.0696241
34,4.7046046,4.8849416,"('mean', 'honorable')",4.7046046,4.8849416,0.180337
35,-1.5140927,-1.6301634,"('corrupt', 'incorrupt')",-1.5140927,-1.6301634,-0.1160707
36,-0.849781,-1.0303844,"('hostile', 'amicable')",-0.849781,-1.0303844,-0.1806034
37,0.4869207,0.41726255,"('fake', 'genuine')",0.4869207,0.4172626,-0.0696581
38,0.3451233,0.32997105,"('untruthful', 'truthful')",0.3451233,0.329971,-0.0151523
39,-0.091386445,-0.13363382,"('exploitative', 'cooperative')",-0.0913864,-0.1336338,-0.0422474
40,-2.5911381,-2.6914148,"('stingy', 'generous')",-2.5911381,-2.6914148,-0.1002767
41,-0.1837149,-0.2684115,"('unforgiving', 'forgiving')",-0.1837149,-0.2684115,-0.0846966
42,-2.4069393,-2.3853102,"('unreliable', 'reliable')",-2.4069393,-2.3853102,0.0216291
43,1.1925664,1.2219545,"('irresponsible', 'responsible')",1.1925664,1.2219545,0.0293881
44,-1.2959775,-1.2196314,"('prejudiced', 'unprejudiced')",-1.2959775,-1.2196314,0.0763461
45,0.25695425,0.27625924,"('incompetent', 'competent')",0.2569543,0.2762592,0.0193049
46,-0.6472293,-0.6601247,"('uncompetitive', 'competitive')",-0.6472293,-0.6601247,-0.0128954
47,5.2547164,5.479139,"('stupid', 'smart')",5.2547164,5.4791389,0.2244225
48,0.7193147,0.6110949,"('unintelligent', 'intelligent')",0.7193147,0.6110949,-0.1082198
49,0.3806817,0.43668652,"('unable', 'able')",0.3806817,0.4366865,0.0560048
50,-0.4298237,-0.41923094,"('clumsy', 'skillful')",-0.4298237,-0.4192309,0.0105928
51,0.018032596,-0.07921269,"('uneducated', 'educated')",0.0180326,-0.0792127,-0.0972453
52,-0.43614087,-0.5873864,"('irrational', 'rational')",-0.4361409,-0.5873864,-0.1512455
53,0.5122903,0.44376478,"('uncreative', 'creative')",0.5122903,0.4437648,-0.0685255
54,1.0363182,1.0169178,"('incapable', 'capable')",1.0363182,1.0169178,-0.0194004
55,0.8355075,0.83238107,"('incompetent', 'clever')",0.8355075,0.8323811,-0.0031264
56,1.3187633,1.3345594,"('impractical', 'practical')",1.3187633,1.3345594,0.0157961
57,-2.3169901,-2.357985,"('unimaginative', 'imaginative')",-2.3169901,-2.357985,-0.0409949
58,-0.31531012,-0.2749198,"('undiscriminating', 'discriminating')",-0.3153101,-0.2749198,0.0403903
59,0.099085234,0.11251038,"('foolish', 'wise')",0.0990852,0.1125104,0.0134252
60,0.7522259,0.82934266,"('inefficient', 'efficient')",0.7522259,0.8293427,0.0771168
61,0.040781118,-0.16766605,"('illogical', 'logical')",0.0407811,-0.167666,-0.2084471
62,1.1024665,1.1719563,"('incompetent', 'brilliant')",1.1024665,1.1719563,0.0694898
63,0.46846834,0.49149674,"('unperceptive', 'insightful')",0.4684683,0.4914967,0.0230284
64,-5.8120174,-5.8410335,"('shy', 'confident')",-5.8120174,-5.8410335,-0.0290161
65,0.21419823,0.24963091,"('insecure', 'secure')",0.2141982,0.2496309,0.0354327
66,-0.3790148,-0.36826372,"('inactive', 'active')",-0.3790148,-0.3682637,0.0107511
67,-0.25520855,-0.17411116,"('doubtful', 'determined')",-0.2552086,-0.1741112,0.0810974
68,-0.8238866,-0.86804485,"('dependent', 'independent')",-0.8238866,-0.8680449,-0.0441583
69,-1.4819611,-1.4848574,"('lazy', 'industrious')",-1.4819611,-1.4848574,-0.0028963
70,1.0129379,1.0350462,"('lethargic', 'energetic')",1.0129379,1.0350462,0.0221083
71,0.5369685,0.5291711,"('diffident', 'self-confident')",0.5369685,0.5291711,-0.0077974
72,0.50712276,0.5966855,"('unambitious', 'ambitious')",0.5071228,0.5966855,0.0895627
73,-3.3132443,-3.3414142,"('helpless', 'self-reliant')",-3.3132443,-3.3414142,-0.0281699
74,-0.2360385,-0.19092216,"('undedicated', 'dedicated')",-0.2360385,-0.1909222,0.0451163
75,-0.98738027,-0.8201493,"('meek', 'impulsive')",-0.9873803,-0.8201493,0.167231
76,-0.13834736,-0.05975595,"('anxious', 'daring')",-0.1383474,-0.059756,0.0785914
77,-0.8899751,-0.873761,"('unmotivated', 'motivated')",-0.8899751,-0.873761,0.0162141
78,-0.35400322,-0.4571143,"('nonresilient', 'resilient')",-0.3540032,-0.4571143,-0.1031111
79,-0.68628335,-0.65303016,"('wavering', 'unwavering')",-0.6862833,-0.6530302,0.0332531
80,-0.10081504,-0.13015804,"('dominated', 'dominating')",-0.100815,-0.130158,-0.029343
81,0.3746321,0.47188228,"('submissive', 'aggressive')",0.3746321,0.4718823,0.0972502
82,6.0300784,6.2411995,"('poor', 'rich')",6.0300784,6.2411995,0.2111211
83,-0.1335536,-0.13284482,"('powerless', 'powerful')",-0.1335536,-0.1328448,0.0007088
84,-0.21714498,-0.2901815,"('inferior', 'superior')",-0.217145,-0.2901815,-0.0730365
85,-0.41505408,-0.5386991,"('insignificant', 'prestigious')",-0.4150541,-0.5386991,-0.123645
86,0.47756857,0.39319706,"('uninfluential', 'influential')",0.4775686,0.3931971,-0.0843715
87,0.101281926,0.17082033,"('unsuccessful', 'successful')",0.1012819,0.1708203,0.0695384
88,1.1108152,0.9909148,"('low', 'eminent')",1.1108152,0.9909148,-0.1199004
