,paramount_male,paramount_female,tuple,global_male,global_female,average_male,average_female,female-male
34,0.23110193,0.33404836,"('mean', 'honorable')",5.6623044,5.725074,2.9467032,3.029561,0.0828578
35,0.4535573,0.34569722,"('corrupt', 'incorrupt')",-0.2437126,-0.33951333,0.1049224,0.0030919,-0.1018305
36,0.8425534,0.9919299,"('hostile', 'amicable')",0.11208999,0.030189723,0.4773217,0.5110598,0.0337381
37,0.0466557,0.06807457,"('fake', 'genuine')",0.53695637,0.5133681,0.291806,0.2907214,-0.0010846
38,-0.032640263,0.06833032,"('untruthful', 'truthful')",0.70705247,0.69121134,0.3372061,0.3797708,0.0425647
39,-0.008270256,-0.03390723,"('exploitative', 'cooperative')",0.10798675,0.061905105,0.0498582,0.0139989,-0.0358593
40,-0.18248266,-0.012579906,"('stingy', 'generous')",-2.0595293,-2.0309448,-1.121006,-1.0217624,0.0992436
41,0.0021639308,0.14201058,"('unforgiving', 'forgiving')",0.37437364,0.3096995,0.1882688,0.2258551,0.0375863
42,-0.17080869,-0.11470594,"('unreliable', 'reliable')",-3.1297624,-3.1371017,-1.6502856,-1.6259038,0.0243818
43,-0.6402141,-0.5497792,"('irresponsible', 'responsible')",0.9678595,0.97394353,0.1638227,0.2120822,0.0482595
44,-0.872144,-0.93658495,"('prejudiced', 'unprejudiced')",-1.3685477,-1.4054921,-1.1203458,-1.1710385,-0.0506927
45,-1.9632722,-1.7328384,"('incompetent', 'competent')",-0.23732413,-0.2444236,-1.1002982,-0.988631,0.1116672
46,-1.122079,-1.0224702,"('uncompetitive', 'competitive')",-0.4727919,-0.4899877,-0.7974355,-0.756229,0.0412065
47,0.05556322,0.03230068,"('stupid', 'smart')",5.5565424,5.5823116,2.8060529,2.8073061,0.0012532
48,0.037423283,0.03167303,"('unintelligent', 'intelligent')",0.21022005,0.24677402,0.1238217,0.1392235,0.0154018
49,-0.43654227,-0.38999537,"('unable', 'able')",-0.176931,-0.11372641,-0.3067366,-0.2518609,0.0548757
50,-0.5830114,-0.58032817,"('clumsy', 'skillful')",0.28499463,0.2664968,-0.1490084,-0.1569157,-0.0079073
51,-1.3061054,-1.4576591,"('uneducated', 'educated')",0.37528637,0.31973273,-0.4654095,-0.5689632,-0.1035537
52,0.36472777,0.31194386,"('irrational', 'rational')",0.039163627,-0.04812685,0.2019457,0.1319085,-0.0700372
53,1.1044879,1.2043915,"('uncreative', 'creative')",0.7992678,0.8134649,0.9518778,1.0089282,0.0570504
54,0.6797906,0.75511694,"('incapable', 'capable')",1.4368742,1.4881976,1.0583324,1.1216573,0.0633249
55,-1.2925941,-1.1859815,"('incompetent', 'clever')",-0.09427945,-0.025071424,-0.6934367,-0.6055264,0.0879103
56,0.27322775,0.2182722,"('impractical', 'practical')",0.30166385,0.24945971,0.2874458,0.2338659,-0.0535799
57,-0.77733886,-0.65608674,"('unimaginative', 'imaginative')",-3.6519387,-3.6301467,-2.2146387,-2.1431167,0.071522
58,-0.13412966,-0.008465454,"('undiscriminating', 'discriminating')",0.026363015,-0.018880513,-0.0538833,-0.013673,0.0402103
59,1.2063437,1.21832,"('foolish', 'wise')",0.93132263,0.93651336,1.0688331,1.0774167,0.0085836
60,-1.2401667,-1.2627941,"('inefficient', 'efficient')",0.19240785,0.25013867,-0.5238794,-0.5063277,0.0175517
61,0.17521377,0.10278976,"('illogical', 'logical')",0.7030765,0.6703707,0.4391451,0.3865802,-0.0525649
62,-0.15778506,-0.077236205,"('incompetent', 'brilliant')",0.3779634,0.43927974,0.1100892,0.1810218,0.0709326
63,-0.6766001,-0.49250078,"('unperceptive', 'insightful')",1.1902535,1.285339,0.2568267,0.3964191,0.1395924
64,-1.1340086,-1.2269375,"('shy', 'confident')",-6.7255316,-6.796652,-3.92977,-4.0117946,-0.0820246
65,-0.511522,-0.7339076,"('insecure', 'secure')",0.043460425,0.03897103,-0.2340308,-0.3474683,-0.1134375
66,0.020678967,0.07400724,"('inactive', 'active')",0.98459995,1.0335951,0.5026395,0.5538012,0.0511617
67,-0.10416491,-0.18503048,"('doubtful', 'determined')",0.13536659,0.11324053,0.0156008,-0.035895,-0.0514958
68,-1.1823976,-1.2858502,"('dependent', 'independent')",-0.49475035,-0.45755255,-0.838574,-0.8717014,-0.0331274
69,0.5294121,0.6035809,"('lazy', 'industrious')",-0.84410936,-0.80243665,-0.1573486,-0.0994279,0.0579207
70,-0.94717336,-0.83551824,"('lethargic', 'energetic')",0.16689704,0.15896253,-0.3901381,-0.3382778,0.0518603
71,0.9626939,1.139441,"('diffident', 'self-confident')",1.3113642,1.3389952,1.1370291,1.2392181,0.102189
72,1.1468935,1.1235157,"('unambitious', 'ambitious')",-0.074173145,-0.058098573,0.5363602,0.5327086,-0.0036516
73,1.298882,1.3115984,"('helpless', 'self-reliant')",-3.6951017,-3.7019427,-1.1981099,-1.1951721,0.0029378
74,-0.056713674,0.13694322,"('undedicated', 'dedicated')",0.2305685,0.23103018,0.0869274,0.1839867,0.0970593
75,-0.25922143,-0.18440525,"('meek', 'impulsive')",-0.71042174,-0.68563855,-0.4848216,-0.4350219,0.0497997
76,-0.79284674,-0.83225745,"('anxious', 'daring')",0.033006143,0.05179357,-0.3799203,-0.3902319,-0.0103116
77,-0.25712043,-0.19889708,"('unmotivated', 'motivated')",-1.0947937,-0.9814278,-0.6759571,-0.5901625,0.0857946
78,-0.4064717,-0.18205228,"('nonresilient', 'resilient')",0.028489867,0.1717338,-0.1889909,-0.0051592,0.1838317
79,0.028366972,0.15216997,"('wavering', 'unwavering')",0.55178374,0.60285324,0.2900754,0.3775116,0.0874362
80,-0.4159544,-0.560332,"('dominated', 'dominating')",-0.69251186,-0.67636967,-0.5542331,-0.6183509,-0.0641178
81,-1.7227216,-1.8583041,"('submissive', 'aggressive')",-0.81308985,-0.71151906,-1.2679057,-1.2849116,-0.0170059
82,-0.52845484,-0.47685313,"('poor', 'rich')",5.7870436,5.844013,2.6292944,2.6835799,0.0542855
83,0.6651834,0.6191399,"('powerless', 'powerful')",-0.46271598,-0.5348803,0.1012337,0.0421298,-0.0591039
84,0.6011561,0.47476524,"('inferior', 'superior')",0.90640986,0.89442766,0.753783,0.6845964,-0.0691866
85,1.9407892,2.0788643,"('insignificant', 'prestigious')",0.81087005,0.90478843,1.3758297,1.4918264,0.1159967
86,-0.0650315,0.0040789917,"('uninfluential', 'influential')",-0.28422505,-0.30075017,-0.1746283,-0.1483356,0.0262927
87,0.2439701,0.23400527,"('unsuccessful', 'successful')",1.0269078,1.154005,0.6354389,0.6940051,0.0585662
88,0.6391667,0.5368596,"('low', 'eminent')",0.5242218,0.51760215,0.5816942,0.5272309,-0.0544633
