,broom_male,broom_female,tuple,average_male,average_female,female-male
29,-0.7201276,-0.8339352,"('unfair', 'fair')",-0.7201276,-0.8339352,-0.1138076
30,0.88089293,0.88984877,"('intolerant', 'tolerant')",0.8808929,0.8898488,0.0089559
31,-1.3665242,-1.4168552,"('evil', 'good')",-1.3665242,-1.4168552,-0.050331
32,0.94316846,0.865145,"('unkind', 'kind')",0.9431685,0.865145,-0.0780235
33,-0.55175143,-0.606256,"('wrong', 'right')",-0.5517514,-0.606256,-0.0545046
34,4.217556,4.3669906,"('mean', 'honorable')",4.217556,4.3669906,0.1494346
35,-0.65070575,-0.91774195,"('corrupt', 'incorrupt')",-0.6507058,-0.917742,-0.2670362
36,-0.5727201,-0.71617293,"('hostile', 'amicable')",-0.5727201,-0.7161729,-0.1434528
37,0.9236531,0.87694025,"('fake', 'genuine')",0.9236531,0.8769403,-0.0467128
38,-0.57386947,-0.4949266,"('untruthful', 'truthful')",-0.5738695,-0.4949266,0.0789429
39,0.70356476,0.66587985,"('exploitative', 'cooperative')",0.7035648,0.6658798,-0.037685
40,-1.6238556,-1.775924,"('stingy', 'generous')",-1.6238556,-1.775924,-0.1520684
41,0.4028218,0.36628595,"('unforgiving', 'forgiving')",0.4028218,0.3662859,-0.0365359
42,-2.4635246,-2.4634535,"('unreliable', 'reliable')",-2.4635246,-2.4634535,7.11e-05
43,0.8629926,0.9236115,"('irresponsible', 'responsible')",0.8629926,0.9236115,0.0606189
44,-0.72238076,-0.715736,"('prejudiced', 'unprejudiced')",-0.7223808,-0.715736,0.0066448
45,0.11217669,0.023507293,"('incompetent', 'competent')",0.1121767,0.0235073,-0.0886694
46,-0.39098567,-0.4107698,"('uncompetitive', 'competitive')",-0.3909857,-0.4107698,-0.0197841
47,5.145321,5.2389297,"('stupid', 'smart')",5.1453209,5.2389297,0.0936088
48,0.31890637,0.30886614,"('unintelligent', 'intelligent')",0.3189064,0.3088661,-0.0100403
49,-0.23925914,-0.19273016,"('unable', 'able')",-0.2392591,-0.1927302,0.0465289
50,-0.7064215,-0.7209109,"('clumsy', 'skillful')",-0.7064215,-0.7209109,-0.0144894
51,0.38785183,0.30240095,"('uneducated', 'educated')",0.3878518,0.3024009,-0.0854509
52,-0.35782966,-0.48118526,"('irrational', 'rational')",-0.3578297,-0.4811853,-0.1233556
53,-0.13631342,-0.21774307,"('uncreative', 'creative')",-0.1363134,-0.2177431,-0.0814297
54,0.6635191,0.712841,"('incapable', 'capable')",0.6635191,0.712841,0.0493219
55,0.84708834,0.8666402,"('incompetent', 'clever')",0.8470883,0.8666402,0.0195519
56,0.58934426,0.5857044,"('impractical', 'practical')",0.5893443,0.5857044,-0.0036399
57,-2.4038322,-2.4153457,"('unimaginative', 'imaginative')",-2.4038322,-2.4153457,-0.0115135
58,0.18000749,0.18672252,"('undiscriminating', 'discriminating')",0.1800075,0.1867225,0.006715
59,-0.41780514,-0.4179191,"('foolish', 'wise')",-0.4178051,-0.4179191,-0.000114
60,0.25123978,0.42076847,"('inefficient', 'efficient')",0.2512398,0.4207685,0.1695287
61,0.22670077,0.08137612,"('illogical', 'logical')",0.2267008,0.0813761,-0.1453247
62,0.19363004,0.2918777,"('incompetent', 'brilliant')",0.19363,0.2918777,0.0982477
63,-0.114082515,-0.06804232,"('unperceptive', 'insightful')",-0.1140825,-0.0680423,0.0460402
64,-6.0639877,-6.0552316,"('shy', 'confident')",-6.0639877,-6.0552316,0.0087561
65,0.3596815,0.4454013,"('insecure', 'secure')",0.3596815,0.4454013,0.0857198
66,0.037815426,-0.061714627,"('inactive', 'active')",0.0378154,-0.0617146,-0.09953
67,-0.6546305,-0.56291837,"('doubtful', 'determined')",-0.6546305,-0.5629184,0.0917121
68,-0.88348585,-0.88097,"('dependent', 'independent')",-0.8834859,-0.88097,0.0025159
69,-2.0614076,-2.131796,"('lazy', 'industrious')",-2.0614076,-2.1317959,-0.0703883
70,1.3528596,1.3135324,"('lethargic', 'energetic')",1.3528596,1.3135324,-0.0393272
71,0.7708415,0.7121807,"('diffident', 'self-confident')",0.7708415,0.7121807,-0.0586608
72,0.6302642,0.7870027,"('unambitious', 'ambitious')",0.6302642,0.7870027,0.1567385
73,-3.2520323,-3.2183802,"('helpless', 'self-reliant')",-3.2520323,-3.2183802,0.0336521
74,0.055660583,-0.051369444,"('undedicated', 'dedicated')",0.0556606,-0.0513694,-0.10703
75,-0.8683295,-0.81585115,"('meek', 'impulsive')",-0.8683295,-0.8158512,0.0524783
76,0.47395974,0.5306756,"('anxious', 'daring')",0.4739597,0.5306756,0.0567159
77,-1.218632,-1.0712185,"('unmotivated', 'motivated')",-1.218632,-1.0712185,0.1474135
78,-0.5047466,-0.56631315,"('nonresilient', 'resilient')",-0.5047466,-0.5663131,-0.0615665
79,-0.38270777,-0.3803824,"('wavering', 'unwavering')",-0.3827078,-0.3803824,0.0023254
80,-0.13610698,-0.22031432,"('dominated', 'dominating')",-0.136107,-0.2203143,-0.0842073
81,0.14604531,0.17166463,"('submissive', 'aggressive')",0.1460453,0.1716646,0.0256193
82,6.11683,6.144748,"('poor', 'rich')",6.1168299,6.1447482,0.0279183
83,-0.33061177,-0.29658097,"('powerless', 'powerful')",-0.3306118,-0.296581,0.0340308
84,0.5999031,0.5793551,"('inferior', 'superior')",0.5999031,0.5793551,-0.020548
85,-0.70651394,-0.7823245,"('insignificant', 'prestigious')",-0.7065139,-0.7823245,-0.0758106
86,0.13182917,0.07073505,"('uninfluential', 'influential')",0.1318292,0.0707351,-0.0610941
87,-0.58574593,-0.59516376,"('unsuccessful', 'successful')",-0.5857459,-0.5951638,-0.0094179
88,-0.12051314,-0.09226509,"('low', 'eminent')",-0.1205131,-0.0922651,0.028248
