,zone_male,zone_female,tuple,average_male,average_female,female-male
62,0.8960182,1.1085051,"('incompetent', 'brilliant')",0.8960182,1.1085051,0.2124869
63,0.63152707,0.67177206,"('unperceptive', 'insightful')",0.6315271,0.6717721,0.040245
64,-6.619347,-6.4934955,"('shy', 'confident')",-6.6193471,-6.4934955,0.1258516
65,0.12366238,0.38213342,"('insecure', 'secure')",0.1236624,0.3821334,0.258471
66,-0.1161663,-0.2661806,"('inactive', 'active')",-0.1161663,-0.2661806,-0.1500143
67,0.115307815,-0.072791606,"('doubtful', 'determined')",0.1153078,-0.0727916,-0.1880994
68,-0.8377069,-0.7964086,"('dependent', 'independent')",-0.8377069,-0.7964086,0.0412983
69,-1.1558443,-1.3296902,"('lazy', 'industrious')",-1.1558443,-1.3296902,-0.1738459
70,0.8307856,0.98972785,"('lethargic', 'energetic')",0.8307856,0.9897279,0.1589423
71,0.42627332,0.42503652,"('diffident', 'self-confident')",0.4262733,0.4250365,-0.0012368
72,0.40823275,0.604401,"('unambitious', 'ambitious')",0.4082327,0.604401,0.1961683
73,-3.2023313,-3.091109,"('helpless', 'self-reliant')",-3.2023313,-3.091109,0.1112223
74,-0.14911532,-0.17199118,"('undedicated', 'dedicated')",-0.1491153,-0.1719912,-0.0228759
75,-0.6418163,-0.6888561,"('meek', 'impulsive')",-0.6418163,-0.6888561,-0.0470398
76,0.053058423,0.14762329,"('anxious', 'daring')",0.0530584,0.1476233,0.0945649
77,-1.3585762,-1.291287,"('unmotivated', 'motivated')",-1.3585762,-1.2912869,0.0672893
78,-0.67439365,-0.65216774,"('nonresilient', 'resilient')",-0.6743937,-0.6521677,0.022226
79,0.2138811,0.027485754,"('wavering', 'unwavering')",0.2138811,0.0274858,-0.1863953
80,-0.19856414,-0.21057746,"('dominated', 'dominating')",-0.1985641,-0.2105775,-0.0120134
81,-0.20414849,0.004223183,"('submissive', 'aggressive')",-0.2041485,0.0042232,0.2083717
82,6.1431,6.357097,"('poor', 'rich')",6.1430998,6.3570971,0.2139973
83,-0.41845083,-0.47763595,"('powerless', 'powerful')",-0.4184508,-0.4776359,-0.0591851
84,-0.53653044,-0.49909282,"('inferior', 'superior')",-0.5365304,-0.4990928,0.0374376
85,-0.53881735,-0.8959767,"('insignificant', 'prestigious')",-0.5388173,-0.8959767,-0.3571594
86,0.031105466,0.069191836,"('uninfluential', 'influential')",0.0311055,0.0691918,0.0380863
87,0.1405043,0.20266029,"('unsuccessful', 'successful')",0.1405043,0.2026603,0.062156
88,0.31035578,0.008818887,"('low', 'eminent')",0.3103558,0.0088189,-0.3015369
