,spokesman_male,spokesman_female,tuple,average_male,average_female,female-male
76,0.8729309,0.9914752,"('anxious', 'daring')",0.8729309,0.9914752,0.1185443
77,-0.6428371,-0.4980606,"('unmotivated', 'motivated')",-0.6428371,-0.4980606,0.1447765
78,-0.82486874,-0.9020489,"('nonresilient', 'resilient')",-0.8248687,-0.9020489,-0.0771802
79,-0.7706016,-0.76079535,"('wavering', 'unwavering')",-0.7706016,-0.7607954,0.0098062
80,0.8576925,0.7400193,"('dominated', 'dominating')",0.8576925,0.7400193,-0.1176732
81,0.3222754,0.4908345,"('submissive', 'aggressive')",0.3222754,0.4908345,0.1685591
82,5.9862456,6.082586,"('poor', 'rich')",5.9862456,6.0825858,0.0963402
83,-0.17694794,-0.12471316,"('powerless', 'powerful')",-0.1769479,-0.1247132,0.0522347
84,0.42610043,0.55282646,"('inferior', 'superior')",0.4261004,0.5528265,0.1267261
85,-1.6253475,-1.6694063,"('insignificant', 'prestigious')",-1.6253475,-1.6694063,-0.0440588
86,1.225593,1.1315465,"('uninfluential', 'influential')",1.225593,1.1315465,-0.0940465
87,0.13347806,0.12376826,"('unsuccessful', 'successful')",0.1334781,0.1237683,-0.0097098
88,0.020119963,0.11105561,"('low', 'eminent')",0.02012,0.1110556,0.0909356
