,doe_male,doe_female,tuple,average_male,average_female,female-male
50,-0.30875647,-0.3746388,"('clumsy', 'skillful')",-0.3087565,-0.3746388,-0.0658823
51,0.105912045,0.09106185,"('uneducated', 'educated')",0.105912,0.0910619,-0.0148501
52,-0.48352838,-0.6016572,"('irrational', 'rational')",-0.4835284,-0.6016572,-0.1181288
53,0.043134604,-0.08330145,"('uncreative', 'creative')",0.0431346,-0.0833014,-0.126436
54,0.9162942,0.93540907,"('incapable', 'capable')",0.9162942,0.9354091,0.0191149
55,0.4587217,0.5136932,"('incompetent', 'clever')",0.4587217,0.5136932,0.0549715
56,0.4356318,0.4932686,"('impractical', 'practical')",0.4356318,0.4932686,0.0576368
57,-3.1901722,-3.2029347,"('unimaginative', 'imaginative')",-3.1901722,-3.2029347,-0.0127625
58,0.003388539,-0.047205135,"('undiscriminating', 'discriminating')",0.0033885,-0.0472051,-0.0505936
59,0.08601954,0.043854475,"('foolish', 'wise')",0.0860195,0.0438545,-0.042165
60,0.2231341,0.3463282,"('inefficient', 'efficient')",0.2231341,0.3463282,0.1231941
61,0.59323525,0.41712046,"('illogical', 'logical')",0.5932353,0.4171205,-0.1761148
62,0.32445058,0.37494418,"('incompetent', 'brilliant')",0.3244506,0.3749442,0.0504936
63,0.2565369,0.27192765,"('unperceptive', 'insightful')",0.2565369,0.2719277,0.0153908
64,-6.8677797,-6.8732953,"('shy', 'confident')",-6.8677797,-6.8732953,-0.0055156
65,0.027850404,0.1324816,"('insecure', 'secure')",0.0278504,0.1324816,0.1046312
66,-0.13808301,-0.17590076,"('inactive', 'active')",-0.138083,-0.1759008,-0.0378178
67,-0.41097915,-0.30439046,"('doubtful', 'determined')",-0.4109792,-0.3043905,0.1065887
68,-0.8620906,-0.89486784,"('dependent', 'independent')",-0.8620906,-0.8948678,-0.0327772
69,-1.307452,-1.4286544,"('lazy', 'industrious')",-1.307452,-1.4286544,-0.1212024
70,1.1888894,1.2133735,"('lethargic', 'energetic')",1.1888894,1.2133735,0.0244841
71,0.63378197,0.6314501,"('diffident', 'self-confident')",0.633782,0.6314501,-0.0023319
72,0.16996223,0.2338367,"('unambitious', 'ambitious')",0.1699622,0.2338367,0.0638745
73,-3.6783118,-3.7236314,"('helpless', 'self-reliant')",-3.6783118,-3.7236314,-0.0453196
74,0.010297644,-0.070889704,"('undedicated', 'dedicated')",0.0102976,-0.0708897,-0.0811873
75,-0.81243986,-0.83099264,"('meek', 'impulsive')",-0.8124399,-0.8309926,-0.0185527
76,0.24654254,0.30128226,"('anxious', 'daring')",0.2465425,0.3012823,0.0547398
77,-1.1799456,-1.0880578,"('unmotivated', 'motivated')",-1.1799456,-1.0880578,0.0918878
78,-0.7628442,-0.78379476,"('nonresilient', 'resilient')",-0.7628442,-0.7837948,-0.0209506
79,0.045124844,-0.030890908,"('wavering', 'unwavering')",0.0451248,-0.0308909,-0.0760157
80,-0.34371272,-0.29882687,"('dominated', 'dominating')",-0.3437127,-0.2988269,0.0448858
81,-0.35996532,-0.17000046,"('submissive', 'aggressive')",-0.3599653,-0.1700005,0.1899648
82,6.090104,6.2259407,"('poor', 'rich')",6.0901041,6.2259407,0.1358366
83,-0.82741445,-0.79317737,"('powerless', 'powerful')",-0.8274145,-0.7931774,0.0342371
84,0.68637353,0.65476125,"('inferior', 'superior')",0.6863735,0.6547613,-0.0316122
85,0.28712663,0.082637995,"('insignificant', 'prestigious')",0.2871266,0.082638,-0.2044886
86,-0.0557126,-0.07122312,"('uninfluential', 'influential')",-0.0557126,-0.0712231,-0.0155105
87,-0.5908735,-0.51687586,"('unsuccessful', 'successful')",-0.5908735,-0.5168759,0.0739976
88,-0.023606218,-0.025006102,"('low', 'eminent')",-0.0236062,-0.0250061,-0.0013999
