,jellyfish_male,jellyfish_female,tuple,average_male,average_female,female-male
21,1.0958439,1.1506412,"('immoral', 'moral')",1.0958439,1.1506412,0.0547973
22,0.023632728,-0.109951116,"('untrustworthy', 'trustworthy')",0.0236327,-0.1099511,-0.1335838
23,2.572886,2.569513,"('insincere', 'sincere')",2.572886,2.5695131,-0.0033729
24,0.44430667,0.29984644,"('dishonest', 'honest')",0.4443067,0.2998464,-0.1444603
25,-0.10462963,-0.20942597,"('egoistic', 'altruistic')",-0.1046296,-0.209426,-0.1047964
26,-0.06816891,-0.3555263,"('hardhearted', 'benevolent')",-0.0681689,-0.3555263,-0.2873574
27,-0.37571192,-0.5424118,"('hardhearted', 'softhearted')",-0.3757119,-0.5424118,-0.1666999
28,0.49692273,0.38901064,"('disloyal', 'loyal')",0.4969227,0.3890106,-0.1079121
29,-0.7071391,-0.7258527,"('unfair', 'fair')",-0.7071391,-0.7258527,-0.0187136
30,0.50196636,0.45237824,"('intolerant', 'tolerant')",0.5019664,0.4523782,-0.0495882
31,-2.335656,-2.3428516,"('evil', 'good')",-2.3356559,-2.3428516,-0.0071957
32,0.917583,0.75320756,"('unkind', 'kind')",0.917583,0.7532076,-0.1643754
33,-0.7095408,-0.8225173,"('wrong', 'right')",-0.7095408,-0.8225173,-0.1129765
34,0.9847884,1.1577963,"('mean', 'honorable')",0.9847884,1.1577963,0.1730079
35,-1.4473662,-1.5322958,"('corrupt', 'incorrupt')",-1.4473662,-1.5322958,-0.0849296
36,-2.1996448,-2.3178608,"('hostile', 'amicable')",-2.1996448,-2.3178608,-0.118216
37,-0.15881777,-0.18133016,"('fake', 'genuine')",-0.1588178,-0.1813302,-0.0225124
38,0.14084627,0.08572696,"('untruthful', 'truthful')",0.1408463,0.085727,-0.0551193
39,1.1434989,1.1099837,"('exploitative', 'cooperative')",1.1434989,1.1099837,-0.0335152
40,-1.5055658,-1.5553945,"('stingy', 'generous')",-1.5055658,-1.5553945,-0.0498287
41,-0.068551704,-0.21877019,"('unforgiving', 'forgiving')",-0.0685517,-0.2187702,-0.1502185
42,-0.7715992,-0.7212781,"('unreliable', 'reliable')",-0.7715992,-0.7212781,0.0503211
43,0.22450335,0.18971115,"('irresponsible', 'responsible')",0.2245034,0.1897112,-0.0347922
44,-0.51243585,-0.44442213,"('prejudiced', 'unprejudiced')",-0.5124359,-0.4444221,0.0680138
45,0.49922258,0.49399948,"('incompetent', 'competent')",0.4992226,0.4939995,-0.0052231
46,0.915339,1.0418462,"('uncompetitive', 'competitive')",0.915339,1.0418462,0.1265072
47,1.7956676,1.7381967,"('stupid', 'smart')",1.7956676,1.7381967,-0.0574709
48,0.9491521,0.9404927,"('unintelligent', 'intelligent')",0.9491521,0.9404927,-0.0086594
49,0.03249744,0.2186571,"('unable', 'able')",0.0324974,0.2186571,0.1861597
50,-0.22228414,-0.24642104,"('clumsy', 'skillful')",-0.2222841,-0.246421,-0.0241369
51,0.8255234,0.8318237,"('uneducated', 'educated')",0.8255234,0.8318237,0.0063003
52,-1.070586,-1.3579412,"('irrational', 'rational')",-1.070586,-1.3579412,-0.2873552
53,-1.2240214,-1.358796,"('uncreative', 'creative')",-1.2240214,-1.358796,-0.1347746
54,-0.12817523,-0.12396843,"('incapable', 'capable')",-0.1281752,-0.1239684,0.0042068
55,1.817566,1.8716383,"('incompetent', 'clever')",1.817566,1.8716383,0.0540723
56,1.2467822,1.3049983,"('impractical', 'practical')",1.2467822,1.3049983,0.0582161
57,-1.4064803,-1.4119651,"('unimaginative', 'imaginative')",-1.4064803,-1.4119651,-0.0054848
58,-0.73684895,-0.82194054,"('undiscriminating', 'discriminating')",-0.736849,-0.8219405,-0.0850915
59,-0.89562047,-1.0723916,"('foolish', 'wise')",-0.8956205,-1.0723916,-0.1767711
60,1.9646127,2.084577,"('inefficient', 'efficient')",1.9646127,2.0845771,0.1199644
61,0.23636691,0.06891393,"('illogical', 'logical')",0.2363669,0.0689139,-0.167453
62,1.5736145,1.7020578,"('incompetent', 'brilliant')",1.5736145,1.7020578,0.1284433
63,0.7283667,0.73372227,"('unperceptive', 'insightful')",0.7283667,0.7337223,0.0053556
64,-1.7637991,-1.8159513,"('shy', 'confident')",-1.7637991,-1.8159513,-0.0521522
65,0.4225259,0.44599894,"('insecure', 'secure')",0.4225259,0.4459989,0.023473
66,-1.8431481,-1.8480701,"('inactive', 'active')",-1.8431481,-1.8480701,-0.004922
67,0.17661315,0.24860954,"('doubtful', 'determined')",0.1766132,0.2486095,0.0719963
68,-0.512084,-0.4569845,"('dependent', 'independent')",-0.512084,-0.4569845,0.0550995
69,-1.6964141,-1.7035303,"('lazy', 'industrious')",-1.6964141,-1.7035303,-0.0071162
70,0.63924766,0.6794176,"('lethargic', 'energetic')",0.6392477,0.6794176,0.0401699
71,0.35452905,0.37329254,"('diffident', 'self-confident')",0.3545291,0.3732925,0.0187634
72,-0.3994883,-0.45323882,"('unambitious', 'ambitious')",-0.3994883,-0.4532388,-0.0537505
73,-1.7231637,-1.7489808,"('helpless', 'self-reliant')",-1.7231637,-1.7489808,-0.0258171
74,0.53981924,0.47711194,"('undedicated', 'dedicated')",0.5398192,0.4771119,-0.0627073
75,-1.2631106,-1.178025,"('meek', 'impulsive')",-1.2631106,-1.178025,0.0850856
76,0.5572396,0.7469214,"('anxious', 'daring')",0.5572396,0.7469214,0.1896818
77,0.1223422,0.2843187,"('unmotivated', 'motivated')",0.1223422,0.2843187,0.1619765
78,0.5081034,0.6346421,"('nonresilient', 'resilient')",0.5081034,0.6346421,0.1265387
79,-1.675392,-1.6165981,"('wavering', 'unwavering')",-1.675392,-1.6165981,0.0587939
80,0.9222856,0.9751232,"('dominated', 'dominating')",0.9222856,0.9751232,0.0528376
81,0.9661509,1.119301,"('submissive', 'aggressive')",0.9661509,1.119301,0.1531501
82,2.042788,2.0697906,"('poor', 'rich')",2.042788,2.0697906,0.0270026
83,-0.27576283,-0.28775752,"('powerless', 'powerful')",-0.2757628,-0.2877575,-0.0119947
84,0.1730559,0.21311885,"('inferior', 'superior')",0.1730559,0.2131189,0.040063
85,-1.130407,-1.1846915,"('insignificant', 'prestigious')",-1.130407,-1.1846915,-0.0542845
86,-0.0064576026,-0.11942437,"('uninfluential', 'influential')",-0.0064576,-0.1194244,-0.1129668
87,0.22107211,0.27028286,"('unsuccessful', 'successful')",0.2210721,0.2702829,0.0492108
88,-0.17108354,-0.28226495,"('low', 'eminent')",-0.1710835,-0.2822649,-0.1111814
