,regulator_male,regulator_female,tuple,average_male,average_female,female-male
68,-1.1129291,-1.0070009,"('dependent', 'independent')",-1.1129291,-1.0070009,0.1059282
69,-2.3877842,-2.5172973,"('lazy', 'industrious')",-2.3877842,-2.5172973,-0.1295131
70,2.0387514,2.12795,"('lethargic', 'energetic')",2.0387514,2.12795,0.0891986
71,-0.23791295,-0.2938879,"('diffident', 'self-confident')",-0.237913,-0.2938879,-0.0559749
72,1.2412645,1.3530478,"('unambitious', 'ambitious')",1.2412645,1.3530478,0.1117833
73,-3.4844608,-3.4740503,"('helpless', 'self-reliant')",-3.4844608,-3.4740503,0.0104105
74,0.8126111,0.6963649,"('undedicated', 'dedicated')",0.8126111,0.6963649,-0.1162462
75,-1.3956571,-1.3679081,"('meek', 'impulsive')",-1.3956571,-1.3679081,0.027749
76,0.41561478,0.5585218,"('anxious', 'daring')",0.4156148,0.5585218,0.142907
77,-0.43857956,-0.19308537,"('unmotivated', 'motivated')",-0.4385796,-0.1930854,0.2454942
78,-0.4080476,-0.38478547,"('nonresilient', 'resilient')",-0.4080476,-0.3847855,0.0232621
79,-0.7245366,-0.7936039,"('wavering', 'unwavering')",-0.7245366,-0.7936039,-0.0690673
80,1.0009354,1.090936,"('dominated', 'dominating')",1.0009354,1.0909359,0.0900005
81,0.7995636,1.0553645,"('submissive', 'aggressive')",0.7995636,1.0553645,0.2558009
82,6.235852,6.3426266,"('poor', 'rich')",6.2358518,6.3426266,0.1067748
83,-0.1600011,-0.08357329,"('powerless', 'powerful')",-0.1600011,-0.0835733,0.0764278
84,0.06393008,0.00565923,"('inferior', 'superior')",0.0639301,0.0056592,-0.0582709
85,-2.0343368,-2.2335615,"('insignificant', 'prestigious')",-2.0343368,-2.2335615,-0.1992247
86,1.7416407,1.6976986,"('uninfluential', 'influential')",1.7416407,1.6976986,-0.0439421
87,0.12181416,0.21334478,"('unsuccessful', 'successful')",0.1218142,0.2133448,0.0915306
88,0.10654529,0.11798757,"('low', 'eminent')",0.1065453,0.1179876,0.0114423
