,generosity_male,generosity_female,tuple,average_male,average_female,female-male
73,-3.0545874,-2.924154,"('helpless', 'self-reliant')",-3.0545874,-2.924154,0.1304334
74,0.19426787,0.11821943,"('undedicated', 'dedicated')",0.1942679,0.1182194,-0.0760485
75,-1.0101097,-0.85303754,"('meek', 'impulsive')",-1.0101097,-0.8530375,0.1570722
76,1.057426,0.9074674,"('anxious', 'daring')",1.057426,0.9074674,-0.1499586
77,-0.5254688,-0.61883247,"('unmotivated', 'motivated')",-0.5254688,-0.6188325,-0.0933637
78,-0.45863813,-0.45155838,"('nonresilient', 'resilient')",-0.4586381,-0.4515584,0.0070797
79,-0.14047582,-0.02553002,"('wavering', 'unwavering')",-0.1404758,-0.02553,0.1149458
80,0.06590138,-0.038258396,"('dominated', 'dominating')",0.0659014,-0.0382584,-0.1041598
81,0.5393834,0.5058652,"('submissive', 'aggressive')",0.5393834,0.5058652,-0.0335182
82,5.8957434,6.1268935,"('poor', 'rich')",5.8957434,6.1268935,0.2311501
83,-0.45946586,-0.5775916,"('powerless', 'powerful')",-0.4594659,-0.5775916,-0.1181257
84,0.14370932,0.16336277,"('inferior', 'superior')",0.1437093,0.1633628,0.0196535
85,-1.6459278,-1.7014264,"('insignificant', 'prestigious')",-1.6459278,-1.7014264,-0.0554986
86,0.2638518,0.29254627,"('uninfluential', 'influential')",0.2638518,0.2925463,0.0286945
87,0.017785229,0.15489064,"('unsuccessful', 'successful')",0.0177852,0.1548906,0.1371054
88,-0.28309405,-0.15376379,"('low', 'eminent')",-0.283094,-0.1537638,0.1293302
