,logic_male,logic_female,tuple,average_male,average_female,female-male
42,-3.2633543,-3.1624818,"('unreliable', 'reliable')",-3.2633543,-3.1624818,0.1008725
43,0.9414935,0.95943147,"('irresponsible', 'responsible')",0.9414935,0.9594315,0.017938
44,-1.3403898,-1.2709644,"('prejudiced', 'unprejudiced')",-1.3403898,-1.2709644,0.0694254
45,-0.05681105,-0.06358609,"('incompetent', 'competent')",-0.056811,-0.0635861,-0.0067751
46,-0.96264046,-0.8269636,"('uncompetitive', 'competitive')",-0.9626405,-0.8269636,0.1356769
47,5.362332,5.447335,"('stupid', 'smart')",5.3623319,5.4473348,0.0850029
48,0.5740433,0.63242525,"('unintelligent', 'intelligent')",0.5740433,0.6324252,0.0583819
49,0.079548016,0.19311263,"('unable', 'able')",0.079548,0.1931126,0.1135646
50,-0.31072214,-0.362276,"('clumsy', 'skillful')",-0.3107221,-0.362276,-0.0515539
51,0.18190569,0.3256734,"('uneducated', 'educated')",0.1819057,0.3256734,0.1437677
52,0.40785462,-0.08496311,"('irrational', 'rational')",0.4078546,-0.0849631,-0.4928177
53,0.14697324,0.019730508,"('uncreative', 'creative')",0.1469732,0.0197305,-0.1272427
54,1.1600816,1.1463741,"('incapable', 'capable')",1.1600816,1.1463741,-0.0137075
55,0.6218523,0.7998008,"('incompetent', 'clever')",0.6218523,0.7998008,0.1779485
56,0.37575042,0.44656098,"('impractical', 'practical')",0.3757504,0.446561,0.0708106
57,-3.0582857,-3.0686443,"('unimaginative', 'imaginative')",-3.0582857,-3.0686443,-0.0103586
58,0.087781824,-0.0014169142,"('undiscriminating', 'discriminating')",0.0877818,-0.0014169,-0.0891987
59,0.21806559,-0.07209941,"('foolish', 'wise')",0.2180656,-0.0720994,-0.290165
60,0.59795994,0.8206932,"('inefficient', 'efficient')",0.5979599,0.8206932,0.2227333
61,1.0339391,0.7652479,"('illogical', 'logical')",1.0339391,0.7652479,-0.2686912
62,0.49235582,0.67890465,"('incompetent', 'brilliant')",0.4923558,0.6789047,0.1865489
63,0.107421376,0.20577975,"('unperceptive', 'insightful')",0.1074214,0.2057797,0.0983583
64,-6.7063785,-6.8004208,"('shy', 'confident')",-6.7063785,-6.8004208,-0.0940423
65,0.11975466,0.19781065,"('insecure', 'secure')",0.1197547,0.1978106,0.0780559
66,-0.30803794,-0.47384804,"('inactive', 'active')",-0.3080379,-0.473848,-0.1658101
67,-0.443706,-0.3524189,"('doubtful', 'determined')",-0.443706,-0.3524189,0.0912871
68,-1.0590293,-0.9946364,"('dependent', 'independent')",-1.0590293,-0.9946364,0.0643929
69,-1.6123099,-1.9987597,"('lazy', 'industrious')",-1.6123099,-1.9987597,-0.3864498
70,0.2369428,0.50401765,"('lethargic', 'energetic')",0.2369428,0.5040177,0.2670749
71,0.9108322,0.8267927,"('diffident', 'self-confident')",0.9108322,0.8267927,-0.0840395
72,0.47122845,0.6157804,"('unambitious', 'ambitious')",0.4712285,0.6157804,0.1445519
73,-3.1136012,-3.13368,"('helpless', 'self-reliant')",-3.1136012,-3.1336801,-0.0200789
74,0.11135201,0.01275197,"('undedicated', 'dedicated')",0.111352,0.012752,-0.0986
75,-1.1635633,-1.2245708,"('meek', 'impulsive')",-1.1635633,-1.2245708,-0.0610075
76,0.27331805,0.5837249,"('anxious', 'daring')",0.2733181,0.5837249,0.3104068
77,-1.2041454,-1.0450324,"('unmotivated', 'motivated')",-1.2041454,-1.0450324,0.159113
78,-0.13964145,-0.1146272,"('nonresilient', 'resilient')",-0.1396414,-0.1146272,0.0250142
79,-0.16685215,-0.32222912,"('wavering', 'unwavering')",-0.1668521,-0.3222291,-0.155377
80,-0.3043537,-0.1332536,"('dominated', 'dominating')",-0.3043537,-0.1332536,0.1711001
81,-0.536878,-0.19741164,"('submissive', 'aggressive')",-0.536878,-0.1974116,0.3394664
82,5.853429,6.0835567,"('poor', 'rich')",5.8534288,6.0835567,0.2301279
83,-0.35341427,-0.27942863,"('powerless', 'powerful')",-0.3534143,-0.2794286,0.0739857
84,0.6997832,0.67279595,"('inferior', 'superior')",0.6997832,0.672796,-0.0269872
85,0.15510876,-0.15111884,"('insignificant', 'prestigious')",0.1551088,-0.1511188,-0.3062276
86,0.23381597,0.17757693,"('uninfluential', 'influential')",0.233816,0.1775769,-0.0562391
87,0.07233508,0.10000038,"('unsuccessful', 'successful')",0.0723351,0.1000004,0.0276653
88,0.20562616,0.25589067,"('low', 'eminent')",0.2056262,0.2558907,0.0502645
