,dock_male,dock_female,tuple,average_male,average_female,female-male
27,1.2924289,0.9167528,"('hardhearted', 'softhearted')",1.2924289,0.9167528,-0.3756761
28,1.3053885,1.4131992,"('disloyal', 'loyal')",1.3053885,1.4131992,0.1078107
29,-0.06532418,-0.1524634,"('unfair', 'fair')",-0.0653242,-0.1524634,-0.0871392
30,-0.024646085,0.20907244,"('intolerant', 'tolerant')",-0.0246461,0.2090724,0.2337185
31,-0.3590218,-0.52263576,"('evil', 'good')",-0.3590218,-0.5226358,-0.163614
32,0.9705769,0.99792546,"('unkind', 'kind')",0.9705769,0.9979255,0.0273486
33,0.6216525,0.35730687,"('wrong', 'right')",0.6216525,0.3573069,-0.2643456
34,4.465861,4.7318335,"('mean', 'honorable')",4.4658608,4.7318335,0.2659727
35,0.4797906,-0.030825894,"('corrupt', 'incorrupt')",0.4797906,-0.0308259,-0.5106165
36,0.9485589,0.6910439,"('hostile', 'amicable')",0.9485589,0.6910439,-0.257515
37,0.2955712,0.36857396,"('fake', 'genuine')",0.2955712,0.368574,0.0730028
38,0.430342,0.39306444,"('untruthful', 'truthful')",0.430342,0.3930644,-0.0372776
39,-0.10163236,-0.056238748,"('exploitative', 'cooperative')",-0.1016324,-0.0562387,0.0453937
40,-2.0053794,-1.9094018,"('stingy', 'generous')",-2.0053794,-1.9094018,0.0959776
41,0.59410334,0.7614011,"('unforgiving', 'forgiving')",0.5941033,0.7614011,0.1672978
42,-2.580089,-2.3769917,"('unreliable', 'reliable')",-2.5800891,-2.3769917,0.2030974
43,0.41625875,0.59429395,"('irresponsible', 'responsible')",0.4162588,0.594294,0.1780352
44,-2.481016,-2.4156375,"('prejudiced', 'unprejudiced')",-2.4810159,-2.4156375,0.0653784
45,-0.16877714,0.22491068,"('incompetent', 'competent')",-0.1687771,0.2249107,0.3936878
46,-1.4654236,-1.0217906,"('uncompetitive', 'competitive')",-1.4654236,-1.0217906,0.443633
47,4.963438,5.185251,"('stupid', 'smart')",4.963438,5.1852512,0.2218132
48,0.057967346,0.38215148,"('unintelligent', 'intelligent')",0.0579673,0.3821515,0.3241842
49,-0.4389215,-0.23619406,"('unable', 'able')",-0.4389215,-0.2361941,0.2027274
50,-0.45374042,-0.5001163,"('clumsy', 'skillful')",-0.4537404,-0.5001163,-0.0463759
51,-1.1742005,-0.9176836,"('uneducated', 'educated')",-1.1742005,-0.9176836,0.2565169
52,0.9170382,0.49259648,"('irrational', 'rational')",0.9170382,0.4925965,-0.4244417
53,0.9584172,1.0643964,"('uncreative', 'creative')",0.9584172,1.0643964,0.1059792
54,1.2460306,1.290554,"('incapable', 'capable')",1.2460306,1.290554,0.0445234
55,-0.33169404,0.14149873,"('incompetent', 'clever')",-0.331694,0.1414987,0.4731927
56,0.11442538,0.46020645,"('impractical', 'practical')",0.1144254,0.4602064,0.345781
57,-2.3517113,-2.0717573,"('unimaginative', 'imaginative')",-2.3517113,-2.0717573,0.279954
58,-0.01940675,0.2688539,"('undiscriminating', 'discriminating')",-0.0194068,0.2688539,0.2882607
59,0.8602949,0.6271933,"('foolish', 'wise')",0.8602949,0.6271933,-0.2331016
60,-1.3510404,-0.882281,"('inefficient', 'efficient')",-1.3510404,-0.882281,0.4687594
61,0.73784494,0.6979635,"('illogical', 'logical')",0.7378449,0.6979635,-0.0398814
62,-0.2494596,0.10491232,"('incompetent', 'brilliant')",-0.2494596,0.1049123,0.3543719
63,0.1710077,0.47573486,"('unperceptive', 'insightful')",0.1710077,0.4757349,0.3047272
64,-6.653045,-6.567348,"('shy', 'confident')",-6.6530452,-6.567348,0.0856972
65,-0.79259217,-0.40845662,"('insecure', 'secure')",-0.7925922,-0.4084566,0.3841356
66,0.69437975,0.5800366,"('inactive', 'active')",0.6943797,0.5800366,-0.1143431
67,-0.1346528,-0.12336855,"('doubtful', 'determined')",-0.1346528,-0.1233685,0.0112843
68,-1.4393506,-1.325875,"('dependent', 'independent')",-1.4393506,-1.325875,0.1134756
69,-0.67997754,-1.0042411,"('lazy', 'industrious')",-0.6799775,-1.0042411,-0.3242636
70,-0.041249894,0.290606,"('lethargic', 'energetic')",-0.0412499,0.290606,0.3318559
71,1.199891,1.0947683,"('diffident', 'self-confident')",1.199891,1.0947683,-0.1051227
72,-0.10415521,-0.02629457,"('unambitious', 'ambitious')",-0.1041552,-0.0262946,0.0778606
73,-3.1076024,-3.1183329,"('helpless', 'self-reliant')",-3.1076024,-3.1183329,-0.0107305
74,0.5139395,0.4906633,"('undedicated', 'dedicated')",0.5139395,0.4906633,-0.0232762
75,-0.71698475,-0.67645633,"('meek', 'impulsive')",-0.7169847,-0.6764563,0.0405284
76,-1.0153004,-0.62631595,"('anxious', 'daring')",-1.0153004,-0.626316,0.3889844
77,-1.4897923,-1.1208572,"('unmotivated', 'motivated')",-1.4897923,-1.1208572,0.3689351
78,-0.32941157,-0.4006492,"('nonresilient', 'resilient')",-0.3294116,-0.4006492,-0.0712376
79,0.39318427,0.32040256,"('wavering', 'unwavering')",0.3931843,0.3204026,-0.0727817
80,-0.73003834,-0.535625,"('dominated', 'dominating')",-0.7300383,-0.535625,0.1944133
81,-1.5849774,-1.1538287,"('submissive', 'aggressive')",-1.5849774,-1.1538287,0.4311487
82,5.0305977,5.337796,"('poor', 'rich')",5.0305977,5.3377962,0.3071985
83,-0.90695703,-0.7446264,"('powerless', 'powerful')",-0.906957,-0.7446264,0.1623306
84,-0.12255052,-0.114066556,"('inferior', 'superior')",-0.1225505,-0.1140666,0.0084839
85,0.40130052,0.2571546,"('insignificant', 'prestigious')",0.4013005,0.2571546,-0.1441459
86,0.6788168,0.7132585,"('uninfluential', 'influential')",0.6788168,0.7132585,0.0344417
87,0.036953025,0.19244339,"('unsuccessful', 'successful')",0.036953,0.1924434,0.1554904
88,-0.30252102,-0.17975727,"('low', 'eminent')",-0.302521,-0.1797573,0.1227637
