,chili_male,chili_female,tuple,average_male,average_female,female-male
75,-0.7841206,-0.66519827,"('meek', 'impulsive')",-0.7841206,-0.6651983,0.1189223
76,1.3542496,1.2437322,"('anxious', 'daring')",1.3542496,1.2437322,-0.1105174
77,-0.6616026,-0.6578411,"('unmotivated', 'motivated')",-0.6616026,-0.6578411,0.0037615
78,-0.26568842,-0.20211194,"('nonresilient', 'resilient')",-0.2656884,-0.2021119,0.0635765
79,-0.10648304,0.036786754,"('wavering', 'unwavering')",-0.106483,0.0367868,0.1432698
80,0.44919533,0.35162845,"('dominated', 'dominating')",0.4491953,0.3516285,-0.0975668
81,0.8712034,0.8066071,"('submissive', 'aggressive')",0.8712034,0.8066071,-0.0645963
82,6.1022034,6.450971,"('poor', 'rich')",6.1022034,6.4509711,0.3487677
83,-0.18841971,-0.23359637,"('powerless', 'powerful')",-0.1884197,-0.2335964,-0.0451767
84,-0.0957351,-0.031122008,"('inferior', 'superior')",-0.0957351,-0.031122,0.0646131
85,-1.5436773,-1.4782335,"('insignificant', 'prestigious')",-1.5436773,-1.4782335,0.0654438
86,0.83105975,0.90567064,"('uninfluential', 'influential')",0.8310598,0.9056706,0.0746108
87,0.283112,0.5626624,"('unsuccessful', 'successful')",0.283112,0.5626624,0.2795504
88,0.16127396,0.32794297,"('low', 'eminent')",0.161274,0.327943,0.166669
