,cop_male,cop_female,tuple,average_male,average_female,female-male
22,0.30713677,0.37080523,"('untrustworthy', 'trustworthy')",0.3071368,0.3708052,0.0636684
23,5.858132,6.3420215,"('insincere', 'sincere')",5.8581319,6.3420215,0.4838896
24,1.3979584,1.5593269,"('dishonest', 'honest')",1.3979584,1.5593269,0.1613685
25,0.70401347,0.70205224,"('egoistic', 'altruistic')",0.7040135,0.7020522,-0.0019613
26,1.2694584,0.90122783,"('hardhearted', 'benevolent')",1.2694584,0.9012278,-0.3682306
27,1.6103142,1.4041991,"('hardhearted', 'softhearted')",1.6103142,1.4041991,-0.2061151
28,1.272771,1.1403289,"('disloyal', 'loyal')",1.272771,1.1403289,-0.1324421
29,-0.32894042,-0.52039176,"('unfair', 'fair')",-0.3289404,-0.5203918,-0.1914514
30,1.0161761,1.174302,"('intolerant', 'tolerant')",1.0161761,1.174302,0.1581259
31,-1.4877617,-1.655581,"('evil', 'good')",-1.4877617,-1.655581,-0.1678193
32,1.3308556,1.2863833,"('unkind', 'kind')",1.3308556,1.2863833,-0.0444723
33,-0.5881812,-0.5694692,"('wrong', 'right')",-0.5881812,-0.5694692,0.018712
34,3.7806199,4.251051,"('mean', 'honorable')",3.7806199,4.2510509,0.470431
35,-1.1570914,-1.6429023,"('corrupt', 'incorrupt')",-1.1570914,-1.6429023,-0.4858109
36,-0.77159923,-1.1532967,"('hostile', 'amicable')",-0.7715992,-1.1532967,-0.3816975
37,0.95847565,0.94084805,"('fake', 'genuine')",0.9584756,0.9408481,-0.0176275
38,-0.4325891,-0.23741263,"('untruthful', 'truthful')",-0.4325891,-0.2374126,0.1951765
39,0.45802253,0.5388789,"('exploitative', 'cooperative')",0.4580225,0.5388789,0.0808564
40,-0.92263234,-0.9756374,"('stingy', 'generous')",-0.9226323,-0.9756374,-0.0530051
41,0.86306715,0.6475189,"('unforgiving', 'forgiving')",0.8630672,0.6475189,-0.2155483
42,-1.7505774,-1.799034,"('unreliable', 'reliable')",-1.7505774,-1.799034,-0.0484566
43,1.1151263,1.3710593,"('irresponsible', 'responsible')",1.1151263,1.3710593,0.255933
44,-0.93387043,-1.1459173,"('prejudiced', 'unprejudiced')",-0.9338704,-1.1459173,-0.2120469
45,0.6491353,0.50975025,"('incompetent', 'competent')",0.6491353,0.5097502,-0.1393851
46,-0.34335086,-0.22568236,"('uncompetitive', 'competitive')",-0.3433509,-0.2256824,0.1176685
47,4.5796185,4.932506,"('stupid', 'smart')",4.5796185,4.9325061,0.3528876
48,0.30543667,0.50390357,"('unintelligent', 'intelligent')",0.3054367,0.5039036,0.1984669
49,-0.18311772,-0.033410437,"('unable', 'able')",-0.1831177,-0.0334104,0.1497073
50,-0.34308615,-0.33108455,"('clumsy', 'skillful')",-0.3430862,-0.3310845,0.0120017
51,0.5823986,0.7284952,"('uneducated', 'educated')",0.5823986,0.7284952,0.1460966
52,-0.21145119,-0.46161202,"('irrational', 'rational')",-0.2114512,-0.461612,-0.2501608
53,-0.10214873,-0.1684809,"('uncreative', 'creative')",-0.1021487,-0.1684809,-0.0663322
54,0.68385994,0.8081899,"('incapable', 'capable')",0.6838599,0.8081899,0.12433
55,1.0455031,1.3322004,"('incompetent', 'clever')",1.0455031,1.3322004,0.2866973
56,0.46477133,0.690714,"('impractical', 'practical')",0.4647713,0.690714,0.2259427
57,-1.4030284,-1.6632073,"('unimaginative', 'imaginative')",-1.4030284,-1.6632073,-0.2601789
58,0.59168243,0.49777704,"('undiscriminating', 'discriminating')",0.5916824,0.497777,-0.0939054
59,0.07201932,0.076135516,"('foolish', 'wise')",0.0720193,0.0761355,0.0041162
60,0.4898378,0.9646294,"('inefficient', 'efficient')",0.4898378,0.9646294,0.4747916
61,0.38676688,0.3134241,"('illogical', 'logical')",0.3867669,0.3134241,-0.0733428
62,0.6738728,1.1036378,"('incompetent', 'brilliant')",0.6738728,1.1036378,0.429765
63,0.22271064,0.49852732,"('unperceptive', 'insightful')",0.2227106,0.4985273,0.2758167
64,-5.5643005,-5.462931,"('shy', 'confident')",-5.5643005,-5.4629312,0.1013693
65,0.7221547,1.101987,"('insecure', 'secure')",0.7221547,1.101987,0.3798323
66,-0.038322695,-0.34234437,"('inactive', 'active')",-0.0383227,-0.3423444,-0.3040217
67,-0.7926629,-0.7863892,"('doubtful', 'determined')",-0.7926629,-0.7863892,0.0062737
68,-1.1396761,-0.864949,"('dependent', 'independent')",-1.1396761,-0.864949,0.2747271
69,-1.8054891,-1.9910561,"('lazy', 'industrious')",-1.8054891,-1.9910561,-0.185567
70,1.9940429,1.975138,"('lethargic', 'energetic')",1.9940429,1.9751379,-0.018905
71,0.14521095,0.19310227,"('diffident', 'self-confident')",0.145211,0.1931023,0.0478913
72,0.708862,1.0643977,"('unambitious', 'ambitious')",0.708862,1.0643977,0.3555357
73,-2.5514808,-2.4566994,"('helpless', 'self-reliant')",-2.5514808,-2.4566994,0.0947814
74,0.34815007,0.22771107,"('undedicated', 'dedicated')",0.3481501,0.2277111,-0.120439
75,-0.61051255,-0.78108686,"('meek', 'impulsive')",-0.6105126,-0.7810869,-0.1705743
76,0.7214426,0.80445653,"('anxious', 'daring')",0.7214426,0.8044565,0.0830139
77,-1.5933161,-1.3514752,"('unmotivated', 'motivated')",-1.5933161,-1.3514752,0.2418409
78,-0.9873435,-1.0418898,"('nonresilient', 'resilient')",-0.9873435,-1.0418898,-0.0545463
79,-0.2593457,-0.44318765,"('wavering', 'unwavering')",-0.2593457,-0.4431877,-0.183842
80,0.3935712,0.34628192,"('dominated', 'dominating')",0.3935712,0.3462819,-0.0472893
81,0.3561244,0.5032287,"('submissive', 'aggressive')",0.3561244,0.5032287,0.1471043
82,5.739917,6.006121,"('poor', 'rich')",5.7399168,6.0061212,0.2662044
83,-0.40245286,-0.34455135,"('powerless', 'powerful')",-0.4024529,-0.3445514,0.0579015
84,0.30674002,0.31794977,"('inferior', 'superior')",0.30674,0.3179498,0.0112098
85,-1.3671268,-1.5930343,"('insignificant', 'prestigious')",-1.3671268,-1.5930343,-0.2259075
86,0.8856387,0.8522468,"('uninfluential', 'influential')",0.8856387,0.8522468,-0.0333919
87,-0.066050336,0.15770793,"('unsuccessful', 'successful')",-0.0660503,0.1577079,0.2237582
88,-0.25880235,-0.19401088,"('low', 'eminent')",-0.2588024,-0.1940109,0.0647915
