,textual_male,textual_female,tuple,average_male,average_female,female-male
29,-0.5543964,-0.6922911,"('unfair', 'fair')",-0.5543964,-0.6922911,-0.1378947
30,0.6600321,0.7166012,"('intolerant', 'tolerant')",0.6600321,0.7166012,0.0565691
31,-1.3602118,-1.4158162,"('evil', 'good')",-1.3602118,-1.4158162,-0.0556044
32,0.77396584,0.6795413,"('unkind', 'kind')",0.7739658,0.6795413,-0.0944245
33,-0.54813266,-0.5839807,"('wrong', 'right')",-0.5481327,-0.5839807,-0.035848
34,4.1306815,4.2734737,"('mean', 'honorable')",4.1306815,4.2734737,0.1427922
35,-0.72015506,-0.97045606,"('corrupt', 'incorrupt')",-0.7201551,-0.9704561,-0.250301
36,-0.8062863,-0.9057742,"('hostile', 'amicable')",-0.8062863,-0.9057742,-0.0994879
37,0.77581847,0.76666045,"('fake', 'genuine')",0.7758185,0.7666605,-0.009158
38,-0.6359984,-0.57356536,"('untruthful', 'truthful')",-0.6359984,-0.5735654,0.062433
39,0.58161515,0.5880793,"('exploitative', 'cooperative')",0.5816151,0.5880793,0.0064642
40,-1.2132301,-1.3855932,"('stingy', 'generous')",-1.2132301,-1.3855932,-0.1723631
41,0.05298474,0.0580814,"('unforgiving', 'forgiving')",0.0529847,0.0580814,0.0050967
42,-2.0726233,-2.139364,"('unreliable', 'reliable')",-2.0726233,-2.139364,-0.0667407
43,0.78523916,0.8531161,"('irresponsible', 'responsible')",0.7852392,0.8531161,0.0678769
44,-0.51383847,-0.53655636,"('prejudiced', 'unprejudiced')",-0.5138385,-0.5365564,-0.0227179
45,-0.15223303,-0.21194431,"('incompetent', 'competent')",-0.152233,-0.2119443,-0.0597113
46,-0.54821175,-0.5289417,"('uncompetitive', 'competitive')",-0.5482118,-0.5289417,0.0192701
47,4.878737,5.023965,"('stupid', 'smart')",4.878737,5.0239649,0.1452279
48,0.13275371,0.14055449,"('unintelligent', 'intelligent')",0.1327537,0.1405545,0.0078008
49,-0.21238835,-0.1637741,"('unable', 'able')",-0.2123884,-0.1637741,0.0486143
50,-0.52325803,-0.59788066,"('clumsy', 'skillful')",-0.523258,-0.5978807,-0.0746227
51,0.21260148,0.10924555,"('uneducated', 'educated')",0.2126015,0.1092456,-0.1033559
52,-0.41990668,-0.5539693,"('irrational', 'rational')",-0.4199067,-0.5539693,-0.1340626
53,-0.26727393,-0.3412433,"('uncreative', 'creative')",-0.2672739,-0.3412433,-0.0739694
54,0.76495177,0.78789806,"('incapable', 'capable')",0.7649518,0.7878981,0.0229463
55,0.6674883,0.70932186,"('incompetent', 'clever')",0.6674883,0.7093219,0.0418336
56,0.32013068,0.33730733,"('impractical', 'practical')",0.3201307,0.3373073,0.0171766
57,-2.5021226,-2.5330603,"('unimaginative', 'imaginative')",-2.5021226,-2.5330603,-0.0309377
58,0.14037926,0.124790475,"('undiscriminating', 'discriminating')",0.1403793,0.1247905,-0.0155888
59,-0.2966096,-0.33513102,"('foolish', 'wise')",-0.2966096,-0.335131,-0.0385214
60,0.31943962,0.51934075,"('inefficient', 'efficient')",0.3194396,0.5193408,0.1999012
61,0.16409157,0.059785325,"('illogical', 'logical')",0.1640916,0.0597853,-0.1043063
62,0.22021654,0.31080726,"('incompetent', 'brilliant')",0.2202165,0.3108073,0.0905908
63,-0.32523367,-0.272335,"('unperceptive', 'insightful')",-0.3252337,-0.272335,0.0528987
64,-5.9419227,-5.9547954,"('shy', 'confident')",-5.9419227,-5.9547954,-0.0128727
65,0.38098213,0.47499794,"('insecure', 'secure')",0.3809821,0.4749979,0.0940158
66,-0.020810664,-0.14843348,"('inactive', 'active')",-0.0208107,-0.1484335,-0.1276228
67,-0.6017723,-0.53524274,"('doubtful', 'determined')",-0.6017723,-0.5352427,0.0665296
68,-0.8572667,-0.89695585,"('dependent', 'independent')",-0.8572667,-0.8969558,-0.0396891
69,-1.9689913,-2.0299718,"('lazy', 'industrious')",-1.9689913,-2.0299718,-0.0609805
70,1.3466493,1.3144463,"('lethargic', 'energetic')",1.3466493,1.3144463,-0.032203
71,0.62589,0.59937996,"('diffident', 'self-confident')",0.62589,0.59938,-0.02651
72,0.57495683,0.7130401,"('unambitious', 'ambitious')",0.5749568,0.7130401,0.1380833
73,-2.8231485,-2.8353827,"('helpless', 'self-reliant')",-2.8231485,-2.8353827,-0.0122342
74,0.009057809,-0.11198197,"('undedicated', 'dedicated')",0.0090578,-0.111982,-0.1210398
75,-0.688304,-0.6632705,"('meek', 'impulsive')",-0.688304,-0.6632705,0.0250335
76,0.85885054,0.8922634,"('anxious', 'daring')",0.8588505,0.8922634,0.0334129
77,-1.6141135,-1.4211607,"('unmotivated', 'motivated')",-1.6141135,-1.4211607,0.1929528
78,-0.6890347,-0.72170246,"('nonresilient', 'resilient')",-0.6890347,-0.7217025,-0.0326678
79,-0.36970237,-0.41016382,"('wavering', 'unwavering')",-0.3697024,-0.4101638,-0.0404614
80,-0.197845,-0.24635212,"('dominated', 'dominating')",-0.197845,-0.2463521,-0.0485071
81,0.07617647,0.16394128,"('submissive', 'aggressive')",0.0761765,0.1639413,0.0877648
82,5.7831225,5.855688,"('poor', 'rich')",5.7831225,5.8556881,0.0725656
83,-0.32941848,-0.29111317,"('powerless', 'powerful')",-0.3294185,-0.2911132,0.0383053
84,0.5816608,0.57156,"('inferior', 'superior')",0.5816608,0.57156,-0.0101008
85,-0.63001156,-0.7441059,"('insignificant', 'prestigious')",-0.6300116,-0.7441059,-0.1140943
86,0.14871988,0.08558356,"('uninfluential', 'influential')",0.1487199,0.0855836,-0.0631363
87,-0.7568801,-0.7226604,"('unsuccessful', 'successful')",-0.7568801,-0.7226604,0.0342197
88,0.020314874,-0.03351426,"('low', 'eminent')",0.0203149,-0.0335143,-0.0538292
