,art_male,art_female,tuple,average_male,average_female,female-male
56,0.42773393,0.41168472,"('impractical', 'practical')",0.4277339,0.4116847,-0.0160492
57,-2.460915,-2.4974895,"('unimaginative', 'imaginative')",-2.4609151,-2.4974895,-0.0365744
58,0.34017178,0.24204776,"('undiscriminating', 'discriminating')",0.3401718,0.2420478,-0.098124
59,0.5424272,0.5724683,"('foolish', 'wise')",0.5424272,0.5724683,0.0300411
60,-0.059361625,0.1568597,"('inefficient', 'efficient')",-0.0593616,0.1568597,0.2162213
61,0.11176963,0.00060162693,"('illogical', 'logical')",0.1117696,0.0006016,-0.111168
62,0.32045704,0.41651103,"('incompetent', 'brilliant')",0.320457,0.416511,0.096054
63,-0.2066868,-0.10056178,"('unperceptive', 'insightful')",-0.2066868,-0.1005618,0.106125
64,-6.0992465,-6.1603236,"('shy', 'confident')",-6.0992465,-6.1603236,-0.0610771
65,-0.10072148,-0.04086594,"('insecure', 'secure')",-0.1007215,-0.0408659,0.0598556
66,0.22676435,0.1031892,"('inactive', 'active')",0.2267644,0.1031892,-0.1235752
67,-0.2968703,-0.19064622,"('doubtful', 'determined')",-0.2968703,-0.1906462,0.1062241
68,-0.9161522,-0.8671358,"('dependent', 'independent')",-0.9161522,-0.8671358,0.0490164
69,-1.2329928,-1.3038771,"('lazy', 'industrious')",-1.2329928,-1.3038771,-0.0708843
70,0.6851242,0.6447233,"('lethargic', 'energetic')",0.6851242,0.6447233,-0.0404009
71,0.70167464,0.72919446,"('diffident', 'self-confident')",0.7016746,0.7291945,0.0275199
72,0.78748024,0.8800919,"('unambitious', 'ambitious')",0.7874802,0.8800919,0.0926117
73,-2.6097195,-2.561608,"('helpless', 'self-reliant')",-2.6097195,-2.5616081,0.0481114
74,-0.21785438,-0.31993073,"('undedicated', 'dedicated')",-0.2178544,-0.3199307,-0.1020763
75,-0.4532399,-0.40622205,"('meek', 'impulsive')",-0.4532399,-0.406222,0.0470179
76,0.21767014,0.2867161,"('anxious', 'daring')",0.2176701,0.2867161,0.069046
77,-1.5338478,-1.3198016,"('unmotivated', 'motivated')",-1.5338478,-1.3198016,0.2140462
78,-0.9636666,-0.9690026,"('nonresilient', 'resilient')",-0.9636666,-0.9690026,-0.005336
79,0.1607474,0.12292254,"('wavering', 'unwavering')",0.1607474,0.1229225,-0.0378249
80,-0.6882018,-0.76662844,"('dominated', 'dominating')",-0.6882018,-0.7666284,-0.0784266
81,-0.7805638,-0.6333929,"('submissive', 'aggressive')",-0.7805638,-0.6333929,0.1471709
82,5.9036117,6.13089,"('poor', 'rich')",5.9036117,6.1308899,0.2272782
83,-0.5368875,-0.48481634,"('powerless', 'powerful')",-0.5368875,-0.4848163,0.0520712
84,0.50660664,0.5176927,"('inferior', 'superior')",0.5066066,0.5176927,0.0110861
85,-0.19076131,-0.19710524,"('insignificant', 'prestigious')",-0.1907613,-0.1971052,-0.0063439
86,0.10353601,0.0467029,"('uninfluential', 'influential')",0.103536,0.0467029,-0.0568331
87,-0.51913446,-0.43493888,"('unsuccessful', 'successful')",-0.5191345,-0.4349389,0.0841956
88,-0.15979707,-0.123468705,"('low', 'eminent')",-0.1597971,-0.1234687,0.0363284
