,imprisonment_male,imprisonment_female,tuple,average_male,average_female,female-male
32,1.3916754,1.3038011,"('unkind', 'kind')",1.3916754,1.3038011,-0.0878743
33,-0.16206577,-0.1543812,"('wrong', 'right')",-0.1620658,-0.1543812,0.0076846
34,4.7602596,4.8528376,"('mean', 'honorable')",4.7602596,4.8528376,0.092578
35,-0.27118966,-0.41927558,"('corrupt', 'incorrupt')",-0.2711897,-0.4192756,-0.1480859
36,-0.44221225,-0.62070763,"('hostile', 'amicable')",-0.4422123,-0.6207076,-0.1784953
37,0.9446395,0.93867457,"('fake', 'genuine')",0.9446395,0.9386746,-0.0059649
38,0.28477585,0.27598837,"('untruthful', 'truthful')",0.2847759,0.2759884,-0.0087875
39,-0.37787426,-0.33122602,"('exploitative', 'cooperative')",-0.3778743,-0.331226,0.0466483
40,-1.2442546,-1.1983243,"('stingy', 'generous')",-1.2442546,-1.1983243,0.0459303
41,-0.11044663,-0.07515178,"('unforgiving', 'forgiving')",-0.1104466,-0.0751518,0.0352948
42,-2.1623194,-1.9896376,"('unreliable', 'reliable')",-2.1623194,-1.9896376,0.1726818
43,1.448492,1.4635323,"('irresponsible', 'responsible')",1.4484921,1.4635323,0.0150402
44,-1.3631903,-1.5297914,"('prejudiced', 'unprejudiced')",-1.3631903,-1.5297914,-0.1666011
45,0.31874415,0.44704196,"('incompetent', 'competent')",0.3187442,0.447042,0.1282978
46,-0.9178391,-0.69998735,"('uncompetitive', 'competitive')",-0.9178391,-0.6999874,0.2178517
47,5.7061434,5.830839,"('stupid', 'smart')",5.7061434,5.8308392,0.1246958
48,0.8646209,0.9333366,"('unintelligent', 'intelligent')",0.8646209,0.9333366,0.0687157
49,0.068557516,0.32420856,"('unable', 'able')",0.0685575,0.3242086,0.2556511
50,0.073385656,0.1786912,"('clumsy', 'skillful')",0.0733857,0.1786912,0.1053055
51,0.5126438,0.6558119,"('uneducated', 'educated')",0.5126438,0.6558119,0.1431681
52,-0.32080835,-0.3339058,"('irrational', 'rational')",-0.3208084,-0.3339058,-0.0130974
53,0.6062656,0.64071065,"('uncreative', 'creative')",0.6062656,0.6407107,0.0344451
54,1.404632,1.5721271,"('incapable', 'capable')",1.404632,1.5721271,0.1674951
55,0.8001996,0.9344691,"('incompetent', 'clever')",0.8001996,0.9344691,0.1342695
56,0.73535216,0.8506293,"('impractical', 'practical')",0.7353522,0.8506293,0.1152771
57,-2.7286372,-2.5645485,"('unimaginative', 'imaginative')",-2.7286372,-2.5645485,0.1640887
58,-0.21122788,-0.16062163,"('undiscriminating', 'discriminating')",-0.2112279,-0.1606216,0.0506063
59,0.29904544,0.4137509,"('foolish', 'wise')",0.2990454,0.4137509,0.1147055
60,0.2648678,0.44906968,"('inefficient', 'efficient')",0.2648678,0.4490697,0.1842019
61,0.3577482,0.3398985,"('illogical', 'logical')",0.3577482,0.3398985,-0.0178497
62,1.2732166,1.5178871,"('incompetent', 'brilliant')",1.2732166,1.5178871,0.2446705
63,0.8615087,1.1839939,"('unperceptive', 'insightful')",0.8615087,1.1839939,0.3224852
64,-6.037222,-5.804098,"('shy', 'confident')",-6.0372219,-5.8040981,0.2331238
65,0.3317709,0.45467246,"('insecure', 'secure')",0.3317709,0.4546725,0.1229016
66,-0.057669315,-0.008064777,"('inactive', 'active')",-0.0576693,-0.0080648,0.0496045
67,-0.8371658,-0.80064577,"('doubtful', 'determined')",-0.8371658,-0.8006458,0.03652
68,-0.34550744,-0.16116731,"('dependent', 'independent')",-0.3455074,-0.1611673,0.1843401
69,-1.3569262,-1.3563325,"('lazy', 'industrious')",-1.3569262,-1.3563325,0.0005937
70,1.0253637,1.2168448,"('lethargic', 'energetic')",1.0253637,1.2168448,0.1914811
71,0.8035608,0.87692595,"('diffident', 'self-confident')",0.8035608,0.8769259,0.0733651
72,1.1329335,1.1467208,"('unambitious', 'ambitious')",1.1329335,1.1467208,0.0137873
73,-3.134345,-3.0026412,"('helpless', 'self-reliant')",-3.1343451,-3.0026412,0.1317039
74,0.008268788,0.06490386,"('undedicated', 'dedicated')",0.0082688,0.0649039,0.0566351
75,-0.82533467,-0.75650823,"('meek', 'impulsive')",-0.8253347,-0.7565082,0.0688265
76,0.7082284,0.7139887,"('anxious', 'daring')",0.7082284,0.7139887,0.0057603
77,-1.1780379,-1.0446388,"('unmotivated', 'motivated')",-1.1780379,-1.0446388,0.1333991
78,-0.20040318,-0.1547335,"('nonresilient', 'resilient')",-0.2004032,-0.1547335,0.0456697
79,0.30580628,0.26304355,"('wavering', 'unwavering')",0.3058063,0.2630436,-0.0427627
80,-0.42364165,-0.33446908,"('dominated', 'dominating')",-0.4236417,-0.3344691,0.0891726
81,-0.28870463,-0.030648306,"('submissive', 'aggressive')",-0.2887046,-0.0306483,0.2580563
82,6.715958,6.8794265,"('poor', 'rich')",6.7159581,6.8794265,0.1634684
83,-0.37574616,-0.3528878,"('powerless', 'powerful')",-0.3757462,-0.3528878,0.0228584
84,0.166864,0.17691714,"('inferior', 'superior')",0.166864,0.1769171,0.0100531
85,-0.9664823,-1.0377741,"('insignificant', 'prestigious')",-0.9664823,-1.0377741,-0.0712918
86,0.44510946,0.62265235,"('uninfluential', 'influential')",0.4451095,0.6226524,0.1775429
87,0.035912216,0.26590902,"('unsuccessful', 'successful')",0.0359122,0.265909,0.2299968
88,0.072138794,0.19481146,"('low', 'eminent')",0.0721388,0.1948115,0.1226727
