,surfboard_male,surfboard_female,tuple,average_male,average_female,female-male
61,0.14153688,0.14799479,"('illogical', 'logical')",0.1415369,0.1479948,0.0064579
62,0.328192,0.5077394,"('incompetent', 'brilliant')",0.328192,0.5077394,0.1795474
63,0.23630846,0.26826414,"('unperceptive', 'insightful')",0.2363085,0.2682641,0.0319556
64,-2.492629,-2.479289,"('shy', 'confident')",-2.4926291,-2.4792891,0.01334
65,-0.46734098,-0.40736195,"('insecure', 'secure')",-0.467341,-0.407362,0.059979
66,-0.16953084,-0.20104845,"('inactive', 'active')",-0.1695308,-0.2010484,-0.0315176
67,0.49529728,0.42360556,"('doubtful', 'determined')",0.4952973,0.4236056,-0.0716917
68,-0.7027724,-0.6413506,"('dependent', 'independent')",-0.7027724,-0.6413506,0.0614218
69,-0.8066479,-0.73192626,"('lazy', 'industrious')",-0.8066479,-0.7319263,0.0747216
70,-0.34242722,-0.31525934,"('lethargic', 'energetic')",-0.3424272,-0.3152593,0.0271679
71,1.1009688,1.1030809,"('diffident', 'self-confident')",1.1009688,1.1030809,0.0021121
72,-0.3519476,-0.45673656,"('unambitious', 'ambitious')",-0.3519476,-0.4567366,-0.104789
73,-0.8946197,-0.9412954,"('helpless', 'self-reliant')",-0.8946197,-0.9412954,-0.0466757
74,0.40006742,0.3677293,"('undedicated', 'dedicated')",0.4000674,0.3677293,-0.0323381
75,-0.5352591,-0.5838727,"('meek', 'impulsive')",-0.5352591,-0.5838727,-0.0486136
76,-0.41333547,-0.30973616,"('anxious', 'daring')",-0.4133355,-0.3097362,0.1035993
77,-0.70520556,-0.6198136,"('unmotivated', 'motivated')",-0.7052056,-0.6198136,0.085392
78,0.045442052,0.17962076,"('nonresilient', 'resilient')",0.0454421,0.1796208,0.1341787
79,0.010777144,-0.03448978,"('wavering', 'unwavering')",0.0107771,-0.0344898,-0.0452669
80,-0.3107731,-0.27509415,"('dominated', 'dominating')",-0.3107731,-0.2750942,0.0356789
81,-1.1814767,-1.1592747,"('submissive', 'aggressive')",-1.1814767,-1.1592747,0.022202
82,2.61467,2.7305732,"('poor', 'rich')",2.61467,2.7305732,0.1159032
83,0.08115657,-0.040684707,"('powerless', 'powerful')",0.0811566,-0.0406847,-0.1218413
84,0.55096847,0.47719866,"('inferior', 'superior')",0.5509685,0.4771987,-0.0737698
85,0.79666567,0.6408898,"('insignificant', 'prestigious')",0.7966657,0.6408898,-0.1557759
86,0.30185723,0.194082,"('uninfluential', 'influential')",0.3018572,0.194082,-0.1077752
87,0.19946508,0.2226824,"('unsuccessful', 'successful')",0.1994651,0.2226824,0.0232173
88,-0.46712098,-0.55970293,"('low', 'eminent')",-0.467121,-0.5597029,-0.0925819
