,lentil_male,lentil_female,tuple,average_male,average_female,female-male
32,1.3497103,1.1264155,"('unkind', 'kind')",1.3497103,1.1264155,-0.2232948
33,-0.17277734,-0.26824427,"('wrong', 'right')",-0.1727773,-0.2682443,-0.095467
34,2.390602,2.5949328,"('mean', 'honorable')",2.3906021,2.5949328,0.2043307
35,-0.36182436,-0.5734863,"('corrupt', 'incorrupt')",-0.3618244,-0.5734863,-0.2116619
36,-0.8707138,-1.0252283,"('hostile', 'amicable')",-0.8707138,-1.0252283,-0.1545145
37,0.88235706,0.6879788,"('fake', 'genuine')",0.8823571,0.6879788,-0.1943783
38,-0.062324256,-0.13727845,"('untruthful', 'truthful')",-0.0623243,-0.1372785,-0.0749542
39,0.6236168,0.7130242,"('exploitative', 'cooperative')",0.6236168,0.7130242,0.0894074
40,-1.3091975,-1.442567,"('stingy', 'generous')",-1.3091975,-1.442567,-0.1333695
41,0.26590636,0.2866692,"('unforgiving', 'forgiving')",0.2659064,0.2866692,0.0207628
42,-0.17775765,-0.23583773,"('unreliable', 'reliable')",-0.1777577,-0.2358377,-0.05808
43,0.34110934,0.34087348,"('irresponsible', 'responsible')",0.3411093,0.3408735,-0.0002358
44,-0.6801785,-0.6333154,"('prejudiced', 'unprejudiced')",-0.6801785,-0.6333154,0.0468631
45,0.30531624,0.23268619,"('incompetent', 'competent')",0.3053162,0.2326862,-0.07263
46,0.020907797,0.03254129,"('uncompetitive', 'competitive')",0.0209078,0.0325413,0.0116335
47,2.9028933,2.927244,"('stupid', 'smart')",2.9028933,2.9272439,0.0243506
48,-0.06715211,-0.071604714,"('unintelligent', 'intelligent')",-0.0671521,-0.0716047,-0.0044526
49,-0.22067979,-0.026698291,"('unable', 'able')",-0.2206798,-0.0266983,0.1939815
50,0.50589275,0.37320358,"('clumsy', 'skillful')",0.5058928,0.3732036,-0.1326892
51,0.3980779,0.29130483,"('uneducated', 'educated')",0.3980779,0.2913048,-0.1067731
52,-0.5133807,-0.6918783,"('irrational', 'rational')",-0.5133807,-0.6918783,-0.1784976
53,-0.6969706,-0.73456544,"('uncreative', 'creative')",-0.6969706,-0.7345654,-0.0375948
54,0.80874324,0.5985426,"('incapable', 'capable')",0.8087432,0.5985426,-0.2102006
55,0.49248534,0.5589887,"('incompetent', 'clever')",0.4924853,0.5589887,0.0665034
56,1.4884063,1.4039227,"('impractical', 'practical')",1.4884063,1.4039227,-0.0844836
57,-0.95605034,-1.1890445,"('unimaginative', 'imaginative')",-0.9560503,-1.1890445,-0.2329942
58,-0.14668131,-0.15767989,"('undiscriminating', 'discriminating')",-0.1466813,-0.1576799,-0.0109986
59,0.4666998,0.35604787,"('foolish', 'wise')",0.4666998,0.3560479,-0.1106519
60,0.3620845,0.5044559,"('inefficient', 'efficient')",0.3620845,0.5044559,0.1423714
61,-0.49261847,-0.604997,"('illogical', 'logical')",-0.4926185,-0.604997,-0.1123785
62,0.8192371,0.91519994,"('incompetent', 'brilliant')",0.8192371,0.9151999,0.0959628
63,0.2838724,0.31161085,"('unperceptive', 'insightful')",0.2838724,0.3116108,0.0277384
64,-2.8169076,-2.8847082,"('shy', 'confident')",-2.8169076,-2.8847082,-0.0678006
65,0.5279814,0.4911394,"('insecure', 'secure')",0.5279814,0.4911394,-0.036842
66,-0.38037795,-0.49205506,"('inactive', 'active')",-0.3803779,-0.4920551,-0.1116772
67,0.43348932,0.3713132,"('doubtful', 'determined')",0.4334893,0.3713132,-0.0621761
68,-0.61221415,-0.5986601,"('dependent', 'independent')",-0.6122141,-0.5986601,0.013554
69,-0.62476164,-0.5724772,"('lazy', 'industrious')",-0.6247616,-0.5724772,0.0522844
70,0.82549554,0.8037715,"('lethargic', 'energetic')",0.8254955,0.8037715,-0.021724
71,0.090828225,0.07750094,"('diffident', 'self-confident')",0.0908282,0.0775009,-0.0133273
72,-0.8352614,-0.8325491,"('unambitious', 'ambitious')",-0.8352614,-0.8325491,0.0027123
73,-1.6725992,-1.6579444,"('helpless', 'self-reliant')",-1.6725992,-1.6579444,0.0146548
74,0.6089405,0.4881434,"('undedicated', 'dedicated')",0.6089405,0.4881434,-0.1207971
75,-0.609584,-0.5504153,"('meek', 'impulsive')",-0.609584,-0.5504153,0.0591687
76,0.50094587,0.59379745,"('anxious', 'daring')",0.5009459,0.5937974,0.0928515
77,-0.97393316,-0.8406075,"('unmotivated', 'motivated')",-0.9739332,-0.8406075,0.1333257
78,-0.46707556,-0.35193825,"('nonresilient', 'resilient')",-0.4670756,-0.3519382,0.1151374
79,-0.24877809,-0.35704938,"('wavering', 'unwavering')",-0.2487781,-0.3570494,-0.1082713
80,-0.07135101,-0.1442897,"('dominated', 'dominating')",-0.071351,-0.1442897,-0.0729387
81,0.9783701,1.0022345,"('submissive', 'aggressive')",0.9783701,1.0022345,0.0238644
82,3.114896,3.100661,"('poor', 'rich')",3.1148961,3.100661,-0.0142351
83,-0.23439386,-0.33854762,"('powerless', 'powerful')",-0.2343939,-0.3385476,-0.1041537
84,0.4620314,0.41147238,"('inferior', 'superior')",0.4620314,0.4114724,-0.050559
85,-0.43424463,-0.40796816,"('insignificant', 'prestigious')",-0.4342446,-0.4079682,0.0262764
86,-0.37867123,-0.5261389,"('uninfluential', 'influential')",-0.3786712,-0.5261389,-0.1474677
87,0.13620193,0.0068157315,"('unsuccessful', 'successful')",0.1362019,0.0068157,-0.1293862
88,1.2099847,0.92533314,"('low', 'eminent')",1.2099847,0.9253331,-0.2846516
