,icon_male,icon_female,tuple,average_male,average_female,female-male
25,0.34666982,0.36981457,"('egoistic', 'altruistic')",0.3466698,0.3698146,0.0231448
26,0.52080053,0.34664494,"('hardhearted', 'benevolent')",0.5208005,0.3466449,-0.1741556
27,1.8371465,1.7152714,"('hardhearted', 'softhearted')",1.8371465,1.7152714,-0.1218751
28,1.0489045,1.0379714,"('disloyal', 'loyal')",1.0489045,1.0379714,-0.0109331
29,-0.5942648,-0.6970223,"('unfair', 'fair')",-0.5942648,-0.6970223,-0.1027575
30,0.8980013,0.89660907,"('intolerant', 'tolerant')",0.8980013,0.8966091,-0.0013922
31,-1.633659,-1.6826688,"('evil', 'good')",-1.633659,-1.6826688,-0.0490098
32,1.1484802,1.1028602,"('unkind', 'kind')",1.1484802,1.1028602,-0.04562
33,-0.56508976,-0.53289276,"('wrong', 'right')",-0.5650898,-0.5328928,0.032197
34,4.0431495,4.265069,"('mean', 'honorable')",4.0431495,4.265069,0.2219195
35,-1.2906567,-1.475541,"('corrupt', 'incorrupt')",-1.2906567,-1.475541,-0.1848843
36,-0.9822482,-1.0024028,"('hostile', 'amicable')",-0.9822482,-1.0024028,-0.0201546
37,1.0025265,1.0641103,"('fake', 'genuine')",1.0025265,1.0641103,0.0615838
38,-0.44780427,-0.35219592,"('untruthful', 'truthful')",-0.4478043,-0.3521959,0.0956084
39,0.22531262,0.19037575,"('exploitative', 'cooperative')",0.2253126,0.1903757,-0.0349369
40,-1.0342461,-1.2691791,"('stingy', 'generous')",-1.0342461,-1.2691791,-0.234933
41,0.47928703,0.43799803,"('unforgiving', 'forgiving')",0.479287,0.437998,-0.041289
42,-1.3874533,-1.4434335,"('unreliable', 'reliable')",-1.3874533,-1.4434335,-0.0559802
43,1.3884668,1.4608436,"('irresponsible', 'responsible')",1.3884668,1.4608436,0.0723768
44,-0.87083626,-0.872911,"('prejudiced', 'unprejudiced')",-0.8708363,-0.872911,-0.0020747
45,0.30570877,0.15627779,"('incompetent', 'competent')",0.3057088,0.1562778,-0.149431
46,0.13143669,0.0940467,"('uncompetitive', 'competitive')",0.1314367,0.0940467,-0.03739
47,4.5093365,4.683862,"('stupid', 'smart')",4.5093365,4.6838622,0.1745257
48,0.5710212,0.5550366,"('unintelligent', 'intelligent')",0.5710212,0.5550366,-0.0159846
49,-0.18765904,0.019556414,"('unable', 'able')",-0.187659,0.0195564,0.2072154
50,-0.23778272,-0.18892094,"('clumsy', 'skillful')",-0.2377827,-0.1889209,0.0488618
51,0.20925044,0.1583626,"('uneducated', 'educated')",0.2092504,0.1583626,-0.0508878
52,-0.80437964,-0.9324863,"('irrational', 'rational')",-0.8043796,-0.9324863,-0.1281067
53,-0.12830406,-0.08914374,"('uncreative', 'creative')",-0.1283041,-0.0891437,0.0391604
54,0.6509767,0.82684815,"('incapable', 'capable')",0.6509767,0.8268481,0.1758714
55,0.88862103,0.8606257,"('incompetent', 'clever')",0.888621,0.8606257,-0.0279953
56,0.6347513,0.5788292,"('impractical', 'practical')",0.6347513,0.5788292,-0.0559221
57,-2.1006784,-2.1911156,"('unimaginative', 'imaginative')",-2.1006784,-2.1911156,-0.0904372
58,0.24987091,0.17118637,"('undiscriminating', 'discriminating')",0.2498709,0.1711864,-0.0786845
59,-0.29364654,-0.3022241,"('foolish', 'wise')",-0.2936465,-0.3022241,-0.0085776
60,0.88179964,1.0417349,"('inefficient', 'efficient')",0.8817996,1.0417349,0.1599353
61,0.3103608,0.16096479,"('illogical', 'logical')",0.3103608,0.1609648,-0.149396
62,0.8224191,0.8653975,"('incompetent', 'brilliant')",0.8224191,0.8653975,0.0429784
63,0.3020287,0.35288656,"('unperceptive', 'insightful')",0.3020287,0.3528866,0.0508579
64,-5.461372,-5.5498877,"('shy', 'confident')",-5.4613719,-5.5498877,-0.0885158
65,0.8992567,0.8428285,"('insecure', 'secure')",0.8992567,0.8428285,-0.0564282
66,-0.1496087,-0.31185147,"('inactive', 'active')",-0.1496087,-0.3118515,-0.1622428
67,-0.7110396,-0.6179897,"('doubtful', 'determined')",-0.7110396,-0.6179897,0.0930499
68,-0.5687278,-0.5571509,"('dependent', 'independent')",-0.5687278,-0.5571509,0.0115769
69,-2.0681767,-2.0870159,"('lazy', 'industrious')",-2.0681767,-2.0870159,-0.0188392
70,1.8348831,1.7114221,"('lethargic', 'energetic')",1.8348831,1.7114221,-0.123461
71,0.23718087,0.2425971,"('diffident', 'self-confident')",0.2371809,0.2425971,0.0054162
72,0.9966624,1.1138914,"('unambitious', 'ambitious')",0.9966624,1.1138914,0.117229
73,-2.7423193,-2.6973658,"('helpless', 'self-reliant')",-2.7423193,-2.6973658,0.0449535
74,0.26167542,0.17001346,"('undedicated', 'dedicated')",0.2616754,0.1700135,-0.0916619
75,-0.8965503,-0.7750913,"('meek', 'impulsive')",-0.8965503,-0.7750913,0.121459
76,0.98520356,0.9930229,"('anxious', 'daring')",0.9852036,0.9930229,0.0078193
77,-1.491144,-1.2800134,"('unmotivated', 'motivated')",-1.4911439,-1.2800134,0.2111305
78,-0.80638295,-0.73332167,"('nonresilient', 'resilient')",-0.806383,-0.7333217,0.0730613
79,-0.7218592,-0.6803471,"('wavering', 'unwavering')",-0.7218592,-0.6803471,0.0415121
80,-0.0027157124,-0.17136338,"('dominated', 'dominating')",-0.0027157,-0.1713634,-0.1686477
81,0.29900652,0.30097565,"('submissive', 'aggressive')",0.2990065,0.3009757,0.0019692
82,5.802158,6.009989,"('poor', 'rich')",5.8021579,6.0099888,0.2078309
83,-0.22924896,-0.18359396,"('powerless', 'powerful')",-0.229249,-0.183594,0.045655
84,0.25711852,0.3112392,"('inferior', 'superior')",0.2571185,0.3112392,0.0541207
85,-1.2534229,-1.2719753,"('insignificant', 'prestigious')",-1.2534229,-1.2719753,-0.0185524
86,0.47851396,0.40174615,"('uninfluential', 'influential')",0.478514,0.4017462,-0.0767678
87,-0.39728805,-0.398969,"('unsuccessful', 'successful')",-0.3972881,-0.398969,-0.0016809
88,0.119836636,0.15310434,"('low', 'eminent')",0.1198366,0.1531043,0.0332677
