,difficulty_male,difficulty_female,tuple,average_male,average_female,female-male
33,-1.1177073,-1.003508,"('wrong', 'right')",-1.1177073,-1.003508,0.1141993
34,4.1559625,4.4333334,"('mean', 'honorable')",4.1559625,4.4333334,0.2773709
35,-1.2436857,-1.435665,"('corrupt', 'incorrupt')",-1.2436857,-1.435665,-0.1919793
36,-1.0803033,-1.2046815,"('hostile', 'amicable')",-1.0803033,-1.2046815,-0.1243782
37,0.8766468,0.7671215,"('fake', 'genuine')",0.8766468,0.7671215,-0.1095253
38,-0.31071678,-0.30485958,"('untruthful', 'truthful')",-0.3107168,-0.3048596,0.0058572
39,0.101745844,0.124375775,"('exploitative', 'cooperative')",0.1017458,0.1243758,0.02263
40,-0.79126525,-0.86028194,"('stingy', 'generous')",-0.7912652,-0.8602819,-0.0690167
41,0.40550274,0.12579584,"('unforgiving', 'forgiving')",0.4055027,0.1257958,-0.2797069
42,-1.246098,-1.3110374,"('unreliable', 'reliable')",-1.246098,-1.3110374,-0.0649394
43,1.7690685,1.7214617,"('irresponsible', 'responsible')",1.7690685,1.7214617,-0.0476068
44,-1.0670286,-1.1450553,"('prejudiced', 'unprejudiced')",-1.0670286,-1.1450553,-0.0780267
45,1.1334774,0.9063831,"('incompetent', 'competent')",1.1334774,0.9063831,-0.2270943
46,0.1678192,0.09510289,"('uncompetitive', 'competitive')",0.1678192,0.0951029,-0.0727163
47,5.7332892,5.8678646,"('stupid', 'smart')",5.7332892,5.8678646,0.1345754
48,1.1271116,1.0290668,"('unintelligent', 'intelligent')",1.1271116,1.0290668,-0.0980448
49,-0.49018887,-0.31898814,"('unable', 'able')",-0.4901889,-0.3189881,0.1712008
50,-0.045062706,-0.15014623,"('clumsy', 'skillful')",-0.0450627,-0.1501462,-0.1050835
51,0.6983846,0.6935935,"('uneducated', 'educated')",0.6983846,0.6935935,-0.0047911
52,-0.82376796,-0.83559674,"('irrational', 'rational')",-0.823768,-0.8355967,-0.0118287
53,0.27633077,0.26627916,"('uncreative', 'creative')",0.2763308,0.2662792,-0.0100516
54,0.6767954,0.79603815,"('incapable', 'capable')",0.6767954,0.7960382,0.1192428
55,1.3728769,1.3847691,"('incompetent', 'clever')",1.3728769,1.3847691,0.0118922
56,0.8755919,0.9200275,"('impractical', 'practical')",0.8755919,0.9200275,0.0444356
57,-1.9460816,-2.095149,"('unimaginative', 'imaginative')",-1.9460816,-2.095149,-0.1490674
58,0.15609665,-0.013777271,"('undiscriminating', 'discriminating')",0.1560967,-0.0137773,-0.169874
59,-0.111329824,-0.04862515,"('foolish', 'wise')",-0.1113298,-0.0486251,0.0627047
60,0.8432944,0.9714145,"('inefficient', 'efficient')",0.8432944,0.9714145,0.1281201
61,0.77294,0.5625271,"('illogical', 'logical')",0.77294,0.5625271,-0.2104129
62,1.6154073,1.7268412,"('incompetent', 'brilliant')",1.6154073,1.7268412,0.1114339
63,1.2005877,1.2070004,"('unperceptive', 'insightful')",1.2005877,1.2070004,0.0064127
64,-5.323998,-5.2190466,"('shy', 'confident')",-5.323998,-5.2190466,0.1049514
65,1.8153651,1.6712364,"('insecure', 'secure')",1.8153651,1.6712364,-0.1441287
66,-0.14011714,-0.18098906,"('inactive', 'active')",-0.1401171,-0.1809891,-0.040872
67,-0.74106526,-0.67889476,"('doubtful', 'determined')",-0.7410653,-0.6788948,0.0621705
68,-0.32152906,-0.23908803,"('dependent', 'independent')",-0.3215291,-0.239088,0.0824411
69,-2.2992492,-2.1750987,"('lazy', 'industrious')",-2.2992492,-2.1750987,0.1241505
70,2.272463,2.2192051,"('lethargic', 'energetic')",2.2724631,2.2192051,-0.053258
71,0.045323078,0.26460493,"('diffident', 'self-confident')",0.0453231,0.2646049,0.2192818
72,0.97139996,1.0914484,"('unambitious', 'ambitious')",0.9714,1.0914484,0.1200484
73,-3.2563663,-3.101814,"('helpless', 'self-reliant')",-3.2563663,-3.101814,0.1545523
74,0.3516814,0.2767601,"('undedicated', 'dedicated')",0.3516814,0.2767601,-0.0749213
75,-0.98591655,-0.8700783,"('meek', 'impulsive')",-0.9859166,-0.8700783,0.1158383
76,1.4559308,1.3616283,"('anxious', 'daring')",1.4559308,1.3616283,-0.0943025
77,-1.0219555,-0.955831,"('unmotivated', 'motivated')",-1.0219555,-0.955831,0.0661245
78,-0.266782,-0.3427808,"('nonresilient', 'resilient')",-0.266782,-0.3427808,-0.0759988
79,-0.093580544,-0.24941054,"('wavering', 'unwavering')",-0.0935805,-0.2494105,-0.15583
80,0.58471614,0.461728,"('dominated', 'dominating')",0.5847161,0.461728,-0.1229881
81,0.8773209,0.8347579,"('submissive', 'aggressive')",0.8773209,0.8347579,-0.042563
82,6.249799,6.4249682,"('poor', 'rich')",6.2497988,6.4249682,0.1751694
83,-0.53043586,-0.4820282,"('powerless', 'powerful')",-0.5304359,-0.4820282,0.0484077
84,0.016993985,0.0039736256,"('inferior', 'superior')",0.016994,0.0039736,-0.0130204
85,-2.0000253,-1.936699,"('insignificant', 'prestigious')",-2.0000253,-1.936699,0.0633263
86,0.7091466,0.6787168,"('uninfluential', 'influential')",0.7091466,0.6787168,-0.0304298
87,-0.08940137,0.061811797,"('unsuccessful', 'successful')",-0.0894014,0.0618118,0.1512132
88,-0.08796761,-0.023829034,"('low', 'eminent')",-0.0879676,-0.023829,0.0641386
