,scana_male,scana_female,tuple,corp_male,corp_female,average_male,average_female,female-male
73,0.1960152,0.12001927,"('helpless', 'self-reliant')",-2.6956809,-2.7163692,-1.2498329,-1.298175,-0.0483421
74,0.10594879,0.16780165,"('undedicated', 'dedicated')",-0.27450594,-0.37784833,-0.0842786,-0.1050233,-0.0207447
75,-0.57457435,-0.5320165,"('meek', 'impulsive')",-0.74703056,-0.64481694,-0.6608025,-0.5884167,0.0723858
76,0.16253354,0.25170276,"('anxious', 'daring')",-0.4794228,-0.4674682,-0.1584446,-0.1078827,0.0505619
77,-0.29542375,-0.22457847,"('unmotivated', 'motivated')",-1.1855297,-1.1173855,-0.7404767,-0.670982,0.0694947
78,-0.94724464,-0.8039669,"('nonresilient', 'resilient')",-0.00791097,-0.014280857,-0.4775778,-0.4091239,0.0684539
79,-1.5771489,-1.6006193,"('wavering', 'unwavering')",-0.70037663,-0.6063498,-1.1387627,-1.1034846,0.0352781
80,0.60698986,0.5183296,"('dominated', 'dominating')",-0.6414724,-0.60989743,-0.0172413,-0.0457839,-0.0285426
81,1.0665721,1.059723,"('submissive', 'aggressive')",-0.45070297,-0.45106238,0.3079346,0.3043303,-0.0036043
82,-0.799616,-0.67546153,"('poor', 'rich')",5.3219705,5.313097,2.2611773,2.3188176,0.0576403
83,0.39710155,0.3719976,"('powerless', 'powerful')",-0.629625,-0.6464995,-0.1162617,-0.137251,-0.0209893
84,0.48682675,0.36448842,"('inferior', 'superior')",0.9557069,0.9325182,0.7212668,0.6485033,-0.0727635
85,-0.8624073,-0.9194782,"('insignificant', 'prestigious')",0.33286119,0.3655014,-0.2647731,-0.2769884,-0.0122153
86,-0.9952035,-1.0462956,"('uninfluential', 'influential')",-0.3935982,-0.5667224,-0.6944008,-0.806509,-0.1121082
87,-0.14129496,-0.2997139,"('unsuccessful', 'successful')",0.9879562,1.03108,0.4233306,0.365683,-0.0576476
88,-0.41596773,-0.56766444,"('low', 'eminent')",-0.05497511,-0.1840584,-0.2354714,-0.3758614,-0.14039
