,cheetah_male,cheetah_female,tuple,average_male,average_female,female-male
29,-0.5432662,-0.6272609,"('unfair', 'fair')",-0.5432662,-0.6272609,-0.0839947
30,0.32002795,0.27076778,"('intolerant', 'tolerant')",0.3200279,0.2707678,-0.0492601
31,-0.881741,-0.82364976,"('evil', 'good')",-0.881741,-0.8236498,0.0580912
32,0.603568,0.53017074,"('unkind', 'kind')",0.603568,0.5301707,-0.0733973
33,-0.20807783,-0.22947074,"('wrong', 'right')",-0.2080778,-0.2294707,-0.0213929
34,1.1097181,1.252819,"('mean', 'honorable')",1.1097181,1.2528189,0.1431008
35,0.5357674,0.31843573,"('corrupt', 'incorrupt')",0.5357674,0.3184357,-0.2173317
36,-0.61788195,-0.6472012,"('hostile', 'amicable')",-0.617882,-0.6472012,-0.0293192
37,0.17216575,0.15412472,"('fake', 'genuine')",0.1721658,0.1541247,-0.0180411
38,-0.16321954,-0.13388497,"('untruthful', 'truthful')",-0.1632195,-0.133885,0.0293345
39,0.23095585,0.24255402,"('exploitative', 'cooperative')",0.2309559,0.242554,0.0115981
40,-1.7814096,-1.7985842,"('stingy', 'generous')",-1.7814096,-1.7985842,-0.0171746
41,-0.63995266,-0.6468102,"('unforgiving', 'forgiving')",-0.6399527,-0.6468102,-0.0068575
42,-0.2785352,-0.2746473,"('unreliable', 'reliable')",-0.2785352,-0.2746473,0.0038879
43,-0.5298013,-0.48920956,"('irresponsible', 'responsible')",-0.5298013,-0.4892096,0.0405917
44,-0.1343832,-0.16052978,"('prejudiced', 'unprejudiced')",-0.1343832,-0.1605298,-0.0261466
45,-0.6387874,-0.56244624,"('incompetent', 'competent')",-0.6387874,-0.5624462,0.0763412
46,-0.38360554,-0.31860563,"('uncompetitive', 'competitive')",-0.3836055,-0.3186056,0.0649999
47,1.6438341,1.7632378,"('stupid', 'smart')",1.6438341,1.7632378,0.1194037
48,-0.3971974,-0.26902536,"('unintelligent', 'intelligent')",-0.3971974,-0.2690254,0.128172
49,0.19462293,0.35932565,"('unable', 'able')",0.1946229,0.3593256,0.1647027
50,0.8494627,0.93354213,"('clumsy', 'skillful')",0.8494627,0.9335421,0.0840794
51,0.40053836,0.242117,"('uneducated', 'educated')",0.4005384,0.242117,-0.1584214
52,-0.4608723,-0.5753104,"('irrational', 'rational')",-0.4608723,-0.5753104,-0.1144381
53,-1.2435263,-1.234631,"('uncreative', 'creative')",-1.2435263,-1.2346309,0.0088954
54,0.30844444,0.34539384,"('incapable', 'capable')",0.3084444,0.3453938,0.0369494
55,-0.28726816,-0.093145,"('incompetent', 'clever')",-0.2872682,-0.093145,0.1941232
56,0.5040886,0.39528078,"('impractical', 'practical')",0.5040886,0.3952808,-0.1088078
57,-1.9207375,-1.9554741,"('unimaginative', 'imaginative')",-1.9207375,-1.9554741,-0.0347366
58,-0.19549388,-0.21082503,"('undiscriminating', 'discriminating')",-0.1954939,-0.210825,-0.0153311
59,0.1763586,0.16906813,"('foolish', 'wise')",0.1763586,0.1690681,-0.0072905
60,0.30910718,0.42629412,"('inefficient', 'efficient')",0.3091072,0.4262941,0.1171869
61,-0.8908747,-0.93826133,"('illogical', 'logical')",-0.8908747,-0.9382613,-0.0473866
62,0.46805024,0.55944246,"('incompetent', 'brilliant')",0.4680502,0.5594425,0.0913923
63,0.43276623,0.537171,"('unperceptive', 'insightful')",0.4327662,0.537171,0.1044048
64,-1.8905411,-2.016128,"('shy', 'confident')",-1.8905411,-2.0161281,-0.125587
65,-0.6456238,-0.66391546,"('insecure', 'secure')",-0.6456238,-0.6639155,-0.0182917
66,-0.57012117,-0.6505256,"('inactive', 'active')",-0.5701212,-0.6505256,-0.0804044
67,0.58429235,0.45060837,"('doubtful', 'determined')",0.5842924,0.4506084,-0.133684
68,-0.27586842,-0.2367243,"('dependent', 'independent')",-0.2758684,-0.2367243,0.0391441
69,-0.07347672,-0.14853933,"('lazy', 'industrious')",-0.0734767,-0.1485393,-0.0750626
70,-0.15592094,-0.10662815,"('lethargic', 'energetic')",-0.1559209,-0.1066281,0.0492928
71,0.5994366,0.5803939,"('diffident', 'self-confident')",0.5994366,0.5803939,-0.0190427
72,-0.9066383,-0.8334278,"('unambitious', 'ambitious')",-0.9066383,-0.8334278,0.0732105
73,-0.8897526,-0.95791185,"('helpless', 'self-reliant')",-0.8897526,-0.9579118,-0.0681592
74,-0.13811406,-0.1405263,"('undedicated', 'dedicated')",-0.1381141,-0.1405263,-0.0024122
75,0.32872772,0.3253354,"('meek', 'impulsive')",0.3287277,0.3253354,-0.0033923
76,0.43812013,0.52966934,"('anxious', 'daring')",0.4381201,0.5296693,0.0915492
77,-0.9144647,-0.7593502,"('unmotivated', 'motivated')",-0.9144647,-0.7593502,0.1551145
78,0.21258366,0.3663149,"('nonresilient', 'resilient')",0.2125837,0.3663149,0.1537312
79,-0.16402741,-0.1817879,"('wavering', 'unwavering')",-0.1640274,-0.1817879,-0.0177605
80,-0.32490477,-0.4977329,"('dominated', 'dominating')",-0.3249048,-0.4977329,-0.1728281
81,-0.5678241,-0.6442458,"('submissive', 'aggressive')",-0.5678241,-0.6442458,-0.0764217
82,1.8805261,1.8967539,"('poor', 'rich')",1.8805261,1.8967539,0.0162278
83,-0.14725389,-0.25342134,"('powerless', 'powerful')",-0.1472539,-0.2534213,-0.1061674
84,-0.37073436,-0.43916082,"('inferior', 'superior')",-0.3707344,-0.4391608,-0.0684264
85,0.0558149,0.0022835918,"('insignificant', 'prestigious')",0.0558149,0.0022836,-0.0535313
86,-1.2566739,-1.2368379,"('uninfluential', 'influential')",-1.2566739,-1.2368379,0.019836
87,0.14205739,0.03486748,"('unsuccessful', 'successful')",0.1420574,0.0348675,-0.1071899
88,0.41875687,0.21888298,"('low', 'eminent')",0.4187569,0.218883,-0.1998739
