,pawnshop_male,pawnshop_female,tuple,average_male,average_female,female-male
22,-0.8019044,-0.74913764,"('untrustworthy', 'trustworthy')",-0.8019044,-0.7491376,0.0527668
23,0.7151589,0.8031557,"('insincere', 'sincere')",0.7151589,0.8031557,0.0879968
24,-0.52449584,-0.48902178,"('dishonest', 'honest')",-0.5244958,-0.4890218,0.035474
25,0.8538173,0.7327219,"('egoistic', 'altruistic')",0.8538173,0.7327219,-0.1210954
26,0.8179219,0.6302146,"('hardhearted', 'benevolent')",0.8179219,0.6302146,-0.1877073
27,0.061659567,0.083044104,"('hardhearted', 'softhearted')",0.0616596,0.0830441,0.0213845
28,-0.66982025,-0.8255245,"('disloyal', 'loyal')",-0.6698202,-0.8255245,-0.1557043
29,-0.476546,-0.54550165,"('unfair', 'fair')",-0.476546,-0.5455016,-0.0689556
30,-0.9300939,-0.8102045,"('intolerant', 'tolerant')",-0.9300939,-0.8102045,0.1198894
31,-0.10093921,-0.25096115,"('evil', 'good')",-0.1009392,-0.2509612,-0.150022
32,0.18100885,0.12562075,"('unkind', 'kind')",0.1810088,0.1256208,-0.055388
33,0.47651762,0.2846094,"('wrong', 'right')",0.4765176,0.2846094,-0.1919082
34,1.1610719,1.3916104,"('mean', 'honorable')",1.1610719,1.3916104,0.2305385
35,0.30769673,0.13852888,"('corrupt', 'incorrupt')",0.3076967,0.1385289,-0.1691678
36,0.24037108,0.018926017,"('hostile', 'amicable')",0.2403711,0.018926,-0.2214451
37,-0.85517234,-0.7903557,"('fake', 'genuine')",-0.8551723,-0.7903557,0.0648166
38,-0.13105583,-0.20073391,"('untruthful', 'truthful')",-0.1310558,-0.2007339,-0.0696781
39,-0.6673518,-0.5029885,"('exploitative', 'cooperative')",-0.6673518,-0.5029885,0.1643633
40,-1.386788,-1.4671785,"('stingy', 'generous')",-1.386788,-1.4671785,-0.0803905
41,0.1602217,0.055867117,"('unforgiving', 'forgiving')",0.1602217,0.0558671,-0.1043546
42,-0.6237465,-0.5805322,"('unreliable', 'reliable')",-0.6237465,-0.5805322,0.0432143
43,-0.7671448,-0.65322393,"('irresponsible', 'responsible')",-0.7671448,-0.6532239,0.1139209
44,-0.3066083,-0.19799124,"('prejudiced', 'unprejudiced')",-0.3066083,-0.1979912,0.1086171
45,-0.45830348,-0.46976805,"('incompetent', 'competent')",-0.4583035,-0.469768,-0.0114645
46,-0.8566418,-0.8263,"('uncompetitive', 'competitive')",-0.8566418,-0.8263,0.0303418
47,1.5373979,1.6845891,"('stupid', 'smart')",1.5373979,1.6845891,0.1471912
48,-1.7481444,-1.7721039,"('unintelligent', 'intelligent')",-1.7481444,-1.7721039,-0.0239595
49,-1.6166337,-1.3911414,"('unable', 'able')",-1.6166337,-1.3911414,0.2254923
50,0.1399188,0.04894358,"('clumsy', 'skillful')",0.1399188,0.0489436,-0.0909752
51,-0.47042257,-0.52959824,"('uneducated', 'educated')",-0.4704226,-0.5295982,-0.0591756
52,0.20020561,-0.06737654,"('irrational', 'rational')",0.2002056,-0.0673765,-0.2675821
53,-1.0248102,-1.0895847,"('uncreative', 'creative')",-1.0248102,-1.0895847,-0.0647745
54,0.53986603,0.4124517,"('incapable', 'capable')",0.539866,0.4124517,-0.1274143
55,-0.6207595,-0.5244397,"('incompetent', 'clever')",-0.6207595,-0.5244397,0.0963198
56,-0.24827522,-0.17747489,"('impractical', 'practical')",-0.2482752,-0.1774749,0.0708003
57,-1.8400881,-1.907702,"('unimaginative', 'imaginative')",-1.8400881,-1.907702,-0.0676139
58,0.40193844,0.3965844,"('undiscriminating', 'discriminating')",0.4019384,0.3965844,-0.005354
59,0.06796741,-0.066173255,"('foolish', 'wise')",0.0679674,-0.0661733,-0.1341407
60,-0.6173803,-0.28950447,"('inefficient', 'efficient')",-0.6173803,-0.2895045,0.3278758
61,-0.7520702,-0.83236593,"('illogical', 'logical')",-0.7520702,-0.8323659,-0.0802957
62,-0.8407949,-0.68627715,"('incompetent', 'brilliant')",-0.8407949,-0.6862772,0.1545177
63,-0.3676308,-0.36104345,"('unperceptive', 'insightful')",-0.3676308,-0.3610435,0.0065873
64,-2.5302014,-2.5144148,"('shy', 'confident')",-2.5302014,-2.5144148,0.0157866
65,-1.1339685,-1.092465,"('insecure', 'secure')",-1.1339685,-1.092465,0.0415035
66,-0.15987647,-0.3207273,"('inactive', 'active')",-0.1598765,-0.3207273,-0.1608508
67,0.78133845,0.7916936,"('doubtful', 'determined')",0.7813385,0.7916936,0.0103551
68,-1.6623846,-1.6053236,"('dependent', 'independent')",-1.6623846,-1.6053236,0.057061
69,0.120029025,0.09996237,"('lazy', 'industrious')",0.120029,0.0999624,-0.0200666
70,-0.470947,-0.46563935,"('lethargic', 'energetic')",-0.470947,-0.4656394,0.0053076
71,0.18634754,0.13245448,"('diffident', 'self-confident')",0.1863475,0.1324545,-0.053893
72,-0.3615664,-0.36811846,"('unambitious', 'ambitious')",-0.3615664,-0.3681185,-0.0065521
73,-0.66095555,-0.63100445,"('helpless', 'self-reliant')",-0.6609555,-0.6310045,0.029951
74,-0.12153006,-0.095320605,"('undedicated', 'dedicated')",-0.1215301,-0.0953206,0.0262095
75,0.05281954,-0.0064565614,"('meek', 'impulsive')",0.0528195,-0.0064566,-0.0592761
76,-0.5806622,-0.46743363,"('anxious', 'daring')",-0.5806622,-0.4674336,0.1132286
77,-0.76884747,-0.6755827,"('unmotivated', 'motivated')",-0.7688475,-0.6755827,0.0932648
78,-0.22163251,-0.23478645,"('nonresilient', 'resilient')",-0.2216325,-0.2347865,-0.013154
79,-0.28411385,-0.46944734,"('wavering', 'unwavering')",-0.2841139,-0.4694473,-0.1853334
80,-0.09875493,-0.10399158,"('dominated', 'dominating')",-0.0987549,-0.1039916,-0.0052367
81,-1.3841414,-1.3497813,"('submissive', 'aggressive')",-1.3841414,-1.3497813,0.0343601
82,1.2908452,1.3227786,"('poor', 'rich')",1.2908452,1.3227786,0.0319334
83,-0.27490684,-0.26784497,"('powerless', 'powerful')",-0.2749068,-0.267845,0.0070618
84,-0.90682536,-0.9024305,"('inferior', 'superior')",-0.9068254,-0.9024305,0.0043949
85,-0.15331827,-0.26721936,"('insignificant', 'prestigious')",-0.1533183,-0.2672194,-0.1139011
86,-0.9361612,-1.1093191,"('uninfluential', 'influential')",-0.9361612,-1.1093191,-0.1731579
87,0.27746308,0.21453652,"('unsuccessful', 'successful')",0.2774631,0.2145365,-0.0629266
88,-1.2870674,-1.2872107,"('low', 'eminent')",-1.2870674,-1.2872107,-0.0001433
