,sari_male,sari_female,tuple,average_male,average_female,female-male
79,-0.43314534,-0.55778265,"('wavering', 'unwavering')",-0.4331453,-0.5577826,-0.1246373
80,0.51293385,0.42497644,"('dominated', 'dominating')",0.5129339,0.4249764,-0.0879575
81,0.0720965,0.15750653,"('submissive', 'aggressive')",0.0720965,0.1575065,0.08541
82,2.617543,2.6743026,"('poor', 'rich')",2.617543,2.6743026,0.0567596
83,-0.07545116,-0.16394074,"('powerless', 'powerful')",-0.0754512,-0.1639407,-0.0884895
84,0.34985736,0.30382136,"('inferior', 'superior')",0.3498574,0.3038214,-0.046036
85,0.02249666,-0.13213846,"('insignificant', 'prestigious')",0.0224967,-0.1321385,-0.1546352
86,-0.11108234,-0.25109547,"('uninfluential', 'influential')",-0.1110823,-0.2510955,-0.1400132
87,0.21046051,0.11768484,"('unsuccessful', 'successful')",0.2104605,0.1176848,-0.0927757
88,1.4202312,1.2678498,"('low', 'eminent')",1.4202312,1.2678498,-0.1523814
