,priority_male,priority_female,tuple,average_male,average_female,female-male
40,-1.7567525,-1.9757555,"('stingy', 'generous')",-1.7567525,-1.9757555,-0.219003
41,0.3490596,0.36108604,"('unforgiving', 'forgiving')",0.3490596,0.361086,0.0120264
42,-2.149424,-2.2168334,"('unreliable', 'reliable')",-2.1494241,-2.2168334,-0.0674093
43,1.3488004,1.3781474,"('irresponsible', 'responsible')",1.3488004,1.3781474,0.029347
44,-1.1030098,-1.1746963,"('prejudiced', 'unprejudiced')",-1.1030098,-1.1746963,-0.0716865
45,0.29680783,0.1738548,"('incompetent', 'competent')",0.2968078,0.1738548,-0.122953
46,-0.54242873,-0.63958627,"('uncompetitive', 'competitive')",-0.5424287,-0.6395863,-0.0971576
47,5.217422,5.3927526,"('stupid', 'smart')",5.217422,5.3927526,0.1753306
48,0.6214364,0.5695517,"('unintelligent', 'intelligent')",0.6214364,0.5695517,-0.0518847
49,-0.15748571,-0.07418781,"('unable', 'able')",-0.1574857,-0.0741878,0.0832979
50,-0.34927166,-0.29910755,"('clumsy', 'skillful')",-0.3492717,-0.2991076,0.0501641
51,-0.1548293,-0.28090623,"('uneducated', 'educated')",-0.1548293,-0.2809062,-0.1260769
52,-0.28449765,-0.3127924,"('irrational', 'rational')",-0.2844976,-0.3127924,-0.0282948
53,0.01253555,0.012031715,"('uncreative', 'creative')",0.0125355,0.0120317,-0.0005038
54,1.0174024,1.1833074,"('incapable', 'capable')",1.0174024,1.1833074,0.165905
55,0.559296,0.4522773,"('incompetent', 'clever')",0.559296,0.4522773,-0.1070187
56,0.50921655,0.47353345,"('impractical', 'practical')",0.5092165,0.4735335,-0.035683
57,-2.7518444,-2.8987494,"('unimaginative', 'imaginative')",-2.7518444,-2.8987494,-0.146905
58,-0.011820048,-0.089026555,"('undiscriminating', 'discriminating')",-0.01182,-0.0890266,-0.0772066
59,-0.05689026,0.09936796,"('foolish', 'wise')",-0.0568903,0.099368,0.1562583
60,0.6844455,0.6104318,"('inefficient', 'efficient')",0.6844455,0.6104318,-0.0740137
61,0.5460373,0.34778783,"('illogical', 'logical')",0.5460373,0.3477878,-0.1982495
62,0.852409,0.8340088,"('incompetent', 'brilliant')",0.852409,0.8340088,-0.0184002
63,0.18403618,0.17580159,"('unperceptive', 'insightful')",0.1840362,0.1758016,-0.0082346
64,-6.1998444,-6.239812,"('shy', 'confident')",-6.1998444,-6.2398119,-0.0399675
65,0.5278563,0.485338,"('insecure', 'secure')",0.5278563,0.485338,-0.0425183
66,-0.29608378,-0.34175956,"('inactive', 'active')",-0.2960838,-0.3417596,-0.0456758
67,-0.27413628,-0.17126893,"('doubtful', 'determined')",-0.2741363,-0.1712689,0.1028674
68,-0.87133634,-0.8891529,"('dependent', 'independent')",-0.8713363,-0.8891529,-0.0178166
69,-1.9057401,-1.7767564,"('lazy', 'industrious')",-1.9057401,-1.7767564,0.1289837
70,1.2330465,1.0757779,"('lethargic', 'energetic')",1.2330465,1.0757779,-0.1572686
71,0.53954464,0.5487417,"('diffident', 'self-confident')",0.5395446,0.5487417,0.0091971
72,0.9679519,1.0262871,"('unambitious', 'ambitious')",0.9679519,1.0262871,0.0583352
73,-3.1393604,-3.1429162,"('helpless', 'self-reliant')",-3.1393604,-3.1429162,-0.0035558
74,0.007148972,-0.11074518,"('undedicated', 'dedicated')",0.007149,-0.1107452,-0.1178942
75,-0.84783983,-0.6915672,"('meek', 'impulsive')",-0.8478398,-0.6915672,0.1562726
76,0.5005246,0.3700402,"('anxious', 'daring')",0.5005246,0.3700402,-0.1304844
77,-1.0752513,-0.9097643,"('unmotivated', 'motivated')",-1.0752513,-0.9097643,0.165487
78,-0.5773416,-0.5763082,"('nonresilient', 'resilient')",-0.5773416,-0.5763082,0.0010334
79,-0.43268242,-0.20674361,"('wavering', 'unwavering')",-0.4326824,-0.2067436,0.2259388
80,-0.32539493,-0.5285588,"('dominated', 'dominating')",-0.3253949,-0.5285588,-0.2031639
81,-0.1507748,-0.24045429,"('submissive', 'aggressive')",-0.1507748,-0.2404543,-0.0896795
82,6.281663,6.3534718,"('poor', 'rich')",6.2816629,6.3534718,0.0718089
83,-0.2982724,-0.21304452,"('powerless', 'powerful')",-0.2982724,-0.2130445,0.0852279
84,0.3095436,0.35713452,"('inferior', 'superior')",0.3095436,0.3571345,0.0475909
85,-0.7652528,-0.6855033,"('insignificant', 'prestigious')",-0.7652528,-0.6855033,0.0797495
86,0.27779582,0.18128568,"('uninfluential', 'influential')",0.2777958,0.1812857,-0.0965101
87,-0.23355943,-0.22891757,"('unsuccessful', 'successful')",-0.2335594,-0.2289176,0.0046418
88,0.04312654,-0.009948307,"('low', 'eminent')",0.0431265,-0.0099483,-0.0530748
