,bassoon_male,bassoon_female,tuple,average_male,average_female,female-male
43,0.012594886,0.3481272,"('irresponsible', 'responsible')",0.0125949,0.3481272,0.3355323
44,-1.527771,-1.389306,"('prejudiced', 'unprejudiced')",-1.527771,-1.3893059,0.1384651
45,-0.5838228,-0.37289092,"('incompetent', 'competent')",-0.5838228,-0.3728909,0.2109319
46,-0.59284335,-0.3123986,"('uncompetitive', 'competitive')",-0.5928434,-0.3123986,0.2804448
47,3.0090065,3.1469035,"('stupid', 'smart')",3.0090065,3.1469035,0.137897
48,-0.3573573,-0.1380459,"('unintelligent', 'intelligent')",-0.3573573,-0.1380459,0.2193114
49,-0.1448029,-0.05818001,"('unable', 'able')",-0.1448029,-0.05818,0.0866229
50,-0.079610296,-0.14042877,"('clumsy', 'skillful')",-0.0796103,-0.1404288,-0.0608185
51,-0.84981227,-0.6654972,"('uneducated', 'educated')",-0.8498123,-0.6654972,0.1843151
52,0.0001264289,-0.3353216,"('irrational', 'rational')",0.0001264,-0.3353216,-0.335448
53,0.5530549,0.3412834,"('uncreative', 'creative')",0.5530549,0.3412834,-0.2117715
54,0.022407554,-0.08827408,"('incapable', 'capable')",0.0224076,-0.0882741,-0.1106817
55,-0.30365267,0.09863523,"('incompetent', 'clever')",-0.3036527,0.0986352,0.4022879
56,0.7776771,1.0466949,"('impractical', 'practical')",0.7776771,1.0466949,0.2690178
57,-1.4556645,-1.5736525,"('unimaginative', 'imaginative')",-1.4556645,-1.5736525,-0.117988
58,0.43250176,0.35886344,"('undiscriminating', 'discriminating')",0.4325018,0.3588634,-0.0736384
59,0.41486084,0.19848189,"('foolish', 'wise')",0.4148608,0.1984819,-0.2163789
60,-0.31158444,0.29597703,"('inefficient', 'efficient')",-0.3115844,0.295977,0.6075614
61,0.1537768,0.20803224,"('illogical', 'logical')",0.1537768,0.2080322,0.0542554
62,-0.45629525,-0.02615569,"('incompetent', 'brilliant')",-0.4562953,-0.0261557,0.4301396
63,-0.04891002,0.08931799,"('unperceptive', 'insightful')",-0.04891,0.089318,0.138228
64,-3.230405,-3.2054334,"('shy', 'confident')",-3.2304051,-3.2054334,0.0249717
65,0.15099445,0.42151415,"('insecure', 'secure')",0.1509944,0.4215142,0.2705198
66,0.13526772,-0.218879,"('inactive', 'active')",0.1352677,-0.218879,-0.3541467
67,-0.030400025,0.09107624,"('doubtful', 'determined')",-0.0304,0.0910762,0.1214762
68,-0.5476385,-0.474608,"('dependent', 'independent')",-0.5476385,-0.474608,0.0730305
69,-0.15671451,-0.4855777,"('lazy', 'industrious')",-0.1567145,-0.4855777,-0.3288632
70,0.08640595,0.30051014,"('lethargic', 'energetic')",0.0864059,0.3005101,0.2141042
71,0.65781,0.52637285,"('diffident', 'self-confident')",0.65781,0.5263728,-0.1314372
72,-0.5026977,-0.4239432,"('unambitious', 'ambitious')",-0.5026977,-0.4239432,0.0787545
73,-1.1674219,-1.2549677,"('helpless', 'self-reliant')",-1.1674219,-1.2549677,-0.0875458
74,0.91100585,0.938312,"('undedicated', 'dedicated')",0.9110059,0.938312,0.0273061
75,0.0024999138,-0.13791409,"('meek', 'impulsive')",0.0024999,-0.1379141,-0.140414
76,-0.024738424,0.26678386,"('anxious', 'daring')",-0.0247384,0.2667839,0.2915223
77,-0.7017269,-0.4830622,"('unmotivated', 'motivated')",-0.7017269,-0.4830622,0.2186647
78,-0.68543285,-0.683842,"('nonresilient', 'resilient')",-0.6854329,-0.683842,0.0015909
79,-0.19776982,-0.538997,"('wavering', 'unwavering')",-0.1977698,-0.538997,-0.3412272
80,-0.44364077,-0.25784853,"('dominated', 'dominating')",-0.4436408,-0.2578485,0.1857923
81,-1.2719928,-0.9732264,"('submissive', 'aggressive')",-1.2719928,-0.9732264,0.2987664
82,2.2250042,2.5259962,"('poor', 'rich')",2.2250042,2.5259962,0.300992
83,-0.03893166,0.038778175,"('powerless', 'powerful')",-0.0389317,0.0387782,0.0777099
84,0.40726066,0.3865534,"('inferior', 'superior')",0.4072607,0.3865534,-0.0207073
85,0.23041794,-0.24902481,"('insignificant', 'prestigious')",0.2304179,-0.2490248,-0.4794427
86,-0.33839634,-0.2982826,"('uninfluential', 'influential')",-0.3383963,-0.2982826,0.0401137
87,-0.6120376,-0.53926194,"('unsuccessful', 'successful')",-0.6120376,-0.5392619,0.0727757
88,-0.63150764,-0.58623946,"('low', 'eminent')",-0.6315076,-0.5862395,0.0452681
