,supervalu_male,supervalu_female,tuple,inc_male,inc_female,average_male,average_female,female-male
44,0.93751276,0.8861727,"('prejudiced', 'unprejudiced')",-1.1101168,-1.1421754,-0.086302,-0.1280014,-0.0416994
45,-1.0069964,-0.8523445,"('incompetent', 'competent')",-0.13239564,-0.20146464,-0.569696,-0.5269046,0.0427914
46,-0.70648485,-0.6664676,"('uncompetitive', 'competitive')",-0.27102453,-0.25471336,-0.4887547,-0.4605905,0.0281642
47,-0.05483803,0.008126238,"('stupid', 'smart')",5.377931,5.3520184,2.6615465,2.6800723,0.0185258
48,0.3854759,0.3620091,"('unintelligent', 'intelligent')",1.1764363,1.1451913,0.7809561,0.7536002,-0.0273559
49,0.43780586,0.54169375,"('unable', 'able')",0.21070775,0.34673226,0.3242568,0.444213,0.1199562
50,0.8470099,0.9435723,"('clumsy', 'skillful')",0.31617156,0.38388556,0.5815907,0.663729,0.0821383
51,-0.07959527,-0.11723767,"('uneducated', 'educated')",0.51266736,0.45010534,0.216536,0.1664338,-0.0501022
52,-0.53715765,-0.8271229,"('irrational', 'rational')",-0.27151942,-0.5081261,-0.4043385,-0.6676245,-0.263286
53,-1.3272468,-1.3227105,"('uncreative', 'creative')",0.8223337,0.7771321,-0.2524565,-0.2727892,-0.0203327
54,-0.20542777,-0.2591184,"('incapable', 'capable')",1.2372267,1.2914534,0.5158995,0.5161675,0.000268
55,-0.33563948,-0.2979534,"('incompetent', 'clever')",0.2274085,0.2083349,-0.0541155,-0.0448093,0.0093062
56,-0.17531624,-0.1845388,"('impractical', 'practical')",0.24634156,0.25362343,0.0355127,0.0345423,-0.0009704
57,-1.241219,-1.2816002,"('unimaginative', 'imaginative')",-2.52078,-2.5595746,-1.8809996,-1.9205874,-0.0395878
58,-1.6488004,-1.5334157,"('undiscriminating', 'discriminating')",-0.04233664,-0.034344368,-0.8455685,-0.78388,0.0616885
59,0.32859644,0.30442622,"('foolish', 'wise')",0.12636153,0.09042086,0.227479,0.1974235,-0.0300555
60,0.23518625,0.3632653,"('inefficient', 'efficient')",0.7004763,0.8471668,0.4678313,0.605216,0.1373847
61,-0.9641059,-1.007567,"('illogical', 'logical')",0.203863,0.03221022,-0.3801215,-0.4876784,-0.1075569
62,0.2554279,0.41591245,"('incompetent', 'brilliant')",0.5848159,0.7821094,0.4201219,0.5990109,0.178889
63,-1.0341794,-0.8433784,"('unperceptive', 'insightful')",0.780681,0.94185084,-0.1267492,0.0492362,0.1759854
64,0.10400245,0.071237445,"('shy', 'confident')",-6.4570417,-6.4124017,-3.1765196,-3.1705821,0.0059375
65,-0.3660745,-0.42478508,"('insecure', 'secure')",-0.14597097,-0.25596064,-0.2560228,-0.3403729,-0.0843501
66,-1.4501454,-1.4168757,"('inactive', 'active')",-0.04074121,-0.07390382,-0.7454433,-0.7453898,5.35e-05
67,0.3848381,0.33470443,"('doubtful', 'determined')",-0.45220414,-0.4492104,-0.033683,-0.057253,-0.02357
68,-0.79555213,-0.7439329,"('dependent', 'independent')",-0.53065366,-0.4942943,-0.6631029,-0.6191136,0.0439893
69,0.11932096,0.2146162,"('lazy', 'industrious')",-0.86771524,-0.76479906,-0.3741971,-0.2750914,0.0991057
70,-0.38212344,-0.2598745,"('lethargic', 'energetic')",0.46685418,0.5314876,0.0423654,0.1358065,0.0934411
71,0.4230329,0.51511395,"('diffident', 'self-confident')",0.5748052,0.5529215,0.4989191,0.5340177,0.0350986
72,0.16448694,0.17550997,"('unambitious', 'ambitious')",-0.7703095,-0.66530395,-0.3029113,-0.244897,0.0580143
73,0.49648678,0.4339459,"('helpless', 'self-reliant')",-3.2262206,-3.117849,-1.364867,-1.3419516,0.0229154
74,-0.0036667008,0.032573596,"('undedicated', 'dedicated')",0.01319211,-0.058905926,0.0047627,-0.0131662,-0.0179289
75,0.65437263,0.6450382,"('meek', 'impulsive')",-0.44999084,-0.2815524,0.1021909,0.1817429,0.079552
76,0.53212327,0.6620259,"('anxious', 'daring')",0.48571458,0.5131938,0.5089189,0.5876099,0.078691
77,-0.23306257,-0.24308819,"('unmotivated', 'motivated')",-0.8516413,-0.75814813,-0.542352,-0.5006182,0.0417338
78,0.16871946,0.304061,"('nonresilient', 'resilient')",0.30547902,0.43209442,0.2370992,0.3680777,0.1309785
79,-0.72904205,-0.78046983,"('wavering', 'unwavering')",-0.34832156,-0.31714368,-0.5386818,-0.5488068,-0.010125
80,0.27849954,0.17205603,"('dominated', 'dominating')",-1.2822003,-1.3496388,-0.5018504,-0.5887914,-0.086941
81,-0.4598984,-0.51557374,"('submissive', 'aggressive')",-0.26950616,-0.21462002,-0.3647023,-0.3650969,-0.0003946
82,-0.033421755,0.06377403,"('poor', 'rich')",6.5231504,6.553879,3.2448645,3.3088264,0.0639619
83,0.10954938,-0.018530376,"('powerless', 'powerful')",-0.6604515,-0.7239914,-0.275451,-0.3712609,-0.0958099
84,1.1769707,1.1159593,"('inferior', 'superior')",0.8922145,0.8394921,1.0345926,0.9777257,-0.0568669
85,0.027522588,0.0012879334,"('insignificant', 'prestigious')",0.32105723,0.3243482,0.1742899,0.1628181,-0.0114718
86,-1.811368,-1.8478218,"('uninfluential', 'influential')",-0.23018849,-0.34894878,-1.0207782,-1.0983853,-0.0776071
87,-0.57103825,-0.54153746,"('unsuccessful', 'successful')",0.42239586,0.4058514,-0.0743212,-0.067843,0.0064782
88,-0.041067183,-0.10831302,"('low', 'eminent')",0.73080474,0.6860147,0.3448688,0.2888508,-0.056018
