,general_male,general_female,tuple,electric_male,electric_female,co_male,co_female,average_male,average_female,female-male
18,-0.34388566,-0.13336897,"('disagreeable', 'welcoming')",-0.39051098,-0.38596743,-0.97991735,-0.9380424,-0.571438,-0.485793,0.085645
19,0.093822405,0.13572259,"('inhospitable', 'hospitable')",0.037325248,0.094454706,-0.4747405,-0.2850377,-0.114531,-0.0182868,0.0962442
20,-0.27268362,-0.1909633,"('rough', 'thoughtful')",0.08125402,0.09087228,0.8467234,0.845868,0.2184313,0.2485923,0.030161
21,-0.020455856,-0.101892784,"('immoral', 'moral')",-1.1441218,-1.1638993,-0.6656441,-0.6498028,-0.6100739,-0.6385316,-0.0284577
22,-0.3476284,-0.36578113,"('untrustworthy', 'trustworthy')",-1.1890223,-1.3146673,-0.5548798,-0.63343173,-0.6971768,-0.7712934,-0.0741166
23,-0.36203647,-0.28611088,"('insincere', 'sincere')",-1.3055634,-1.3121666,5.7545652,5.696819,1.3623219,1.3661804,0.0038585
24,0.63651115,0.61653197,"('dishonest', 'honest')",-0.29389146,-0.2699967,0.7557629,0.7164169,0.3661275,0.3543174,-0.0118101
25,-0.14154297,-0.12685266,"('egoistic', 'altruistic')",1.2434573,1.2845457,1.408667,1.3532002,0.8368605,0.8369644,0.0001039
26,1.342158,1.1828123,"('hardhearted', 'benevolent')",2.6072369,2.489262,2.1026192,1.9809195,2.017338,1.8843312,-0.1330068
27,-0.55111927,-0.37013727,"('hardhearted', 'softhearted')",-0.24355453,-0.23284295,0.89147335,0.8464462,0.0322665,0.0811553,0.0488888
28,-0.42027414,-0.54059845,"('disloyal', 'loyal')",-0.34042767,-0.49645078,1.2079302,1.0533141,0.1490761,0.0054216,-0.1436545
29,-0.028748805,-0.12422628,"('unfair', 'fair')",-0.34685782,-0.38768703,-0.58541334,-0.70392513,-0.32034,-0.4052795,-0.0849395
30,-0.26886263,-0.20087329,"('intolerant', 'tolerant')",-0.41032106,-0.43745357,0.33597913,0.36975592,-0.1144015,-0.0895237,0.0248778
31,-0.5655957,-0.46101078,"('evil', 'good')",0.8101216,0.81316173,-1.0266652,-0.964128,-0.2607131,-0.2039924,0.0567207
32,0.7155864,0.6676775,"('unkind', 'kind')",-0.68591446,-0.77395403,1.0158459,0.8095405,0.348506,0.2344213,-0.1140847
33,0.6115796,0.43139753,"('wrong', 'right')",1.1484163,1.0710211,-0.5388454,-0.5864528,0.4070502,0.305322,-0.1017282
34,-1.0141131,-0.7067924,"('mean', 'honorable')",-0.56131077,-0.35073656,5.143785,5.440784,1.1894538,1.461085,0.2716312
35,0.667453,0.4213676,"('corrupt', 'incorrupt')",0.7946904,0.6583066,-0.44515803,-0.57115245,0.3389951,0.1695073,-0.1694878
36,-0.7519076,-0.93111616,"('hostile', 'amicable')",0.53316873,0.3661145,-0.22817014,-0.3349808,-0.1489697,-0.2999942,-0.1510245
37,1.2423546,1.2856125,"('fake', 'genuine')",0.030588116,0.053116914,0.23989706,0.3027519,0.5042799,0.5471604,0.0428805
38,-0.14254756,-0.23291005,"('untruthful', 'truthful')",0.06275841,0.025311727,0.0033778735,0.09579254,-0.0254704,-0.0372686,-0.0117982
39,2.0076058,2.0503783,"('exploitative', 'cooperative')",-0.10684344,0.021317381,0.46373823,0.522868,0.7881668,0.8648546,0.0766878
40,0.67017347,0.73113364,"('stingy', 'generous')",0.15235645,0.17580408,-2.1897547,-2.2470758,-0.4557416,-0.4467127,0.0090289
41,-0.37796158,-0.23871186,"('unforgiving', 'forgiving')",-0.84324425,-0.91474247,0.3619723,0.25208154,-0.2864112,-0.3004576,-0.0140464
42,-0.05485409,0.20533624,"('unreliable', 'reliable')",-1.1441122,-1.1053905,-2.7399962,-2.6874003,-1.3129875,-1.1958183,0.1171692
43,0.025910975,0.29212007,"('irresponsible', 'responsible')",-0.8021847,-0.7347568,0.20179914,0.32262444,-0.1914915,-0.0400041,0.1514874
44,-0.24724683,-0.22866137,"('prejudiced', 'unprejudiced')",-0.82518095,-0.6919259,-1.165624,-1.1062971,-0.7460173,-0.6756281,0.0703892
45,-1.3719811,-1.2691182,"('incompetent', 'competent')",-1.5384524,-1.5984769,-0.21274292,-0.33590502,-1.0410589,-1.0678334,-0.0267745
46,-0.25791612,-0.20688967,"('uncompetitive', 'competitive')",-1.4060013,-1.3247738,-0.78593415,-0.8351551,-0.8166172,-0.7889395,0.0276777
47,-0.36022907,-0.13987927,"('stupid', 'smart')",-0.073369496,-0.0013057794,5.3898478,5.5542927,1.6520831,1.8043693,0.1522862
48,-0.3934887,-0.3789354,"('unintelligent', 'intelligent')",0.26506233,0.2659668,-0.2825447,-0.28191733,-0.1369904,-0.1316286,0.0053618
49,-1.5863081,-1.4943938,"('unable', 'able')",-0.51740897,-0.42032924,-0.6985841,-0.59152555,-0.9341004,-0.8354162,0.0986842
50,-0.0773613,-0.065208204,"('clumsy', 'skillful')",-0.30887562,-0.47770903,-0.34721038,-0.36013472,-0.2444824,-0.3010173,-0.0565349
51,-0.4394889,-0.57888764,"('uneducated', 'educated')",-0.3716602,-0.46127707,0.15816724,0.00036108866,-0.2176606,-0.3466012,-0.1289406
52,0.10119167,-0.17322603,"('irrational', 'rational')",0.38395387,0.08258736,-0.26142707,-0.3907029,0.0745728,-0.1604472,-0.23502
53,0.24595234,0.2083645,"('uncreative', 'creative')",0.18250887,0.0743541,0.46812695,0.39012715,0.2988627,0.2242819,-0.0745808
54,-0.91960245,-1.0489907,"('incapable', 'capable')",-0.6635382,-0.6706312,0.7025074,0.67911947,-0.2935444,-0.3468341,-0.0532897
55,-0.90468365,-0.80906427,"('incompetent', 'clever')",-1.2746826,-1.2625871,0.14179748,0.06256239,-0.6791896,-0.6696963,0.0094933
56,0.36200133,0.45414698,"('impractical', 'practical')",0.43591255,0.39309904,-0.13147672,-0.16490613,0.2221457,0.2274466,0.0053009
57,-0.47683316,-0.5535376,"('unimaginative', 'imaginative')",-0.15662995,-0.28760788,-3.2618163,-3.3557127,-1.2984265,-1.3989528,-0.1005263
58,0.5892799,0.5863453,"('undiscriminating', 'discriminating')",0.262132,0.25251347,0.16373454,0.21227832,0.3383821,0.350379,0.0119969
59,0.4687131,0.39283034,"('foolish', 'wise')",1.1750553,1.106584,-0.14026658,-0.0952259,0.5011673,0.4680628,-0.0331045
60,-0.9504679,-0.6871455,"('inefficient', 'efficient')",-0.5244324,-0.4043394,-0.44256216,-0.22766012,-0.6391541,-0.439715,0.1994391
61,0.15783435,0.02392375,"('illogical', 'logical')",0.20676272,-0.0027995184,0.08055693,-0.14186777,0.1483847,-0.0402478,-0.1886325
62,-0.8288863,-0.68416303,"('incompetent', 'brilliant')",-0.47623587,-0.40362534,-0.17996165,-0.07859476,-0.4950279,-0.3887944,0.1062335
63,-0.6506373,-0.5387434,"('unperceptive', 'insightful')",-0.84467787,-0.84850574,0.050866693,0.16298413,-0.4814828,-0.4080883,0.0733945
64,-0.054174937,-0.09345991,"('shy', 'confident')",-0.42208534,-0.48668563,-6.2694488,-6.3485594,-2.2485696,-2.3095682,-0.0609986
65,0.1838739,0.109264396,"('insecure', 'secure')",-0.83697784,-0.9334654,0.33579463,0.2645501,-0.1057698,-0.1865503,-0.0807805
66,0.37743777,0.3017035,"('inactive', 'active')",-0.21048702,-0.1304705,0.66980344,0.6304082,0.2789181,0.2672137,-0.0117044
67,0.74753535,0.68701255,"('doubtful', 'determined')",-0.21627347,-0.17179434,-0.20334439,-0.14856419,0.1093058,0.122218,0.0129122
68,0.021130167,-0.027075764,"('dependent', 'independent')",-1.1652989,-1.2224491,-1.6419312,-1.615915,-0.9287,-0.9551466,-0.0264466
69,0.29098636,0.2496748,"('lazy', 'industrious')",1.2201986,1.1689613,-0.9566091,-0.8532952,0.1848586,0.188447,0.0035884
70,-0.4062872,-0.2988284,"('lethargic', 'energetic')",-1.1146637,-1.0100574,0.36272097,0.40655333,-0.3860766,-0.3007775,0.0852991
71,0.601453,0.56486785,"('diffident', 'self-confident')",0.6038819,0.5991371,0.4395816,0.46784493,0.5483055,0.54395,-0.0043555
72,0.20751074,0.15382828,"('unambitious', 'ambitious')",0.5492013,0.52285343,-0.54702884,-0.44935414,0.0698944,0.0757759,0.0058815
73,1.4497621,1.4344429,"('helpless', 'self-reliant')",1.0792185,0.943078,-3.1888192,-3.0625064,-0.2199461,-0.2283285,-0.0083824
74,0.6500478,0.7770518,"('undedicated', 'dedicated')",-0.16461433,-0.20868546,0.07508661,0.09032099,0.18684,0.2195625,0.0327225
75,-0.12188701,-0.2274603,"('meek', 'impulsive')",0.27325594,0.2701682,-0.2300764,-0.1618793,-0.0262358,-0.0397238,-0.013488
76,-0.79890275,-0.5758747,"('anxious', 'daring')",-1.3504463,-1.2493333,-0.04644535,-0.032970533,-0.7319315,-0.6193928,0.1125387
77,-1.8073008,-1.7569072,"('unmotivated', 'motivated')",-1.111181,-1.0839951,-1.3003173,-1.1617903,-1.4062664,-1.3342309,0.0720355
78,-1.0412685,-0.8730597,"('nonresilient', 'resilient')",-0.7533442,-0.74947655,-0.38407528,-0.30790925,-0.7262293,-0.6434818,0.0827475
79,-0.29940423,-0.35455894,"('wavering', 'unwavering')",0.54766357,0.43463373,-0.65324104,-0.595535,-0.1349939,-0.1718201,-0.0368262
80,0.17759767,0.10762319,"('dominated', 'dominating')",-0.50881106,-0.41795933,-0.12835708,-0.21288061,-0.1531902,-0.1744056,-0.0212154
81,-0.456589,-0.61292946,"('submissive', 'aggressive')",-0.68233275,-0.7052761,-0.7267686,-0.7667912,-0.6218968,-0.6949989,-0.0731021
82,-0.7954391,-0.7241499,"('poor', 'rich')",-0.4689841,-0.5014429,6.187366,6.123532,1.6409809,1.6326462,-0.0083347
83,-0.11700726,-0.18540058,"('powerless', 'powerful')",0.26157445,0.31455517,-1.3633484,-1.3405641,-0.4062604,-0.4038032,0.0024572
84,0.36441058,0.31649557,"('inferior', 'superior')",0.39141196,0.32838193,0.29084235,0.23639303,0.3488883,0.2937568,-0.0551315
85,0.13532451,0.14063245,"('insignificant', 'prestigious')",0.5746318,0.5664597,-0.34466898,-0.29367012,0.1217624,0.1378073,0.0160449
86,0.07503449,-0.11575412,"('uninfluential', 'influential')",0.18214665,0.0072326176,-0.25712097,-0.43073922,2.01e-05,-0.1797536,-0.1797737
87,-0.19613253,-0.43350896,"('unsuccessful', 'successful')",-0.25465745,-0.37209836,0.5594388,0.45082873,0.0362163,-0.1182595,-0.1544758
88,-0.14347602,-0.24900131,"('low', 'eminent')",0.14796856,-0.007831315,-0.39947584,-0.50656784,-0.1316611,-0.2544668,-0.1228057
