,universe_male,universe_female,tuple,average_male,average_female,female-male
62,1.2387091,1.368386,"('incompetent', 'brilliant')",1.2387091,1.368386,0.1296769
63,0.716013,0.7292509,"('unperceptive', 'insightful')",0.716013,0.7292509,0.0132379
64,-6.580287,-6.48126,"('shy', 'confident')",-6.580287,-6.4812598,0.0990272
65,0.34214792,0.2107364,"('insecure', 'secure')",0.3421479,0.2107364,-0.1314115
66,-0.25919658,-0.27123946,"('inactive', 'active')",-0.2591966,-0.2712395,-0.0120429
67,-0.28011945,-0.18897963,"('doubtful', 'determined')",-0.2801194,-0.1889796,0.0911398
68,-0.0875107,-0.1305565,"('dependent', 'independent')",-0.0875107,-0.1305565,-0.0430458
69,-2.138604,-2.0986538,"('lazy', 'industrious')",-2.1386039,-2.0986538,0.0399501
70,1.0096408,1.0316956,"('lethargic', 'energetic')",1.0096408,1.0316956,0.0220548
71,0.46477133,0.4162181,"('diffident', 'self-confident')",0.4647713,0.4162181,-0.0485532
72,0.98141766,1.0157698,"('unambitious', 'ambitious')",0.9814177,1.0157698,0.0343521
73,-3.1838057,-3.1284356,"('helpless', 'self-reliant')",-3.1838057,-3.1284356,0.0553701
74,0.20251018,0.05704015,"('undedicated', 'dedicated')",0.2025102,0.0570402,-0.14547
75,-1.0164969,-0.8294952,"('meek', 'impulsive')",-1.0164969,-0.8294952,0.1870017
76,0.6717509,0.62632984,"('anxious', 'daring')",0.6717509,0.6263298,-0.0454211
77,-1.057295,-0.95005643,"('unmotivated', 'motivated')",-1.057295,-0.9500564,0.1072386
78,-0.5343321,-0.5518325,"('nonresilient', 'resilient')",-0.5343321,-0.5518325,-0.0175004
79,-0.11506212,0.0026507657,"('wavering', 'unwavering')",-0.1150621,0.0026508,0.1177129
80,-0.5056226,-0.47054684,"('dominated', 'dominating')",-0.5056226,-0.4705468,0.0350758
81,-0.083211765,-0.030021288,"('submissive', 'aggressive')",-0.0832118,-0.0300213,0.0531905
82,6.915923,7.1188464,"('poor', 'rich')",6.9159231,7.1188464,0.2029233
83,-0.37898225,-0.3230543,"('powerless', 'powerful')",-0.3789822,-0.3230543,0.0559279
84,0.7063635,0.7038168,"('inferior', 'superior')",0.7063635,0.7038168,-0.0025467
85,-0.8942064,-1.0135715,"('insignificant', 'prestigious')",-0.8942064,-1.0135715,-0.1193651
86,0.53646046,0.60977405,"('uninfluential', 'influential')",0.5364605,0.6097741,0.0733136
87,0.03843785,0.18672396,"('unsuccessful', 'successful')",0.0384379,0.186724,0.1482861
88,0.40117964,0.4259756,"('low', 'eminent')",0.4011796,0.4259756,0.024796
