,cameo_male,cameo_female,tuple,average_male,average_female,female-male
79,-0.16313672,-0.09927316,"('wavering', 'unwavering')",-0.1631367,-0.0992732,0.0638635
80,0.062326804,-0.06800362,"('dominated', 'dominating')",0.0623268,-0.0680036,-0.1303304
81,-0.12162292,-0.21851824,"('submissive', 'aggressive')",-0.1216229,-0.2185182,-0.0968953
82,6.230589,6.614152,"('poor', 'rich')",6.2305889,6.614152,0.3835631
83,-0.2916701,-0.28126112,"('powerless', 'powerful')",-0.2916701,-0.2812611,0.010409
84,0.3176573,0.45567128,"('inferior', 'superior')",0.3176573,0.4556713,0.138014
85,-0.85316914,-0.97544044,"('insignificant', 'prestigious')",-0.8531691,-0.9754404,-0.1222713
86,0.72345024,0.6505866,"('uninfluential', 'influential')",0.7234502,0.6505866,-0.0728636
87,0.33414197,0.61562204,"('unsuccessful', 'successful')",0.334142,0.615622,0.28148
88,0.26217037,0.24508876,"('low', 'eminent')",0.2621704,0.2450888,-0.0170816
