,speaking_male,speaking_female,tuple,average_male,average_female,female-male
49,0.2534825,0.4020877,"('unable', 'able')",0.2534825,0.4020877,0.1486052
50,-0.14427696,-0.06404872,"('clumsy', 'skillful')",-0.144277,-0.0640487,0.0802283
51,1.2069813,1.1600226,"('uneducated', 'educated')",1.2069813,1.1600226,-0.0469587
52,-0.031589452,0.017881233,"('irrational', 'rational')",-0.0315895,0.0178812,0.0494707
53,0.029332314,0.06087621,"('uncreative', 'creative')",0.0293323,0.0608762,0.0315439
54,1.1039333,1.4563326,"('incapable', 'capable')",1.1039333,1.4563326,0.3523993
55,1.1565554,1.1418778,"('incompetent', 'clever')",1.1565554,1.1418778,-0.0146776
56,0.6389681,0.7494014,"('impractical', 'practical')",0.6389681,0.7494014,0.1104333
57,-2.098744,-2.0659163,"('unimaginative', 'imaginative')",-2.0987439,-2.0659163,0.0328276
58,0.17202045,0.12473435,"('undiscriminating', 'discriminating')",0.1720205,0.1247343,-0.0472862
59,0.2054102,0.352942,"('foolish', 'wise')",0.2054102,0.352942,0.1475318
60,0.5084632,0.45746657,"('inefficient', 'efficient')",0.5084632,0.4574666,-0.0509966
61,0.7517108,0.6280853,"('illogical', 'logical')",0.7517108,0.6280853,-0.1236255
62,1.5048113,1.6282907,"('incompetent', 'brilliant')",1.5048113,1.6282907,0.1234794
63,0.7824686,0.9671904,"('unperceptive', 'insightful')",0.7824686,0.9671904,0.1847218
64,-5.983478,-5.7990384,"('shy', 'confident')",-5.9834781,-5.7990384,0.1844397
65,0.30913362,0.38017654,"('insecure', 'secure')",0.3091336,0.3801765,0.0710429
66,-0.21233742,-0.22105306,"('inactive', 'active')",-0.2123374,-0.2210531,-0.0087157
67,-0.95673525,-1.0442843,"('doubtful', 'determined')",-0.9567353,-1.0442843,-0.087549
68,-0.31199664,-0.22151613,"('dependent', 'independent')",-0.3119966,-0.2215161,0.0904805
69,-1.8830507,-1.8068682,"('lazy', 'industrious')",-1.8830507,-1.8068682,0.0761825
70,1.6507812,1.6726607,"('lethargic', 'energetic')",1.6507812,1.6726607,0.0218795
71,0.583223,0.76737756,"('diffident', 'self-confident')",0.583223,0.7673776,0.1841546
72,0.86222535,0.96396965,"('unambitious', 'ambitious')",0.8622254,0.9639696,0.1017442
73,-2.1939847,-2.0542817,"('helpless', 'self-reliant')",-2.1939847,-2.0542817,0.139703
74,0.63508886,0.57051486,"('undedicated', 'dedicated')",0.6350889,0.5705149,-0.064574
75,-1.0940392,-0.9576425,"('meek', 'impulsive')",-1.0940392,-0.9576425,0.1363967
76,0.48583886,0.33656412,"('anxious', 'daring')",0.4858389,0.3365641,-0.1492748
77,-1.5639758,-1.3585865,"('unmotivated', 'motivated')",-1.5639758,-1.3585865,0.2053893
78,-0.77286243,-0.63865405,"('nonresilient', 'resilient')",-0.7728624,-0.6386541,0.1342083
79,-0.39588097,-0.27730066,"('wavering', 'unwavering')",-0.395881,-0.2773007,0.1185803
80,0.44926864,0.3285731,"('dominated', 'dominating')",0.4492686,0.3285731,-0.1206955
81,-0.10020818,-0.14187738,"('submissive', 'aggressive')",-0.1002082,-0.1418774,-0.0416692
82,6.4037952,6.591488,"('poor', 'rich')",6.4037952,6.5914879,0.1876927
83,-0.41219407,-0.3829573,"('powerless', 'powerful')",-0.4121941,-0.3829573,0.0292368
84,0.2743815,0.28586617,"('inferior', 'superior')",0.2743815,0.2858662,0.0114847
85,-1.3718163,-1.3866158,"('insignificant', 'prestigious')",-1.3718163,-1.3866158,-0.0147995
86,0.98566115,0.97681415,"('uninfluential', 'influential')",0.9856611,0.9768142,-0.0088469
87,0.7200095,0.92190444,"('unsuccessful', 'successful')",0.7200095,0.9219044,0.2018949
88,0.2535867,0.30433056,"('low', 'eminent')",0.2535867,0.3043306,0.0507439
