,alphabet_male,alphabet_female,tuple,average_male,average_female,female-male
46,-0.92874366,-0.82483304,"('uncompetitive', 'competitive')",-0.9287437,-0.824833,0.1039107
47,5.329808,5.575588,"('stupid', 'smart')",5.3298082,5.5755882,0.24578
48,1.0475589,0.93502015,"('unintelligent', 'intelligent')",1.0475589,0.9350201,-0.1125388
49,0.14998627,0.45001954,"('unable', 'able')",0.1499863,0.4500195,0.3000332
50,-0.26627174,-0.18884744,"('clumsy', 'skillful')",-0.2662717,-0.1888474,0.0774243
51,0.30409297,0.3614788,"('uneducated', 'educated')",0.304093,0.3614788,0.0573858
52,-0.31855515,-0.3228732,"('irrational', 'rational')",-0.3185551,-0.3228732,-0.0043181
53,0.32228678,0.29680514,"('uncreative', 'creative')",0.3222868,0.2968051,-0.0254817
54,1.4133047,1.7732629,"('incapable', 'capable')",1.4133047,1.7732629,0.3599582
55,0.42696926,0.45562056,"('incompetent', 'clever')",0.4269693,0.4556206,0.0286513
56,0.50863665,0.60043585,"('impractical', 'practical')",0.5086367,0.6004359,0.0917992
57,-2.97669,-2.774156,"('unimaginative', 'imaginative')",-2.9766901,-2.7741561,0.202534
58,-0.08684963,-0.123798646,"('undiscriminating', 'discriminating')",-0.0868496,-0.1237986,-0.036949
59,0.006653905,0.083305016,"('foolish', 'wise')",0.0066539,0.083305,0.0766511
60,0.725386,0.81950134,"('inefficient', 'efficient')",0.725386,0.8195013,0.0941153
61,0.2330196,0.094064966,"('illogical', 'logical')",0.2330196,0.094065,-0.1389546
62,0.9890111,1.1788027,"('incompetent', 'brilliant')",0.9890111,1.1788027,0.1897916
63,0.40196696,0.6199607,"('unperceptive', 'insightful')",0.401967,0.6199607,0.2179937
64,-7.471496,-7.0990057,"('shy', 'confident')",-7.4714961,-7.0990057,0.3724904
65,-0.13853332,-0.04798987,"('insecure', 'secure')",-0.1385333,-0.0479899,0.0905434
66,-0.5067159,-0.37168536,"('inactive', 'active')",-0.5067159,-0.3716854,0.1350305
67,-0.26686418,-0.21741942,"('doubtful', 'determined')",-0.2668642,-0.2174194,0.0494448
68,-0.6391604,-0.5307554,"('dependent', 'independent')",-0.6391604,-0.5307554,0.108405
69,-1.9951799,-1.9286542,"('lazy', 'industrious')",-1.9951799,-1.9286542,0.0665257
70,0.36401862,0.73388404,"('lethargic', 'energetic')",0.3640186,0.733884,0.3698654
71,0.08957096,0.18448189,"('diffident', 'self-confident')",0.089571,0.1844819,0.0949109
72,0.9336281,0.9706055,"('unambitious', 'ambitious')",0.9336281,0.9706055,0.0369774
73,-3.4208062,-3.3462992,"('helpless', 'self-reliant')",-3.4208062,-3.3462992,0.074507
74,-0.04071565,-0.11290232,"('undedicated', 'dedicated')",-0.0407156,-0.1129023,-0.0721867
75,-1.0608264,-0.80962145,"('meek', 'impulsive')",-1.0608264,-0.8096215,0.2512049
76,0.57303035,0.5869943,"('anxious', 'daring')",0.5730304,0.5869943,0.0139639
77,-1.240484,-0.9731606,"('unmotivated', 'motivated')",-1.240484,-0.9731606,0.2673234
78,-0.3397199,-0.35069224,"('nonresilient', 'resilient')",-0.3397199,-0.3506922,-0.0109723
79,-0.22944574,-0.024327032,"('wavering', 'unwavering')",-0.2294457,-0.024327,0.2051187
80,-0.7128169,-0.6969987,"('dominated', 'dominating')",-0.7128169,-0.6969987,0.0158182
81,-0.20812523,-0.11524278,"('submissive', 'aggressive')",-0.2081252,-0.1152428,0.0928824
82,6.7835574,7.123767,"('poor', 'rich')",6.7835574,7.1237669,0.3402095
83,-0.42680508,-0.4750161,"('powerless', 'powerful')",-0.4268051,-0.4750161,-0.048211
84,0.37523428,0.33776215,"('inferior', 'superior')",0.3752343,0.3377621,-0.0374722
85,-0.72333485,-0.87746245,"('insignificant', 'prestigious')",-0.7233348,-0.8774624,-0.1541276
86,0.25170362,0.3946547,"('uninfluential', 'influential')",0.2517036,0.3946547,0.1429511
87,-0.44178882,-0.17742744,"('unsuccessful', 'successful')",-0.4417888,-0.1774274,0.2643614
88,0.26457018,0.30672547,"('low', 'eminent')",0.2645702,0.3067255,0.0421553
