,action_male,action_female,tuple,average_male,average_female,female-male
26,0.25865722,0.25769266,"('hardhearted', 'benevolent')",0.2586572,0.2576927,-0.0009645
27,1.3426311,1.3109744,"('hardhearted', 'softhearted')",1.3426311,1.3109744,-0.0316567
28,0.94816995,0.84938216,"('disloyal', 'loyal')",0.9481699,0.8493822,-0.0987877
29,-0.46681267,-0.5486122,"('unfair', 'fair')",-0.4668127,-0.5486122,-0.0817995
30,1.279756,1.135856,"('intolerant', 'tolerant')",1.2797559,1.135856,-0.1438999
31,-2.103209,-2.00251,"('evil', 'good')",-2.103209,-2.0025101,0.1006989
32,1.1472898,1.0522107,"('unkind', 'kind')",1.1472898,1.0522107,-0.0950791
33,-0.44834045,-0.41156447,"('wrong', 'right')",-0.4483404,-0.4115645,0.0367759
34,4.7931914,4.876744,"('mean', 'honorable')",4.7931914,4.8767438,0.0835524
35,-1.316263,-1.2970692,"('corrupt', 'incorrupt')",-1.316263,-1.2970692,0.0191938
36,-0.94563127,-0.8681259,"('hostile', 'amicable')",-0.9456313,-0.8681259,0.0775054
37,1.0758827,0.9424446,"('fake', 'genuine')",1.0758827,0.9424446,-0.1334381
38,0.29360503,0.2093731,"('untruthful', 'truthful')",0.293605,0.2093731,-0.0842319
39,-0.3849301,-0.4542995,"('exploitative', 'cooperative')",-0.3849301,-0.4542995,-0.0693694
40,-2.460642,-2.4083116,"('stingy', 'generous')",-2.4606421,-2.4083116,0.0523305
41,-0.13359967,-0.27659014,"('unforgiving', 'forgiving')",-0.1335997,-0.2765901,-0.1429904
42,-1.9879024,-1.9021018,"('unreliable', 'reliable')",-1.9879024,-1.9021018,0.0858006
43,1.5986058,1.4413272,"('irresponsible', 'responsible')",1.5986058,1.4413272,-0.1572786
44,-1.2755464,-1.3790648,"('prejudiced', 'unprejudiced')",-1.2755464,-1.3790648,-0.1035184
45,0.38412723,0.3160825,"('incompetent', 'competent')",0.3841272,0.3160825,-0.0680447
46,-0.3363887,-0.39638886,"('uncompetitive', 'competitive')",-0.3363887,-0.3963889,-0.0600002
47,5.485199,5.606917,"('stupid', 'smart')",5.485199,5.6069169,0.1217179
48,0.7778676,0.67534673,"('unintelligent', 'intelligent')",0.7778676,0.6753467,-0.1025209
49,0.34117147,0.4253357,"('unable', 'able')",0.3411715,0.4253357,0.0841642
50,-0.2848053,-0.124647066,"('clumsy', 'skillful')",-0.2848053,-0.1246471,0.1601582
51,0.6701798,0.66465324,"('uneducated', 'educated')",0.6701798,0.6646532,-0.0055266
52,-0.9346456,-0.87243253,"('irrational', 'rational')",-0.9346456,-0.8724325,0.0622131
53,-0.28871927,-0.24934272,"('uncreative', 'creative')",-0.2887193,-0.2493427,0.0393766
54,1.0934696,1.3067031,"('incapable', 'capable')",1.0934696,1.3067031,0.2132335
55,0.9246959,0.8101897,"('incompetent', 'clever')",0.9246959,0.8101897,-0.1145062
56,1.5427127,1.414975,"('impractical', 'practical')",1.5427127,1.414975,-0.1277377
57,-2.6433413,-2.5636947,"('unimaginative', 'imaginative')",-2.6433413,-2.5636947,0.0796466
58,-0.14470363,-0.21275614,"('undiscriminating', 'discriminating')",-0.1447036,-0.2127561,-0.0680525
59,-0.18524125,0.013801895,"('foolish', 'wise')",-0.1852413,0.0138019,0.1990432
60,1.4267778,1.2286438,"('inefficient', 'efficient')",1.4267778,1.2286438,-0.198134
61,0.3995773,0.19079497,"('illogical', 'logical')",0.3995773,0.190795,-0.2087823
62,1.3600106,1.3811482,"('incompetent', 'brilliant')",1.3600106,1.3811482,0.0211376
63,0.835746,0.77954507,"('unperceptive', 'insightful')",0.835746,0.7795451,-0.0562009
64,-5.3527074,-5.3454776,"('shy', 'confident')",-5.3527074,-5.3454776,0.0072298
65,0.7402865,0.686343,"('insecure', 'secure')",0.7402865,0.686343,-0.0539435
66,-0.15337473,-0.119816914,"('inactive', 'active')",-0.1533747,-0.1198169,0.0335578
67,-0.09534668,-0.20096137,"('doubtful', 'determined')",-0.0953467,-0.2009614,-0.1056147
68,-0.44066766,-0.4649342,"('dependent', 'independent')",-0.4406677,-0.4649342,-0.0242665
69,-1.5421495,-1.4144644,"('lazy', 'industrious')",-1.5421495,-1.4144644,0.1276851
70,1.6665732,1.6348451,"('lethargic', 'energetic')",1.6665732,1.6348451,-0.0317281
71,-0.22572008,-0.13525143,"('diffident', 'self-confident')",-0.2257201,-0.1352514,0.0904687
72,0.6126821,0.6549034,"('unambitious', 'ambitious')",0.6126821,0.6549034,0.0422213
73,-3.2094145,-3.1304617,"('helpless', 'self-reliant')",-3.2094145,-3.1304617,0.0789528
74,0.09198989,0.02512009,"('undedicated', 'dedicated')",0.0919899,0.0251201,-0.0668698
75,-0.68326527,-0.49434647,"('meek', 'impulsive')",-0.6832653,-0.4943465,0.1889188
76,0.84485996,0.71989524,"('anxious', 'daring')",0.84486,0.7198952,-0.1249648
77,-0.40261793,-0.4235546,"('unmotivated', 'motivated')",-0.4026179,-0.4235546,-0.0209367
78,-0.70738906,-0.68514395,"('nonresilient', 'resilient')",-0.7073891,-0.6851439,0.0222452
79,-0.19719526,-0.06095158,"('wavering', 'unwavering')",-0.1971953,-0.0609516,0.1362437
80,0.020719685,-0.08855327,"('dominated', 'dominating')",0.0207197,-0.0885533,-0.109273
81,0.9230423,0.8745495,"('submissive', 'aggressive')",0.9230423,0.8745495,-0.0484928
82,5.694284,5.88702,"('poor', 'rich')",5.694284,5.8870201,0.1927361
83,-0.07660114,-0.2212335,"('powerless', 'powerful')",-0.0766011,-0.2212335,-0.1446324
84,-0.009276189,0.012004217,"('inferior', 'superior')",-0.0092762,0.0120042,0.0212804
85,-1.7475471,-1.6709214,"('insignificant', 'prestigious')",-1.7475471,-1.6709214,0.0766257
86,0.69689405,0.66338366,"('uninfluential', 'influential')",0.696894,0.6633837,-0.0335103
87,-0.0032231733,0.13367587,"('unsuccessful', 'successful')",-0.0032232,0.1336759,0.1368991
88,0.28115422,0.33880684,"('low', 'eminent')",0.2811542,0.3388068,0.0576526
