,baseboard_male,baseboard_female,tuple,average_male,average_female,female-male
61,0.69357026,0.5564243,"('illogical', 'logical')",0.6935703,0.5564243,-0.137146
62,1.0839684,1.292748,"('incompetent', 'brilliant')",1.0839684,1.292748,0.2087796
63,0.43026513,0.5091963,"('unperceptive', 'insightful')",0.4302651,0.5091963,0.0789312
64,-2.8050792,-2.8732557,"('shy', 'confident')",-2.8050792,-2.8732557,-0.0681765
65,0.8917048,1.1005882,"('insecure', 'secure')",0.8917048,1.1005882,0.2088834
66,-1.393479,-1.3629519,"('inactive', 'active')",-1.393479,-1.3629519,0.0305271
67,0.8754148,0.8323134,"('doubtful', 'determined')",0.8754148,0.8323134,-0.0431014
68,-1.118938,-0.996802,"('dependent', 'independent')",-1.118938,-0.996802,0.122136
69,-1.3474139,-1.4996598,"('lazy', 'industrious')",-1.3474139,-1.4996598,-0.1522459
70,1.2817012,1.3439754,"('lethargic', 'energetic')",1.2817012,1.3439754,0.0622742
71,0.22429714,0.16059251,"('diffident', 'self-confident')",0.2242971,0.1605925,-0.0637046
72,0.18096204,0.4762687,"('unambitious', 'ambitious')",0.180962,0.4762687,0.2953067
73,-1.5384238,-1.4875988,"('helpless', 'self-reliant')",-1.5384238,-1.4875988,0.050825
74,0.54270893,0.6316279,"('undedicated', 'dedicated')",0.5427089,0.6316279,0.088919
75,-1.3515178,-1.3653911,"('meek', 'impulsive')",-1.3515178,-1.3653911,-0.0138733
76,0.4165408,0.63713676,"('anxious', 'daring')",0.4165408,0.6371368,0.220596
77,-0.39050278,-0.3100333,"('unmotivated', 'motivated')",-0.3905028,-0.3100333,0.0804695
78,-0.5545256,-0.53507954,"('nonresilient', 'resilient')",-0.5545256,-0.5350795,0.0194461
79,-1.389829,-1.3836836,"('wavering', 'unwavering')",-1.389829,-1.3836836,0.0061454
80,1.2085439,1.2789199,"('dominated', 'dominating')",1.2085439,1.2789199,0.070376
81,0.43546966,0.5718306,"('submissive', 'aggressive')",0.4354697,0.5718306,0.1363609
82,2.5873418,2.7511742,"('poor', 'rich')",2.5873418,2.7511742,0.1638324
83,-0.20314382,-0.19558686,"('powerless', 'powerful')",-0.2031438,-0.1955869,0.0075569
84,0.5616863,0.6189136,"('inferior', 'superior')",0.5616863,0.6189136,0.0572273
85,-1.7709397,-1.9011116,"('insignificant', 'prestigious')",-1.7709397,-1.9011116,-0.1301719
86,0.40603435,0.31076193,"('uninfluential', 'influential')",0.4060344,0.3107619,-0.0952725
87,0.09473308,0.10255823,"('unsuccessful', 'successful')",0.0947331,0.1025582,0.0078251
88,-0.56075823,-0.54294723,"('low', 'eminent')",-0.5607582,-0.5429472,0.017811
