,beastie_male,beastie_female,tuple,average_male,average_female,female-male
23,2.7221916,2.5870802,"('insincere', 'sincere')",2.7221916,2.5870802,-0.1351114
24,-0.28233358,-0.33894596,"('dishonest', 'honest')",-0.2823336,-0.338946,-0.0566124
25,-0.36740154,-0.47658294,"('egoistic', 'altruistic')",-0.3674015,-0.4765829,-0.1091814
26,0.19307202,0.037715357,"('hardhearted', 'benevolent')",0.193072,0.0377154,-0.1553566
27,-0.2913158,-0.4284783,"('hardhearted', 'softhearted')",-0.2913158,-0.4284783,-0.1371625
28,0.7629601,0.66353977,"('disloyal', 'loyal')",0.7629601,0.6635398,-0.0994203
29,0.34159046,0.28424206,"('unfair', 'fair')",0.3415905,0.2842421,-0.0573484
30,0.23682535,0.2306516,"('intolerant', 'tolerant')",0.2368253,0.2306516,-0.0061737
31,-1.4138564,-1.4753349,"('evil', 'good')",-1.4138564,-1.4753349,-0.0614785
32,0.9926415,1.0339382,"('unkind', 'kind')",0.9926415,1.0339382,0.0412967
33,0.1358711,0.11040432,"('wrong', 'right')",0.1358711,0.1104043,-0.0254668
34,2.2185924,2.2075326,"('mean', 'honorable')",2.2185924,2.2075326,-0.0110598
35,-0.39096147,-0.44283742,"('corrupt', 'incorrupt')",-0.3909615,-0.4428374,-0.0518759
36,-0.41823488,-0.6329876,"('hostile', 'amicable')",-0.4182349,-0.6329876,-0.2147527
37,0.1386942,0.10029192,"('fake', 'genuine')",0.1386942,0.1002919,-0.0384023
38,0.13345967,0.21371543,"('untruthful', 'truthful')",0.1334597,0.2137154,0.0802557
39,-1.2649969,-1.1995571,"('exploitative', 'cooperative')",-1.2649969,-1.1995571,0.0654398
40,-2.8116508,-2.967894,"('stingy', 'generous')",-2.8116508,-2.9678941,-0.1562433
41,-0.4924719,-0.61352944,"('unforgiving', 'forgiving')",-0.4924719,-0.6135294,-0.1210575
42,-1.2721552,-1.2286606,"('unreliable', 'reliable')",-1.2721552,-1.2286606,0.0434946
43,0.48266828,0.5537167,"('irresponsible', 'responsible')",0.4826683,0.5537167,0.0710484
44,-1.4460616,-1.3577721,"('prejudiced', 'unprejudiced')",-1.4460616,-1.3577721,0.0882895
45,0.18863143,0.15132616,"('incompetent', 'competent')",0.1886314,0.1513262,-0.0373052
46,-0.863542,-0.8627256,"('uncompetitive', 'competitive')",-0.863542,-0.8627256,0.0008164
47,2.670302,2.6473298,"('stupid', 'smart')",2.6703019,2.6473298,-0.0229721
48,0.91293126,0.8708646,"('unintelligent', 'intelligent')",0.9129313,0.8708646,-0.0420667
49,0.9118904,1.0000802,"('unable', 'able')",0.9118904,1.0000802,0.0881898
50,0.17692757,0.13870515,"('clumsy', 'skillful')",0.1769276,0.1387051,-0.0382225
51,-0.090638846,-0.044617005,"('uneducated', 'educated')",-0.0906388,-0.044617,0.0460218
52,-0.23017833,-0.35246623,"('irrational', 'rational')",-0.2301783,-0.3524662,-0.1222879
53,-0.70395005,-0.8411703,"('uncreative', 'creative')",-0.70395,-0.8411703,-0.1372203
54,0.924164,0.940836,"('incapable', 'capable')",0.924164,0.940836,0.016672
55,0.689536,0.6955601,"('incompetent', 'clever')",0.689536,0.6955601,0.0060241
56,0.9931114,1.045438,"('impractical', 'practical')",0.9931114,1.0454381,0.0523267
57,-1.8591504,-1.8602728,"('unimaginative', 'imaginative')",-1.8591504,-1.8602728,-0.0011224
58,-0.45625168,-0.55381775,"('undiscriminating', 'discriminating')",-0.4562517,-0.5538177,-0.097566
59,0.78171957,0.8229822,"('foolish', 'wise')",0.7817196,0.8229822,0.0412626
60,1.0755478,1.1762315,"('inefficient', 'efficient')",1.0755478,1.1762315,0.1006837
61,-0.31211686,-0.4025608,"('illogical', 'logical')",-0.3121169,-0.4025608,-0.0904439
62,-0.23757374,-0.10314204,"('incompetent', 'brilliant')",-0.2375737,-0.103142,0.1344317
63,0.3756173,0.40129527,"('unperceptive', 'insightful')",0.3756173,0.4012953,0.025678
64,-3.1876945,-3.0993533,"('shy', 'confident')",-3.1876945,-3.0993533,0.0883412
65,0.066273764,0.06805225,"('insecure', 'secure')",0.0662738,0.0680522,0.0017784
66,-1.0170355,-1.0482869,"('inactive', 'active')",-1.0170355,-1.0482869,-0.0312514
67,0.58108133,0.7271066,"('doubtful', 'determined')",0.5810813,0.7271066,0.1460253
68,-0.031181462,-0.01132891,"('dependent', 'independent')",-0.0311815,-0.0113289,0.0198526
69,-1.1102942,-1.1053203,"('lazy', 'industrious')",-1.1102942,-1.1053203,0.0049739
70,-0.25861642,-0.29154307,"('lethargic', 'energetic')",-0.2586164,-0.2915431,-0.0329267
71,1.1075163,1.1861148,"('diffident', 'self-confident')",1.1075163,1.1861148,0.0785985
72,-0.09174233,-0.026942343,"('unambitious', 'ambitious')",-0.0917423,-0.0269423,0.0648
73,-2.0796373,-2.0111442,"('helpless', 'self-reliant')",-2.0796373,-2.0111442,0.0684931
74,-0.08126509,-0.14244047,"('undedicated', 'dedicated')",-0.0812651,-0.1424405,-0.0611754
75,-0.76133263,-0.67751634,"('meek', 'impulsive')",-0.7613326,-0.6775163,0.0838163
76,0.055284273,0.08105362,"('anxious', 'daring')",0.0552843,0.0810536,0.0257693
77,-0.257254,-0.22898352,"('unmotivated', 'motivated')",-0.257254,-0.2289835,0.0282705
78,0.46015462,0.439081,"('nonresilient', 'resilient')",0.4601546,0.439081,-0.0210736
79,0.16225433,0.13320243,"('wavering', 'unwavering')",0.1622543,0.1332024,-0.0290519
80,-1.0053,-0.9021189,"('dominated', 'dominating')",-1.0053,-0.9021189,0.1031811
81,-0.22024658,-0.07672597,"('submissive', 'aggressive')",-0.2202466,-0.076726,0.1435206
82,2.2578995,2.2513468,"('poor', 'rich')",2.2578995,2.2513468,-0.0065527
83,0.07778612,0.09094219,"('powerless', 'powerful')",0.0777861,0.0909422,0.0131561
84,0.38453847,0.4293633,"('inferior', 'superior')",0.3845385,0.4293633,0.0448248
85,-0.5454764,-0.6069651,"('insignificant', 'prestigious')",-0.5454764,-0.6069651,-0.0614887
86,0.1089734,-0.043028217,"('uninfluential', 'influential')",0.1089734,-0.0430282,-0.1520016
87,-0.4749701,-0.30620334,"('unsuccessful', 'successful')",-0.4749701,-0.3062033,0.1687668
88,0.048522163,0.10924812,"('low', 'eminent')",0.0485222,0.1092481,0.0607259
