,panic_male,panic_female,tuple,average_male,average_female,female-male
75,-0.67540413,-0.7823247,"('meek', 'impulsive')",-0.6754041,-0.7823247,-0.1069206
76,0.8663036,0.96904117,"('anxious', 'daring')",0.8663036,0.9690412,0.1027376
77,-1.3318695,-1.1686542,"('unmotivated', 'motivated')",-1.3318695,-1.1686542,0.1632153
78,-0.8878497,-0.861346,"('nonresilient', 'resilient')",-0.8878497,-0.861346,0.0265037
79,-0.36723223,-0.45528743,"('wavering', 'unwavering')",-0.3672322,-0.4552874,-0.0880552
80,0.5091619,0.38267562,"('dominated', 'dominating')",0.5091619,0.3826756,-0.1264863
81,0.42260897,0.46730405,"('submissive', 'aggressive')",0.422609,0.4673041,0.0446951
82,6.1051273,6.418218,"('poor', 'rich')",6.1051273,6.4182181,0.3130908
83,-0.31884918,-0.31266278,"('powerless', 'powerful')",-0.3188492,-0.3126628,0.0061864
84,0.33885953,0.31802863,"('inferior', 'superior')",0.3388595,0.3180286,-0.0208309
85,-1.6713055,-1.7618765,"('insignificant', 'prestigious')",-1.6713055,-1.7618765,-0.090571
86,1.0941691,1.0018483,"('uninfluential', 'influential')",1.0941691,1.0018483,-0.0923208
87,0.09478269,0.29605633,"('unsuccessful', 'successful')",0.0947827,0.2960563,0.2012736
88,-0.018311596,-0.001304402,"('low', 'eminent')",-0.0183116,-0.0013044,0.0170072
