,monument_male,monument_female,tuple,average_male,average_female,female-male
51,1.1717376,0.88535935,"('uneducated', 'educated')",1.1717376,0.8853593,-0.2863783
52,-1.5228997,-1.4025556,"('irrational', 'rational')",-1.5228997,-1.4025556,0.1203441
53,0.041508555,-0.026865814,"('uncreative', 'creative')",0.0415086,-0.0268658,-0.0683744
54,0.823616,1.029354,"('incapable', 'capable')",0.823616,1.029354,0.205738
55,1.7568802,1.6303885,"('incompetent', 'clever')",1.7568802,1.6303885,-0.1264917
56,1.7172987,1.6215987,"('impractical', 'practical')",1.7172987,1.6215987,-0.0957
57,-1.8754494,-2.3017254,"('unimaginative', 'imaginative')",-1.8754494,-2.3017254,-0.426276
58,0.27435392,0.0014128089,"('undiscriminating', 'discriminating')",0.2743539,0.0014128,-0.2729411
59,-0.6368023,-0.48398125,"('foolish', 'wise')",-0.6368023,-0.4839813,0.152821
60,1.2081906,1.3800943,"('inefficient', 'efficient')",1.2081906,1.3800943,0.1719037
61,0.41271454,0.14578085,"('illogical', 'logical')",0.4127145,0.1457808,-0.2669337
62,1.041844,1.2295953,"('incompetent', 'brilliant')",1.041844,1.2295953,0.1877513
63,0.84592736,0.7961359,"('unperceptive', 'insightful')",0.8459274,0.7961359,-0.0497915
64,-6.0713563,-6.0737386,"('shy', 'confident')",-6.0713563,-6.0737386,-0.0023823
65,1.1948546,1.0920823,"('insecure', 'secure')",1.1948546,1.0920823,-0.1027723
66,-0.07619043,-0.35070157,"('inactive', 'active')",-0.0761904,-0.3507016,-0.2745112
67,0.16733253,0.095643714,"('doubtful', 'determined')",0.1673325,0.0956437,-0.0716888
68,-1.1929861,-1.0438999,"('dependent', 'independent')",-1.1929861,-1.0438999,0.1490862
69,-2.3873959,-2.2731395,"('lazy', 'industrious')",-2.3873959,-2.2731395,0.1142564
70,1.9886948,1.7662929,"('lethargic', 'energetic')",1.9886948,1.7662929,-0.2224019
71,0.03808109,0.16250342,"('diffident', 'self-confident')",0.0380811,0.1625034,0.1244223
72,1.2245197,1.2933588,"('unambitious', 'ambitious')",1.2245197,1.2933588,0.0688391
73,-4.078122,-3.7466838,"('helpless', 'self-reliant')",-4.0781221,-3.7466838,0.3314383
74,0.80722576,0.68096894,"('undedicated', 'dedicated')",0.8072258,0.6809689,-0.1262569
75,-1.5165629,-1.3642054,"('meek', 'impulsive')",-1.5165629,-1.3642054,0.1523575
76,1.2326255,1.1591856,"('anxious', 'daring')",1.2326255,1.1591856,-0.0734399
77,-0.7289773,-0.6864446,"('unmotivated', 'motivated')",-0.7289773,-0.6864446,0.0425327
78,-0.55387664,-0.66731787,"('nonresilient', 'resilient')",-0.5538766,-0.6673179,-0.1134413
79,-0.71212757,-0.66999406,"('wavering', 'unwavering')",-0.7121276,-0.6699941,0.0421335
80,0.53988564,0.17797792,"('dominated', 'dominating')",0.5398856,0.1779779,-0.3619077
81,1.1477654,1.0669258,"('submissive', 'aggressive')",1.1477654,1.0669258,-0.0808396
82,6.138667,6.5219727,"('poor', 'rich')",6.1386671,6.5219727,0.3833056
83,0.17455217,0.022663314,"('powerless', 'powerful')",0.1745522,0.0226633,-0.1518889
84,0.3185911,0.31683597,"('inferior', 'superior')",0.3185911,0.316836,-0.0017551
85,-1.6231321,-1.4850061,"('insignificant', 'prestigious')",-1.6231321,-1.4850061,0.138126
86,1.2382516,0.84790623,"('uninfluential', 'influential')",1.2382516,0.8479062,-0.3903454
87,0.36132887,0.22202693,"('unsuccessful', 'successful')",0.3613289,0.2220269,-0.139302
88,0.59361386,0.6441998,"('low', 'eminent')",0.5936139,0.6441998,0.0505859
