,manipulation_male,manipulation_female,tuple,average_male,average_female,female-male
20,1.4303492,1.3251253,"('rough', 'thoughtful')",1.4303492,1.3251253,-0.1052239
21,-0.38023087,-0.4130094,"('immoral', 'moral')",-0.3802309,-0.4130094,-0.0327785
22,-0.7304484,-0.84243304,"('untrustworthy', 'trustworthy')",-0.7304484,-0.842433,-0.1119846
23,6.6750264,6.613387,"('insincere', 'sincere')",6.6750264,6.6133871,-0.0616393
24,1.3451971,1.1681087,"('dishonest', 'honest')",1.3451971,1.1681087,-0.1770884
25,0.8496868,0.7536541,"('egoistic', 'altruistic')",0.8496868,0.7536541,-0.0960327
26,0.93254125,0.88439506,"('hardhearted', 'benevolent')",0.9325413,0.8843951,-0.0481462
27,1.6472208,1.4510918,"('hardhearted', 'softhearted')",1.6472208,1.4510918,-0.196129
28,1.1541907,1.0597001,"('disloyal', 'loyal')",1.1541907,1.0597001,-0.0944906
29,-1.3314253,-1.4415296,"('unfair', 'fair')",-1.3314253,-1.4415296,-0.1101043
30,1.2873005,1.1914454,"('intolerant', 'tolerant')",1.2873005,1.1914454,-0.0958551
31,-2.4448552,-2.3466864,"('evil', 'good')",-2.4448552,-2.3466864,0.0981688
32,0.868374,0.7447701,"('unkind', 'kind')",0.868374,0.7447701,-0.1236039
33,-0.606203,-0.6431733,"('wrong', 'right')",-0.606203,-0.6431733,-0.0369703
34,4.865444,4.9899864,"('mean', 'honorable')",4.8654442,4.9899864,0.1245422
35,-1.3946377,-1.4620714,"('corrupt', 'incorrupt')",-1.3946377,-1.4620714,-0.0674337
36,-0.84282064,-0.8179534,"('hostile', 'amicable')",-0.8428206,-0.8179534,0.0248672
37,0.42779586,0.34395376,"('fake', 'genuine')",0.4277959,0.3439538,-0.0838421
38,-0.224572,-0.19864255,"('untruthful', 'truthful')",-0.224572,-0.1986426,0.0259294
39,-0.34592807,-0.39538905,"('exploitative', 'cooperative')",-0.3459281,-0.3953891,-0.049461
40,-2.056138,-2.258183,"('stingy', 'generous')",-2.056138,-2.258183,-0.202045
41,-0.024371047,-0.123352885,"('unforgiving', 'forgiving')",-0.024371,-0.1233529,-0.0989819
42,-2.6625311,-2.7498403,"('unreliable', 'reliable')",-2.6625311,-2.7498403,-0.0873092
43,0.97646874,0.9201309,"('irresponsible', 'responsible')",0.9764687,0.9201309,-0.0563378
44,-1.6795465,-1.6399484,"('prejudiced', 'unprejudiced')",-1.6795465,-1.6399484,0.0395981
45,-0.041156225,-0.09339602,"('incompetent', 'competent')",-0.0411562,-0.093396,-0.0522398
46,-0.45628324,-0.5465011,"('uncompetitive', 'competitive')",-0.4562832,-0.5465011,-0.0902179
47,5.2283125,5.3357,"('stupid', 'smart')",5.2283125,5.3357,0.1073875
48,0.79426813,0.7169094,"('unintelligent', 'intelligent')",0.7942681,0.7169094,-0.0773587
49,0.451129,0.46007568,"('unable', 'able')",0.451129,0.4600757,0.0089467
50,-0.3400403,-0.40801588,"('clumsy', 'skillful')",-0.3400403,-0.4080159,-0.0679756
51,0.6895318,0.5629484,"('uneducated', 'educated')",0.6895318,0.5629484,-0.1265834
52,-1.0906355,-1.1324092,"('irrational', 'rational')",-1.0906355,-1.1324092,-0.0417737
53,-0.15813884,-0.17562805,"('uncreative', 'creative')",-0.1581388,-0.1756281,-0.0174893
54,0.91932505,0.9495003,"('incapable', 'capable')",0.9193251,0.9495003,0.0301752
55,1.2454312,1.1457369,"('incompetent', 'clever')",1.2454312,1.1457369,-0.0996943
56,0.9275499,0.8302784,"('impractical', 'practical')",0.9275499,0.8302784,-0.0972715
57,-2.8269727,-2.8093865,"('unimaginative', 'imaginative')",-2.8269727,-2.8093865,0.0175862
58,0.122087196,0.08424623,"('undiscriminating', 'discriminating')",0.1220872,0.0842462,-0.037841
59,-1.0345345,-1.0400424,"('foolish', 'wise')",-1.0345345,-1.0400424,-0.0055079
60,1.0897201,1.0520401,"('inefficient', 'efficient')",1.0897201,1.0520401,-0.03768
61,0.31502736,0.119930714,"('illogical', 'logical')",0.3150274,0.1199307,-0.1950967
62,0.6130372,0.617601,"('incompetent', 'brilliant')",0.6130372,0.617601,0.0045638
63,0.30900633,0.2756369,"('unperceptive', 'insightful')",0.3090063,0.2756369,-0.0333694
64,-6.621348,-6.659326,"('shy', 'confident')",-6.6213479,-6.6593261,-0.0379782
65,0.33983165,0.2858911,"('insecure', 'secure')",0.3398317,0.2858911,-0.0539406
66,-0.79505223,-0.81302834,"('inactive', 'active')",-0.7950522,-0.8130283,-0.0179761
67,-0.38438433,-0.31082776,"('doubtful', 'determined')",-0.3843843,-0.3108278,0.0735565
68,-0.78999215,-0.8461127,"('dependent', 'independent')",-0.7899922,-0.8461127,-0.0561205
69,-2.545307,-2.4972868,"('lazy', 'industrious')",-2.5453069,-2.4972868,0.0480201
70,0.9117439,0.8366896,"('lethargic', 'energetic')",0.9117439,0.8366896,-0.0750543
71,0.006722779,0.0798137,"('diffident', 'self-confident')",0.0067228,0.0798137,0.0730909
72,0.76551664,0.7850314,"('unambitious', 'ambitious')",0.7655166,0.7850314,0.0195148
73,-3.7352836,-3.7039702,"('helpless', 'self-reliant')",-3.7352836,-3.7039702,0.0313134
74,0.015303569,-0.13186504,"('undedicated', 'dedicated')",0.0153036,-0.131865,-0.1471686
75,-1.1664517,-0.98398256,"('meek', 'impulsive')",-1.1664517,-0.9839826,0.1824691
76,0.59043497,0.51981986,"('anxious', 'daring')",0.590435,0.5198199,-0.0706151
77,-1.0664848,-0.93768847,"('unmotivated', 'motivated')",-1.0664848,-0.9376885,0.1287963
78,-0.10155617,-0.088275775,"('nonresilient', 'resilient')",-0.1015562,-0.0882758,0.0132804
79,-0.75222147,-0.6597951,"('wavering', 'unwavering')",-0.7522215,-0.6597951,0.0924264
80,-0.22910301,-0.28419277,"('dominated', 'dominating')",-0.229103,-0.2841928,-0.0550898
81,0.3702563,0.35135394,"('submissive', 'aggressive')",0.3702563,0.3513539,-0.0189024
82,6.3567047,6.4614797,"('poor', 'rich')",6.3567047,6.4614797,0.104775
83,-0.3416148,-0.38738313,"('powerless', 'powerful')",-0.3416148,-0.3873831,-0.0457683
84,0.5784128,0.58679,"('inferior', 'superior')",0.5784128,0.58679,0.0083772
85,-0.9790194,-0.9592574,"('insignificant', 'prestigious')",-0.9790194,-0.9592574,0.019762
86,0.52721035,0.370781,"('uninfluential', 'influential')",0.5272104,0.370781,-0.1564294
87,-0.6364796,-0.48679844,"('unsuccessful', 'successful')",-0.6364796,-0.4867984,0.1496812
88,0.3461179,0.36098784,"('low', 'eminent')",0.3461179,0.3609878,0.0148699
