,blackfish_male,blackfish_female,tuple,average_male,average_female,female-male
25,-0.026781011,0.0121393055,"('egoistic', 'altruistic')",-0.026781,0.0121393,0.0389203
26,0.4422109,0.19092993,"('hardhearted', 'benevolent')",0.4422109,0.1909299,-0.251281
27,-0.5478679,-0.6192648,"('hardhearted', 'softhearted')",-0.5478679,-0.6192648,-0.0713969
28,0.8655693,0.76370174,"('disloyal', 'loyal')",0.8655693,0.7637017,-0.1018676
29,-0.89776653,-0.986802,"('unfair', 'fair')",-0.8977665,-0.986802,-0.0890355
30,0.50219405,0.49634653,"('intolerant', 'tolerant')",0.502194,0.4963465,-0.0058475
31,-2.2527628,-2.232879,"('evil', 'good')",-2.2527628,-2.2328789,0.0198839
32,0.41032168,0.3192118,"('unkind', 'kind')",0.4103217,0.3192118,-0.0911099
33,0.07221296,-0.042644028,"('wrong', 'right')",0.072213,-0.042644,-0.114857
34,0.64269316,0.949489,"('mean', 'honorable')",0.6426932,0.949489,0.3067958
35,-1.1542424,-1.3023449,"('corrupt', 'incorrupt')",-1.1542424,-1.3023449,-0.1481025
36,-1.6707631,-1.7291372,"('hostile', 'amicable')",-1.6707631,-1.7291372,-0.0583741
37,0.66278636,0.5681957,"('fake', 'genuine')",0.6627864,0.5681957,-0.0945907
38,0.20557025,0.07851045,"('untruthful', 'truthful')",0.2055703,0.0785104,-0.1270599
39,0.38032022,0.513218,"('exploitative', 'cooperative')",0.3803202,0.513218,0.1328978
40,-1.3167914,-1.41109,"('stingy', 'generous')",-1.3167914,-1.41109,-0.0942986
41,0.20798062,0.16959327,"('unforgiving', 'forgiving')",0.2079806,0.1695933,-0.0383873
42,-0.7260709,-0.73638576,"('unreliable', 'reliable')",-0.7260709,-0.7363858,-0.0103149
43,0.5643387,0.58792204,"('irresponsible', 'responsible')",0.5643387,0.587922,0.0235833
44,-0.91233057,-0.90098983,"('prejudiced', 'unprejudiced')",-0.9123306,-0.9009898,0.0113408
45,0.62201375,0.5624215,"('incompetent', 'competent')",0.6220137,0.5624215,-0.0595922
46,0.3682392,0.32838735,"('uncompetitive', 'competitive')",0.3682392,0.3283873,-0.0398519
47,1.4974036,1.6915983,"('stupid', 'smart')",1.4974036,1.6915983,0.1941947
48,0.053818487,0.121625096,"('unintelligent', 'intelligent')",0.0538185,0.1216251,0.0678066
49,-0.6254165,-0.48774248,"('unable', 'able')",-0.6254165,-0.4877425,0.137674
50,-0.14136621,-0.20140687,"('clumsy', 'skillful')",-0.1413662,-0.2014069,-0.0600407
51,0.083016425,0.1268921,"('uneducated', 'educated')",0.0830164,0.1268921,0.0438757
52,-0.7741008,-0.94627464,"('irrational', 'rational')",-0.7741008,-0.9462746,-0.1721738
53,-1.0123883,-0.9905135,"('uncreative', 'creative')",-1.0123883,-0.9905135,0.0218748
54,-0.16867897,-0.15647218,"('incapable', 'capable')",-0.168679,-0.1564722,0.0122068
55,1.0473489,1.1477823,"('incompetent', 'clever')",1.0473489,1.1477823,0.1004334
56,0.7275877,0.75875366,"('impractical', 'practical')",0.7275877,0.7587537,0.031166
57,-0.66837025,-0.8287266,"('unimaginative', 'imaginative')",-0.6683702,-0.8287266,-0.1603564
58,-0.16499758,-0.24122837,"('undiscriminating', 'discriminating')",-0.1649976,-0.2412284,-0.0762308
59,-0.40423664,-0.4332301,"('foolish', 'wise')",-0.4042366,-0.4332301,-0.0289935
60,0.9193026,1.0466073,"('inefficient', 'efficient')",0.9193026,1.0466073,0.1273047
61,-0.14092526,-0.2973417,"('illogical', 'logical')",-0.1409253,-0.2973417,-0.1564164
62,1.4239593,1.5058448,"('incompetent', 'brilliant')",1.4239593,1.5058448,0.0818855
63,-0.035327386,-0.0024457732,"('unperceptive', 'insightful')",-0.0353274,-0.0024458,0.0328816
64,-1.8242819,-1.958534,"('shy', 'confident')",-1.8242819,-1.958534,-0.1342521
65,0.34308043,0.41870597,"('insecure', 'secure')",0.3430804,0.418706,0.0756256
66,-0.6250978,-0.688754,"('inactive', 'active')",-0.6250978,-0.688754,-0.0636562
67,0.53295463,0.60510886,"('doubtful', 'determined')",0.5329546,0.6051089,0.0721543
68,-0.98813206,-0.9592858,"('dependent', 'independent')",-0.9881321,-0.9592858,0.0288463
69,-1.4409864,-1.4829609,"('lazy', 'industrious')",-1.4409864,-1.4829609,-0.0419745
70,0.38622072,0.3682843,"('lethargic', 'energetic')",0.3862207,0.3682843,-0.0179364
71,-0.1051738,-0.14846636,"('diffident', 'self-confident')",-0.1051738,-0.1484664,-0.0432926
72,-0.32406953,-0.3379331,"('unambitious', 'ambitious')",-0.3240695,-0.3379331,-0.0138636
73,-1.2251579,-1.3080508,"('helpless', 'self-reliant')",-1.2251579,-1.3080508,-0.0828929
74,0.81264794,0.71960497,"('undedicated', 'dedicated')",0.8126479,0.719605,-0.0930429
75,-0.50841254,-0.5031077,"('meek', 'impulsive')",-0.5084125,-0.5031077,0.0053048
76,0.48800755,0.6630868,"('anxious', 'daring')",0.4880075,0.6630868,0.1750793
77,-0.69194853,-0.47382912,"('unmotivated', 'motivated')",-0.6919485,-0.4738291,0.2181194
78,-0.37528795,-0.36828277,"('nonresilient', 'resilient')",-0.375288,-0.3682828,0.0070052
79,-1.03772,-1.0283691,"('wavering', 'unwavering')",-1.03772,-1.0283691,0.0093509
80,1.1372337,1.028758,"('dominated', 'dominating')",1.1372337,1.028758,-0.1084757
81,1.2214515,1.3180437,"('submissive', 'aggressive')",1.2214515,1.3180437,0.0965922
82,1.5092779,1.7056277,"('poor', 'rich')",1.5092779,1.7056277,0.1963498
83,-0.27862266,-0.30335072,"('powerless', 'powerful')",-0.2786227,-0.3033507,-0.024728
84,-0.036568306,-0.017290272,"('inferior', 'superior')",-0.0365683,-0.0172903,0.019278
85,-1.2154438,-1.1715595,"('insignificant', 'prestigious')",-1.2154438,-1.1715595,0.0438843
86,0.13777596,-0.05657549,"('uninfluential', 'influential')",0.137776,-0.0565755,-0.1943515
87,0.49394944,0.41133475,"('unsuccessful', 'successful')",0.4939494,0.4113348,-0.0826146
88,-0.3722965,-0.48975015,"('low', 'eminent')",-0.3722965,-0.4897501,-0.1174536
