,pressure_male,pressure_female,tuple,average_male,average_female,female-male
39,0.14306152,0.099607795,"('exploitative', 'cooperative')",0.1430615,0.0996078,-0.0434537
40,-1.6283087,-1.7422723,"('stingy', 'generous')",-1.6283087,-1.7422723,-0.1139636
41,0.08288603,0.055712685,"('unforgiving', 'forgiving')",0.082886,0.0557127,-0.0271733
42,-2.003565,-1.9760224,"('unreliable', 'reliable')",-2.0035651,-1.9760224,0.0275427
43,1.642118,1.6753075,"('irresponsible', 'responsible')",1.642118,1.6753075,0.0331895
44,-1.2911652,-1.3208698,"('prejudiced', 'unprejudiced')",-1.2911652,-1.3208698,-0.0297046
45,0.5696791,0.56175196,"('incompetent', 'competent')",0.5696791,0.561752,-0.0079271
46,0.07789385,0.12885898,"('uncompetitive', 'competitive')",0.0778939,0.128859,0.0509651
47,5.608725,5.778297,"('stupid', 'smart')",5.6087251,5.7782969,0.1695718
48,0.9517131,0.7753232,"('unintelligent', 'intelligent')",0.9517131,0.7753232,-0.1763899
49,0.1660296,0.2959705,"('unable', 'able')",0.1660296,0.2959705,0.1299409
50,-0.15118177,-0.11015286,"('clumsy', 'skillful')",-0.1511818,-0.1101529,0.0410289
51,0.6123716,0.55014837,"('uneducated', 'educated')",0.6123716,0.5501484,-0.0622232
52,-1.0819386,-1.116266,"('irrational', 'rational')",-1.0819386,-1.116266,-0.0343274
53,-0.06084294,-0.013800813,"('uncreative', 'creative')",-0.0608429,-0.0138008,0.0470421
54,0.83930576,1.088003,"('incapable', 'capable')",0.8393058,1.088003,0.2486972
55,1.3494222,1.2109501,"('incompetent', 'clever')",1.3494222,1.2109501,-0.1384721
56,1.5625063,1.5025982,"('impractical', 'practical')",1.5625063,1.5025982,-0.0599081
57,-2.153617,-2.1025267,"('unimaginative', 'imaginative')",-2.1536169,-2.1025267,0.0510902
58,-0.17786628,-0.18313867,"('undiscriminating', 'discriminating')",-0.1778663,-0.1831387,-0.0052724
59,-0.39766192,-0.31136823,"('foolish', 'wise')",-0.3976619,-0.3113682,0.0862937
60,1.5819951,1.549442,"('inefficient', 'efficient')",1.5819951,1.5494421,-0.032553
61,0.4370948,0.22068134,"('illogical', 'logical')",0.4370948,0.2206813,-0.2164135
62,1.8109436,1.8512332,"('incompetent', 'brilliant')",1.8109436,1.8512332,0.0402896
63,0.91477185,1.0065674,"('unperceptive', 'insightful')",0.9147719,1.0065674,0.0917955
64,-5.608397,-5.5526133,"('shy', 'confident')",-5.608397,-5.5526133,0.0557837
65,1.0652304,1.0063857,"('insecure', 'secure')",1.0652304,1.0063857,-0.0588447
66,-0.44121522,-0.36902332,"('inactive', 'active')",-0.4412152,-0.3690233,0.0721919
67,-0.3792923,-0.3522538,"('doubtful', 'determined')",-0.3792923,-0.3522538,0.0270385
68,-0.4498902,-0.40482852,"('dependent', 'independent')",-0.4498902,-0.4048285,0.0450617
69,-2.0817084,-1.9869946,"('lazy', 'industrious')",-2.0817084,-1.9869946,0.0947138
70,1.8442914,1.8286179,"('lethargic', 'energetic')",1.8442914,1.8286179,-0.0156735
71,0.3980674,0.50232285,"('diffident', 'self-confident')",0.3980674,0.5023229,0.1042555
72,1.2002902,1.2985585,"('unambitious', 'ambitious')",1.2002902,1.2985585,0.0982683
73,-3.1323316,-3.1011295,"('helpless', 'self-reliant')",-3.1323316,-3.1011295,0.0312021
74,0.13727967,0.036906406,"('undedicated', 'dedicated')",0.1372797,0.0369064,-0.1003733
75,-1.0362803,-0.80907756,"('meek', 'impulsive')",-1.0362803,-0.8090776,0.2272027
76,1.0024165,0.8955788,"('anxious', 'daring')",1.0024165,0.8955788,-0.1068377
77,-0.70640254,-0.6382967,"('unmotivated', 'motivated')",-0.7064025,-0.6382967,0.0681058
78,-0.391778,-0.36294088,"('nonresilient', 'resilient')",-0.391778,-0.3629409,0.0288371
79,-0.77016217,-0.63185626,"('wavering', 'unwavering')",-0.7701622,-0.6318563,0.1383059
80,0.2676434,0.1317588,"('dominated', 'dominating')",0.2676434,0.1317588,-0.1358846
81,0.85542756,0.81614363,"('submissive', 'aggressive')",0.8554276,0.8161436,-0.039284
82,6.994098,7.1892333,"('poor', 'rich')",6.9940982,7.1892333,0.1951351
83,-0.27422565,-0.27301827,"('powerless', 'powerful')",-0.2742257,-0.2730183,0.0012074
84,0.065947965,0.108159594,"('inferior', 'superior')",0.065948,0.1081596,0.0422116
85,-1.5686255,-1.6463513,"('insignificant', 'prestigious')",-1.5686255,-1.6463513,-0.0777258
86,0.8633512,0.8851848,"('uninfluential', 'influential')",0.8633512,0.8851848,0.0218336
87,0.10855613,0.17412952,"('unsuccessful', 'successful')",0.1085561,0.1741295,0.0655734
88,0.19179396,0.18792862,"('low', 'eminent')",0.191794,0.1879286,-0.0038654
