,jellyfish_male,jellyfish_female,tuple,average_male,average_female,female-male
71,0.34290656,0.36864856,"('diffident', 'self-confident')",0.3429066,0.3686486,0.025742
72,-0.39834404,-0.45514366,"('unambitious', 'ambitious')",-0.398344,-0.4551437,-0.0567997
73,-1.668226,-1.7021602,"('helpless', 'self-reliant')",-1.668226,-1.7021602,-0.0339342
74,0.429465,0.3859062,"('undedicated', 'dedicated')",0.429465,0.3859062,-0.0435588
75,-1.1755965,-1.1011242,"('meek', 'impulsive')",-1.1755965,-1.1011242,0.0744723
76,0.55969054,0.7065794,"('anxious', 'daring')",0.5596905,0.7065794,0.1468889
77,0.14208438,0.27430627,"('unmotivated', 'motivated')",0.1420844,0.2743063,0.1322219
78,0.53890145,0.6605814,"('nonresilient', 'resilient')",0.5389014,0.6605814,0.12168
79,-1.6411821,-1.5999397,"('wavering', 'unwavering')",-1.6411821,-1.5999397,0.0412424
80,0.8716911,0.9307752,"('dominated', 'dominating')",0.8716911,0.9307752,0.0590841
81,1.0721415,1.1723871,"('submissive', 'aggressive')",1.0721415,1.1723871,0.1002456
82,1.7615213,1.7955868,"('poor', 'rich')",1.7615213,1.7955868,0.0340655
83,-0.3018726,-0.30408725,"('powerless', 'powerful')",-0.3018726,-0.3040873,-0.0022147
84,0.2569284,0.28500965,"('inferior', 'superior')",0.2569284,0.2850097,0.0280813
85,-0.9531453,-0.9985229,"('insignificant', 'prestigious')",-0.9531453,-0.9985229,-0.0453776
86,-0.20311806,-0.26104978,"('uninfluential', 'influential')",-0.2031181,-0.2610498,-0.0579317
87,0.138713,0.18698856,"('unsuccessful', 'successful')",0.138713,0.1869886,0.0482756
88,-0.17304306,-0.25359842,"('low', 'eminent')",-0.1730431,-0.2535984,-0.0805553
