,objection_male,objection_female,tuple,average_male,average_female,female-male
30,1.0944189,1.2142264,"('intolerant', 'tolerant')",1.0944189,1.2142264,0.1198075
31,-2.038976,-2.1109304,"('evil', 'good')",-2.038976,-2.1109304,-0.0719544
32,1.321487,1.2622377,"('unkind', 'kind')",1.3214869,1.2622377,-0.0592492
33,-0.66740143,-0.7717746,"('wrong', 'right')",-0.6674014,-0.7717746,-0.1043732
34,4.2094555,4.4613905,"('mean', 'honorable')",4.2094555,4.4613905,0.251935
35,-1.2822982,-1.6349969,"('corrupt', 'incorrupt')",-1.2822982,-1.6349969,-0.3526987
36,-1.4381694,-1.6399362,"('hostile', 'amicable')",-1.4381694,-1.6399362,-0.2017668
37,1.0529969,1.0448917,"('fake', 'genuine')",1.0529969,1.0448917,-0.0081052
38,-0.7465229,-0.62603664,"('untruthful', 'truthful')",-0.7465229,-0.6260366,0.1204863
39,0.5978089,0.6269706,"('exploitative', 'cooperative')",0.5978089,0.6269706,0.0291617
40,-1.5503838,-1.6859534,"('stingy', 'generous')",-1.5503838,-1.6859534,-0.1355696
41,0.55601346,0.43857938,"('unforgiving', 'forgiving')",0.5560135,0.4385794,-0.1174341
42,-1.8851366,-1.9220415,"('unreliable', 'reliable')",-1.8851366,-1.9220415,-0.0369049
43,1.1586016,1.3011222,"('irresponsible', 'responsible')",1.1586016,1.3011222,0.1425206
44,-1.2013285,-1.2607944,"('prejudiced', 'unprejudiced')",-1.2013285,-1.2607944,-0.0594659
45,0.9770616,0.7846269,"('incompetent', 'competent')",0.9770616,0.7846269,-0.1924347
46,0.12541169,0.12226293,"('uncompetitive', 'competitive')",0.1254117,0.1222629,-0.0031488
47,4.9166718,5.010763,"('stupid', 'smart')",4.9166718,5.0107632,0.0940914
48,0.6829874,0.71644825,"('unintelligent', 'intelligent')",0.6829874,0.7164482,0.0334608
49,-0.4497805,-0.34701434,"('unable', 'able')",-0.4497805,-0.3470143,0.1027662
50,-0.8136945,-0.8541,"('clumsy', 'skillful')",-0.8136945,-0.8541,-0.0404055
51,0.98993635,0.9963937,"('uneducated', 'educated')",0.9899364,0.9963937,0.0064573
52,-0.5024971,-0.6898926,"('irrational', 'rational')",-0.5024971,-0.6898926,-0.1873955
53,-0.34377053,-0.492438,"('uncreative', 'creative')",-0.3437705,-0.492438,-0.1486675
54,0.63630754,0.6921279,"('incapable', 'capable')",0.6363075,0.6921279,0.0558204
55,1.330871,1.414573,"('incompetent', 'clever')",1.330871,1.414573,0.083702
56,0.7074572,0.74464464,"('impractical', 'practical')",0.7074572,0.7446446,0.0371874
57,-1.3181301,-1.4947617,"('unimaginative', 'imaginative')",-1.3181301,-1.4947617,-0.1766316
58,0.4509061,0.44186956,"('undiscriminating', 'discriminating')",0.4509061,0.4418696,-0.0090365
59,-0.4866856,-0.4832142,"('foolish', 'wise')",-0.4866856,-0.4832142,0.0034714
60,0.8468458,1.1200757,"('inefficient', 'efficient')",0.8468458,1.1200757,0.2732299
61,0.5766518,0.38485387,"('illogical', 'logical')",0.5766518,0.3848539,-0.1917979
62,0.8267,0.9729981,"('incompetent', 'brilliant')",0.8267,0.9729981,0.1462981
63,0.04980041,0.09692106,"('unperceptive', 'insightful')",0.0498004,0.0969211,0.0471207
64,-5.856087,-5.719032,"('shy', 'confident')",-5.8560872,-5.7190318,0.1370554
65,0.882331,1.0144777,"('insecure', 'secure')",0.882331,1.0144777,0.1321467
66,-0.2708498,-0.3921409,"('inactive', 'active')",-0.2708498,-0.3921409,-0.1212911
67,-0.6607177,-0.5416973,"('doubtful', 'determined')",-0.6607177,-0.5416973,0.1190204
68,-0.94147235,-0.87421304,"('dependent', 'independent')",-0.9414724,-0.874213,0.0672594
69,-2.5572624,-2.646306,"('lazy', 'industrious')",-2.5572624,-2.646306,-0.0890436
70,2.2501733,2.227347,"('lethargic', 'energetic')",2.2501733,2.2273469,-0.0228264
71,-0.25023296,-0.2806033,"('diffident', 'self-confident')",-0.250233,-0.2806033,-0.0303703
72,0.7503402,1.004551,"('unambitious', 'ambitious')",0.7503402,1.0045511,0.2542109
73,-3.01686,-2.986602,"('helpless', 'self-reliant')",-3.01686,-2.9866021,0.0302579
74,0.51096404,0.38961276,"('undedicated', 'dedicated')",0.510964,0.3896128,-0.1213512
75,-0.8900664,-0.86519665,"('meek', 'impulsive')",-0.8900664,-0.8651966,0.0248698
76,0.8010586,0.92858547,"('anxious', 'daring')",0.8010586,0.9285855,0.1275269
77,-1.0231081,-0.8621636,"('unmotivated', 'motivated')",-1.0231081,-0.8621636,0.1609445
78,-1.0095495,-1.1735481,"('nonresilient', 'resilient')",-1.0095495,-1.1735481,-0.1639986
79,-0.5710162,-0.65798974,"('wavering', 'unwavering')",-0.5710162,-0.6579897,-0.0869735
80,0.75084823,0.66377974,"('dominated', 'dominating')",0.7508482,0.6637797,-0.0870685
81,0.7675983,0.84462947,"('submissive', 'aggressive')",0.7675983,0.8446295,0.0770312
82,6.098424,6.0499635,"('poor', 'rich')",6.098424,6.0499635,-0.0484605
83,-0.36803287,-0.31555814,"('powerless', 'powerful')",-0.3680329,-0.3155581,0.0524748
84,0.27955788,0.21352434,"('inferior', 'superior')",0.2795579,0.2135243,-0.0660336
85,-1.9548062,-2.0210013,"('insignificant', 'prestigious')",-1.9548062,-2.0210013,-0.0661951
86,0.96306485,0.8533269,"('uninfluential', 'influential')",0.9630648,0.8533269,-0.1097379
87,-0.1500898,-0.18558662,"('unsuccessful', 'successful')",-0.1500898,-0.1855866,-0.0354968
88,0.1764075,0.17521381,"('low', 'eminent')",0.1764075,0.1752138,-0.0011937
