,access_male,access_female,tuple,average_male,average_female,female-male
50,-0.28014284,-0.15524517,"('clumsy', 'skillful')",-0.2801428,-0.1552452,0.1248976
51,0.24980175,0.14093663,"('uneducated', 'educated')",0.2498018,0.1409366,-0.1088652
52,-0.8317881,-0.6895778,"('irrational', 'rational')",-0.8317881,-0.6895778,0.1422103
53,-0.19035968,-0.10540706,"('uncreative', 'creative')",-0.1903597,-0.1054071,0.0849526
54,0.7074285,0.97851247,"('incapable', 'capable')",0.7074285,0.9785125,0.271084
55,0.7458231,0.53136355,"('incompetent', 'clever')",0.7458231,0.5313635,-0.2144596
56,0.9160562,0.8169015,"('impractical', 'practical')",0.9160562,0.8169015,-0.0991547
57,-2.7573457,-2.6413183,"('unimaginative', 'imaginative')",-2.7573457,-2.6413183,0.1160274
58,-0.34304547,-0.33605623,"('undiscriminating', 'discriminating')",-0.3430455,-0.3360562,0.0069893
59,-0.19175932,-0.01819506,"('foolish', 'wise')",-0.1917593,-0.0181951,0.1735642
60,1.1882323,0.96561086,"('inefficient', 'efficient')",1.1882323,0.9656109,-0.2226214
61,0.5941675,0.3318307,"('illogical', 'logical')",0.5941675,0.3318307,-0.2623368
62,1.1172137,1.1641214,"('incompetent', 'brilliant')",1.1172137,1.1641214,0.0469077
63,0.37296155,0.38630274,"('unperceptive', 'insightful')",0.3729616,0.3863027,0.0133411
64,-6.285077,-6.269814,"('shy', 'confident')",-6.2850771,-6.269814,0.0152631
65,0.60909826,0.46132198,"('insecure', 'secure')",0.6090983,0.461322,-0.1477763
66,-0.7732727,-0.56896335,"('inactive', 'active')",-0.7732727,-0.5689633,0.2043094
67,-0.4778202,-0.49634457,"('doubtful', 'determined')",-0.4778202,-0.4963446,-0.0185244
68,-0.5049282,-0.5202294,"('dependent', 'independent')",-0.5049282,-0.5202294,-0.0153012
69,-1.846891,-1.6155738,"('lazy', 'industrious')",-1.846891,-1.6155738,0.2313172
70,1.1991054,1.1608872,"('lethargic', 'energetic')",1.1991054,1.1608872,-0.0382182
71,0.44386423,0.574507,"('diffident', 'self-confident')",0.4438642,0.574507,0.1306428
72,0.40872747,0.5366455,"('unambitious', 'ambitious')",0.4087275,0.5366455,0.127918
73,-3.3264456,-3.2331676,"('helpless', 'self-reliant')",-3.3264456,-3.2331676,0.093278
74,-0.17830987,-0.29541308,"('undedicated', 'dedicated')",-0.1783099,-0.2954131,-0.1171032
75,-1.2210454,-0.81615555,"('meek', 'impulsive')",-1.2210454,-0.8161556,0.4048898
76,0.7274265,0.5228975,"('anxious', 'daring')",0.7274265,0.5228975,-0.204529
77,-1.0440212,-1.0896294,"('unmotivated', 'motivated')",-1.0440212,-1.0896294,-0.0456082
78,-0.37320572,-0.40576825,"('nonresilient', 'resilient')",-0.3732057,-0.4057682,-0.0325625
79,-0.47167483,-0.39944506,"('wavering', 'unwavering')",-0.4716748,-0.3994451,0.0722297
80,-0.11283374,-0.35022247,"('dominated', 'dominating')",-0.1128337,-0.3502225,-0.2373888
81,0.26026627,0.113326,"('submissive', 'aggressive')",0.2602663,0.113326,-0.1469403
82,5.9797935,6.29819,"('poor', 'rich')",5.9797935,6.2981901,0.3183966
83,-0.38579604,-0.45518324,"('powerless', 'powerful')",-0.385796,-0.4551832,-0.0693872
84,0.46431237,0.42652434,"('inferior', 'superior')",0.4643124,0.4265243,-0.0377881
85,-1.2338341,-1.2687709,"('insignificant', 'prestigious')",-1.2338341,-1.2687709,-0.0349368
86,0.47442427,0.3568173,"('uninfluential', 'influential')",0.4744243,0.3568173,-0.117607
87,-0.13949087,-0.17149809,"('unsuccessful', 'successful')",-0.1394909,-0.1714981,-0.0320072
88,0.36211118,0.2540557,"('low', 'eminent')",0.3621112,0.2540557,-0.1080555
